face,x_over_c,y_over_c,z,Cp
522,0.8541805,0.01936235,0.0,-0.0068240924
523,0.8568560000000001,0.0190375,0.0,-0.0045158216
524,0.859532,0.018711600000000002,0.0,-0.0022468
525,0.8622075,0.018384650000000002,0.0,3.1404714e-05
526,0.8648830000000001,0.01805665,0.0,0.0024251957
527,0.8675585,0.01772755,0.0,0.004737568
528,0.870234,0.01739735,0.0,0.0071941803
529,0.8729095,0.0170661,0.0,0.0095721911
530,0.8755850000000001,0.01673375,0.0,0.012083226
531,0.8782610000000001,0.0164003,0.0,0.014559751
532,0.8809365,0.016065799999999998,0.0,0.017057703
533,0.8836120000000001,0.0157302,0.0,0.019677908
534,0.8862875,0.015393450000000001,0.0,0.0222201
535,0.888963,0.015055599999999999,0.0,0.02492334
536,0.8916390000000001,0.01471665,0.0,0.027571933
537,0.8943145,0.0143766,0.0,0.030270305
538,0.89699,0.01403545,0.0,0.033078925
539,0.8996655,0.013693199999999999,0.0,0.035832343
540,0.9023410000000001,0.0133498,0.0,0.038725244
541,0.905017,0.01300525,0.0,0.041599534
542,0.9076925,0.0126596,0.0,0.044515959
543,0.9103680000000001,0.012312799999999999,0.0,0.047561523
544,0.9130435,0.011964849999999999,0.0,0.050553493
545,0.9157190000000001,0.011615750000000001,0.0,0.053710459
546,0.9183945,0.011265500000000001,0.0,0.056810239
547,0.92107,0.0109141,0.0,0.060084092
548,0.923746,0.01056155,0.0,0.06331556
549,0.9264215,0.0102078,0.0,0.066653298
550,0.9290970000000001,0.009852875,0.0,0.070088774
551,0.9317725,0.009496810000000001,0.0,0.07352186
552,0.934448,0.009139535,0.0,0.077105039
553,0.9371240000000001,0.008781075,0.0,0.080701111
554,0.9397995,0.008421419999999999,0.0,0.084374861
555,0.942475,0.008060560000000001,0.0,0.088193416
556,0.9451505,0.0076984950000000005,0.0,0.092007422
557,0.9478260000000001,0.00733522,0.0,0.096000107
558,0.9505015,0.006970724999999999,0.0,0.099997476
559,0.953177,0.006605005,0.0,0.10417019
560,0.9558530000000001,0.006238054999999999,0.0,0.10838869
561,0.9585285,0.005869865,0.0,0.11271126
562,0.961204,0.005500435,0.0,0.11720513
563,0.9638795,0.005129755,0.0,0.12173748
564,0.966555,0.004757819999999999,0.0,0.12646867
565,0.969231,0.0043846200000000005,0.0,0.13128223
566,0.9719065,0.0040101500000000005,0.0,0.13623267
567,0.9745820000000001,0.0036344050000000003,0.0,0.14139629
568,0.9772575,0.003257375,0.0,0.14663652
569,0.9799329999999999,0.00287906,0.0,0.15216276
570,0.9826085,0.0024994450000000003,0.0,0.15774828
571,0.985284,0.002118525,0.0,0.16378427
572,0.9879600000000001,0.001736295,0.0,0.1696505
573,0.9906355,0.0013527449999999998,0.0,0.17672817
574,0.993311,0.0009678689999999999,0.0,0.18203148
575,0.9959865,0.0005816595,0.0,0.19285502
576,0.9986619999999999,0.0001941105,0.0,0.19176268
577,0.201338,-0.0574492,0.0,-0.38471067
578,0.20401350000000001,-0.0575982,0.0,-0.38361763
579,0.20668899999999998,-0.057741999999999995,0.0,-0.38249625
580,0.2093645,-0.0578807,0.0,-0.38126124
581,0.21204,-0.05801435,0.0,-0.38013155
582,0.214716,-0.058143,0.0,-0.37887674
583,0.21739150000000002,-0.05826675,0.0,-0.377634
584,0.22006699999999998,-0.05838565,0.0,-0.37641939
585,0.2227425,-0.058499800000000005,0.0,-0.37511347
586,0.225418,-0.058609299999999996,0.0,-0.37389758
587,0.2280935,-0.05871415,0.0,-0.37258205
588,0.230769,-0.058814450000000004,0.0,-0.371316
589,0.23344499999999999,-0.0589103,0.0,-0.37001114
590,0.2361205,-0.0590017,0.0,-0.36868198
591,0.23879599999999998,-0.0590887,0.0,-0.36740539
592,0.2414715,-0.0591714,0.0,-0.36600315
593,0.244147,-0.0592499,0.0,-0.3647167
594,0.246823,-0.0593242,0.0,-0.36335465
595,0.2494985,-0.0593943,0.0,-0.36197714
596,0.252174,-0.05946035,0.0,-0.36060744
597,0.2548495,-0.0595224,0.0,-0.35923174
598,0.257525,-0.05958045,0.0,-0.3578767
599,0.2602005,-0.05963455,0.0,-0.35644812
600,0.262876,-0.05968475,0.0,-0.35507222
601,0.265552,-0.05973115,0.0,-0.35363923
602,0.2682275,-0.059773799999999995,0.0,-0.35223539
603,0.270903,-0.0598127,0.0,-0.3508286
604,0.2735785,-0.059847899999999996,0.0,-0.34939699
605,0.276254,-0.0598795,0.0,-0.3479743
606,0.27893,-0.05990745,0.0,-0.34653612
607,0.2816055,-0.05993185,0.0,-0.34508725
608,0.284281,-0.05995275,0.0,-0.34364323
609,0.2869565,-0.05997015,0.0,-0.34217783
610,0.289632,-0.05998415,0.0,-0.34072419
611,0.2923075,-0.059994750000000006,0.0,-0.33926766
612,0.294983,-0.060002,0.0,-0.33779716
613,0.297659,-0.0600059,0.0,-0.33632472
614,0.3003345,-0.06000655,0.0,-0.33484972
615,0.30301,-0.060004,0.0,-0.33337012
616,0.3056855,-0.0599982,0.0,-0.33191048
617,0.308361,-0.05998925,0.0,-0.33041235
618,0.311037,-0.05997715,0.0,-0.32892364
619,0.3137125,-0.05996195,0.0,-0.32744318
620,0.316388,-0.0599437,0.0,-0.32591973
621,0.3190635,-0.05992245,0.0,-0.32444825
622,0.321739,-0.059898200000000006,0.0,-0.32293993
623,0.324415,-0.059870950000000006,0.0,-0.32143622
624,0.3270905,-0.0598408,0.0,-0.31993482
625,0.329766,-0.05980775,0.0,-0.31842218
626,0.3324415,-0.0597718,0.0,-0.31691772
627,0.335117,-0.05973300000000001,0.0,-0.31539542
628,0.3377925,-0.05969145,0.0,-0.31388556
629,0.340468,-0.05964710000000001,0.0,-0.31236657
630,0.343144,-0.0596,0.0,-0.31085972
631,0.3458195,-0.0595502,0.0,-0.30934788
632,0.348495,-0.05949765,0.0,-0.30782802
633,0.3511705,-0.05944245,0.0,-0.30630174
634,0.353846,-0.05938465,0.0,-0.30477375
635,0.356522,-0.05932425,0.0,-0.30327343
636,0.3591975,-0.05926125,0.0,-0.3017652
637,0.361873,-0.05919565,0.0,-0.30021206
638,0.3645485,-0.0591275,0.0,-0.29870175
639,0.367224,-0.059056899999999996,0.0,-0.29714071
640,0.3698995,-0.0589838,0.0,-0.29565036
641,0.372575,-0.05890825,0.0,-0.2940942
642,0.375251,-0.0588303,0.0,-0.29259042
643,0.3779265,-0.058749850000000006,0.0,-0.29107196
644,0.380602,-0.05866705,0.0,-0.28950296
645,0.3832775,-0.0585819,0.0,-0.28801236
646,0.385953,-0.0584944,0.0,-0.28644
647,0.388629,-0.0584046,0.0,-0.28493668
648,0.3913045,-0.0583125,0.0,-0.28342348
649,0.39398,-0.058218149999999996,0.0,-0.2818718
650,0.3966555,-0.0581215,0.0,-0.28036782
651,0.399331,-0.058022649999999995,0.0,-0.27882606
652,0.4020065,-0.0579216,0.0,-0.27731528
653,0.404682,-0.0578183,0.0,-0.27577247
654,0.407358,-0.05771285,0.0,-0.27423748
655,0.4100335,-0.0576053,0.0,-0.27274008
656,0.412709,-0.057495599999999994,0.0,-0.27117736
657,0.4153845,-0.0573838,0.0,-0.26968974
658,0.41806,-0.0572699,0.0,-0.26812812
659,0.420736,-0.057153899999999994,0.0,-0.26662053
660,0.4234115,-0.0570359,0.0,-0.26510671
661,0.426087,-0.056915850000000004,0.0,-0.26355123
662,0.4287625,-0.056793750000000004,0.0,-0.26206039
663,0.431438,-0.0566697,0.0,-0.26050447
664,0.434114,-0.05654365,0.0,-0.25900549
665,0.4367895,-0.05641565,0.0,-0.25748886
666,0.439465,-0.056285699999999994,0.0,-0.25594627
667,0.4421405,-0.056153800000000004,0.0,-0.25444793
668,0.444816,-0.05602005,0.0,-0.2528991
669,0.4474915,-0.0558844,0.0,-0.25143085
670,0.450167,-0.05574685,0.0,-0.24988634
671,0.452843,-0.0556074,0.0,-0.24837409
672,0.4555185,-0.05546615,0.0,-0.2468807
673,0.458194,-0.0553231,0.0,-0.24534381
674,0.4608695,-0.0551782,0.0,-0.24386285
675,0.463545,-0.0550315,0.0,-0.24231669
676,0.466221,-0.054883,0.0,-0.24082525
677,0.4688965,-0.05473275,0.0,-0.23932696
678,0.471572,-0.054580750000000004,0.0,-0.23777981
679,0.4742475,-0.054427,0.0,-0.23630705
680,0.476923,-0.05427155,0.0,-0.23475467
681,0.4795985,-0.05411440000000001,0.0,-0.2332958
682,0.482274,-0.05395555,0.0,-0.23175271
683,0.48495,-0.053794999999999996,0.0,-0.2302702
684,0.4876255,-0.0536328,0.0,-0.22877497
685,0.490301,-0.05346895,0.0,-0.22725431
686,0.4929765,-0.05330345,0.0,-0.22577886
687,0.495652,-0.05313635,0.0,-0.22424988
688,0.498328,-0.052967600000000004,0.0,-0.22277225
689,0.5010035,-0.05279725,0.0,-0.22129812
690,0.503679,-0.0526253,0.0,-0.21975647
691,0.5063545,-0.05245174999999999,0.0,-0.21828552
692,0.5090300000000001,-0.0522767,0.0,-0.21676548
693,0.5117055,-0.052100099999999996,0.0,-0.21531298
694,0.514381,-0.05192195,0.0,-0.21379307
695,0.517057,-0.05174225,0.0,-0.21231655
696,0.5197325,-0.05156100000000001,0.0,-0.21084998
697,0.522408,-0.0513783,0.0,-0.20930999
698,0.5250835,-0.0511941,0.0,-0.20787171
699,0.5277590000000001,-0.051008399999999995,0.0,-0.20634698
700,0.530435,-0.050821250000000005,0.0,-0.20487247
701,0.5331105,-0.0506326,0.0,-0.20342426
702,0.535786,-0.0504425,0.0,-0.20187479
703,0.5384615,-0.050251000000000004,0.0,-0.20044404
704,0.541137,-0.05005804999999999,0.0,-0.19891208
705,0.5438130000000001,-0.04986365,0.0,-0.19744976
706,0.5464885,-0.0496679,0.0,-0.19599362
707,0.549164,-0.04947075,0.0,-0.19446956
708,0.5518395,-0.04927215,0.0,-0.19304197
709,0.554515,-0.049072199999999996,0.0,-0.19150179
710,0.5571905,-0.0488709,0.0,-0.19007126
711,0.559866,-0.048668199999999995,0.0,-0.18856109
712,0.5625420000000001,-0.048464150000000004,0.0,-0.18709396
713,0.5652175,-0.04825875,0.0,-0.1856401
714,0.567893,-0.048052,0.0,-0.18410369
715,0.5705685,-0.047843949999999996,0.0,-0.18267969
716,0.573244,-0.0476346,0.0,-0.18116108
717,0.57592,-0.04742395,0.0,-0.17971003
718,0.5785955,-0.047211949999999996,0.0,-0.17826198
719,0.5812710000000001,-0.04699865,0.0,-0.17672029
720,0.5839465,-0.0467841,0.0,-0.17530857
721,0.586622,-0.0465683,0.0,-0.17377851
722,0.5892975,-0.046351199999999995,0.0,-0.17235936
723,0.591973,-0.0461328,0.0,-0.17082577
724,0.594649,-0.0459132,0.0,-0.16938237
725,0.5973245,-0.04569235,0.0,-0.16792658
726,0.6000000000000001,-0.045470250000000004,0.0,-0.16640114
727,0.6026755,-0.0452469,0.0,-0.16497327
728,0.605351,-0.04502235,0.0,-0.16344871
729,0.608027,-0.04479659999999999,0.0,-0.16200024
730,0.6107025,-0.044569599999999994,0.0,-0.16054451
731,0.613378,-0.0443414,0.0,-0.15901606
732,0.6160535,-0.044112000000000005,0.0,-0.15758812
733,0.6187290000000001,-0.0438814,0.0,-0.15605364
734,0.6214045,-0.0436496,0.0,-0.15461934
735,0.62408,-0.04341665,0.0,-0.15309244
736,0.626756,-0.0431825,0.0,-0.15163052
737,0.6294315,-0.042947200000000005,0.0,-0.15017161
738,0.632107,-0.04271075,0.0,-0.14863563
739,0.6347825,-0.0424731,0.0,-0.14719796
740,0.6374580000000001,-0.042234350000000004,0.0,-0.14566501
741,0.640134,-0.041994449999999996,0.0,-0.14419525
742,0.6428095,-0.041753399999999996,0.0,-0.14274052
743,0.645485,-0.0415112,0.0,-0.14119805
744,0.6481605,-0.041267849999999995,0.0,-0.13974748
745,0.650836,-0.041023399999999995,0.0,-0.13819602
746,0.6535115,-0.04077785,0.0,-0.13675958
747,0.6561870000000001,-0.04053115,0.0,-0.13521224
748,0.658863,-0.04028335,0.0,-0.13373967
749,0.6615385,-0.04003445,0.0,-0.13225204
750,0.664214,-0.0397844,0.0,-0.13070452
751,0.6668895,-0.0395333,0.0,-0.12923721
752,0.669565,-0.0392811,0.0,-0.12768364
753,0.6722410000000001,-0.0390278,0.0,-0.12619481
754,0.6749165,-0.03877345,0.0,-0.12470443
755,0.677592,-0.038518000000000004,0.0,-0.12314382
756,0.6802675,-0.03826145,0.0,-0.12166963
757,0.682943,-0.0380038,0.0,-0.12008949
758,0.6856190000000001,-0.0377451,0.0,-0.11858769
759,0.6882945,-0.03748535,0.0,-0.11708708
760,0.6909700000000001,-0.0372245,0.0,-0.11548396
761,0.6936455,-0.0369626,0.0,-0.11400796
762,0.696321,-0.03669965,0.0,-0.11240358
763,0.6989965,-0.03643565,0.0,-0.11090989
764,0.701672,-0.036170600000000004,0.0,-0.10930561
765,0.704348,-0.035904500000000006,0.0,-0.10778581
766,0.7070235,-0.03563735,0.0,-0.10624818
767,0.7096990000000001,-0.03536915,0.0,-0.10462405
768,0.7123745,-0.035099899999999996,0.0,-0.10311629
769,0.71505,-0.0348296,0.0,-0.10148331
770,0.717726,-0.0345583,0.0,-0.099927956
771,0.7204015,-0.034285949999999996,0.0,-0.098376364
772,0.7230770000000001,-0.03401255,0.0,-0.096726364
773,0.7257525,-0.0337381,0.0,-0.095181929
774,0.7284280000000001,-0.03346265,0.0,-0.093529476
775,0.7311035,-0.0331862,0.0,-0.091971431
776,0.733779,-0.032908650000000005,0.0,-0.09031224
777,0.736455,-0.0326301,0.0,-0.088713596
778,0.7391305,-0.032350550000000006,0.0,-0.087112909
779,0.741806,-0.03206995,0.0,-0.085426558
780,0.7444815,-0.03178835,0.0,-0.083843125
781,0.7471570000000001,-0.031505700000000005,0.0,-0.082136813
782,0.749833,-0.031222,0.0,-0.080513966
783,0.7525085,-0.03093735,0.0,-0.078864248
784,0.755184,-0.030651650000000003,0.0,-0.077151445
785,0.7578595,-0.0303649,0.0,-0.07551282
786,0.7605350000000001,-0.030077200000000002,0.0,-0.073775505
787,0.7632105,-0.02978845,0.0,-0.072128919
788,0.7658860000000001,-0.02949865,0.0,-0.070368283
789,0.768562,-0.02920785,0.0,-0.068676524
790,0.7712375,-0.028916050000000002,0.0,-0.06697114
791,0.773913,-0.028623250000000003,0.0,-0.065184722
792,0.7765885,-0.02832945,0.0,-0.063495569
793,0.779264,-0.0280346,0.0,-0.061682568
794,0.7819400000000001,-0.0277387,0.0,-0.059948428
795,0.7846155,-0.0274418,0.0,-0.0581755
796,0.787291,-0.0271439,0.0,-0.056335792
797,0.7899665,-0.026845,0.0,-0.054591933
798,0.792642,-0.02654505,0.0,-0.052718788
799,0.7953180000000001,-0.0262441,0.0,-0.05091451
800,0.7979935,-0.025942149999999997,0.0,-0.049102644
801,0.8006690000000001,-0.02563915,0.0,-0.047197231
802,0.8033445,-0.025335100000000003,0.0,-0.045376754
803,0.80602,-0.02503005,0.0,-0.043426775
804,0.8086955,-0.024724000000000003,0.0,-0.04159422
805,0.811371,-0.0244169,0.0,-0.039621177
806,0.814047,-0.02410875,0.0,-0.03772268
807,0.8167225,-0.023799550000000003,0.0,-0.035793762
808,0.8193980000000001,-0.02348935,0.0,-0.033772684
809,0.8220735,-0.023178149999999998,0.0,-0.031853416
810,0.824749,-0.0228659,0.0,-0.029806283
811,0.827425,-0.022552600000000003,0.0,-0.027814306
812,0.8301005,-0.0222383,0.0,-0.025810487
813,0.8327760000000001,-0.021922950000000004,0.0,-0.023701198
814,0.8354515,-0.02160655,0.0,-0.021697511
815,0.8381270000000001,-0.021289100000000002,0.0,-0.019537674
816,0.8408025,-0.0209706,0.0,-0.01747754
817,0.843478,-0.020651049999999997,0.0,-0.015288634
818,0.846154,-0.02033045,0.0,-0.013158796
819,0.8488295,-0.0200088,0.0,-0.010996337
820,0.851505,-0.019686099999999998,0.0,-0.0087405244
821,0.8541805,-0.01936235,0.0,-0.0065626086
822,0.8568560000000001,-0.0190375,0.0,-0.0042554638
823,0.859532,-0.018711600000000002,0.0,-0.0019875629
824,0.8622075,-0.01838465,0.0,0.0002895498
825,0.864883,-0.01805665,0.0,0.0026821364
826,0.8675585,-0.01772755,0.0,0.0049934148
827,0.8702340000000001,-0.01739735,0.0,0.0074488252
828,0.8729095,-0.0170661,0.0,0.0098257298
829,0.8755850000000001,-0.01673375,0.0,0.012335533
830,0.878261,-0.0164003,0.0,0.014810892
831,0.8809365,-0.0160658,0.0,0.017307652
832,0.883612,-0.0157302,0.0,0.019926558
833,0.8862875,-0.01539345,0.0,0.022467491
834,0.888963,-0.0150556,0.0,0.025169332
835,0.8916390000000001,-0.01471665,0.0,0.027816543
836,0.8943145,-0.0143766,0.0,0.030513528
837,0.89699,-0.01403545,0.0,0.033320618
838,0.8996655,-0.013693199999999999,0.0,0.036072601
839,0.902341,-0.013349800000000002,0.0,0.038963922
840,0.9050170000000001,-0.013005250000000001,0.0,0.041836694
841,0.9076925,-0.0126596,0.0,0.044751577
842,0.9103680000000001,-0.012312799999999999,0.0,0.047795495
843,0.9130435,-0.011964849999999999,0.0,0.050785878
844,0.915719,-0.011615750000000001,0.0,0.053941116
845,0.9183945,-0.0112655,0.0,0.057039208
846,0.9210699999999999,-0.0109141,0.0,0.060311189
847,0.923746,-0.01056155,0.0,0.063540805
848,0.9264215,-0.0102078,0.0,0.066876572
849,0.9290970000000001,-0.009852875,0.0,0.070309895
850,0.9317725,-0.009496810000000001,0.0,0.073740842
851,0.934448,-0.009139535,0.0,0.077321649
852,0.937124,-0.008781075,0.0,0.080915343
853,0.9397995,-0.008421419999999999,0.0,0.084586582
854,0.9424750000000001,-0.008060560000000001,0.0,0.088402399
855,0.9451505,-0.007698495000000001,0.0,0.092213618
856,0.9478260000000001,-0.00733522,0.0,0.096203218
857,0.9505015,-0.006970725,0.0,0.10019741
858,0.9531769999999999,-0.006605004999999999,0.0,0.10436663
859,0.955853,-0.006238055,0.0,0.10858148
860,0.9585285,-0.005869864999999999,0.0,0.11290018
861,0.961204,-0.005500435,0.0,0.11738979
862,0.9638795,-0.005129755,0.0,0.12191777
863,0.966555,-0.004757819999999999,0.0,0.1266441
864,0.969231,-0.0043846200000000005,0.0,0.13145255
865,0.9719065,-0.0040101500000000005,0.0,0.13639747
866,0.974582,-0.003634405,0.0,0.14155505
867,0.9772575,-0.003257375,0.0,0.14678892
868,0.979933,-0.00287906,0.0,0.15230818
869,0.9826085,-0.0024994450000000003,0.0,0.1578862
870,0.985284,-0.002118525,0.0,0.16391414
871,0.98796,-0.0017362950000000001,0.0,0.16977147
872,0.9906355,-0.001352745,0.0,0.17683982
873,0.9933109999999999,-0.000967869,0.0,0.18213357
874,0.9959865,-0.0005816595,0.0,0.19294285
875,0.9986619999999999,-0.0001941105,0.0,0.19185395
