face_local_index,x_over_c,y_over_c,surface,Cp
415,0.5696844999999999,0.0848864,upper,-0.59266966
416,0.572381,0.08457680000000001,upper,-0.5853521
417,0.5750770000000001,0.08426430000000001,upper,-0.57799817
418,0.5777725,0.08394889999999999,upper,-0.57072236
419,0.5804674999999999,0.0836306,upper,-0.56343697
420,0.5831625,0.0833094,upper,-0.55619901
421,0.5858574999999999,0.0829853,upper,-0.548984
422,0.588552,0.08265834999999999,upper,-0.54182716
423,0.5912459999999999,0.08232855,upper,-0.53465828
424,0.5939395000000001,0.08199585,upper,-0.52757052
425,0.596633,0.08166029999999999,upper,-0.52045198
426,0.5993265,0.08132195,upper,-0.51344574
427,0.6020190000000001,0.08098075,upper,-0.50643332
428,0.6047115000000001,0.0806367,upper,-0.4994448
429,0.607404,0.0802899,upper,-0.49253885
430,0.6100955,0.07994024999999999,upper,-0.48565159
431,0.612787,0.07958775,upper,-0.47877816
432,0.6154785,0.07923250000000001,upper,-0.471997
433,0.618169,0.07887445000000001,upper,-0.46523516
434,0.6208595,0.0785136,upper,-0.45849968
435,0.62355,0.07815,upper,-0.45185334
436,0.6262395000000001,0.0777836,upper,-0.4452306
437,0.6289290000000001,0.07741445,upper,-0.43864494
438,0.6316185000000001,0.07704255,upper,-0.43214367
439,0.634307,0.07666790000000001,upper,-0.42568531
440,0.6369955,0.07629050000000001,upper,-0.41925593
441,0.639684,0.07591035,upper,-0.4129237
442,0.6423715000000001,0.07552745,upper,-0.40662959
443,0.645059,0.0751418,upper,-0.40038038
444,0.6477465,0.07475345,upper,-0.39422847
445,0.650433,0.0743624,upper,-0.38811885
446,0.653119,0.07396865,upper,-0.3820745
447,0.655805,0.07357215,upper,-0.37610375
448,0.6584909999999999,0.07317295,upper,-0.37019548
449,0.6611765000000001,0.0727711,upper,-0.36437472
450,0.6638615,0.07236655,upper,-0.35860533
451,0.6665460000000001,0.07195925,upper,-0.35292995
452,0.66923,0.0715493,upper,-0.34731379
453,0.6719139999999999,0.0711367,upper,-0.34178564
454,0.6745975,0.07072139999999999,upper,-0.33633805
455,0.6772805,0.07030339999999999,upper,-0.33096275
456,0.6799634999999999,0.06988275,upper,-0.32567668
457,0.6826460000000001,0.06945945,upper,-0.32047704
458,0.6853279999999999,0.06903345,upper,-0.31535314
459,0.6880094999999999,0.06860485,upper,-0.31033004
460,0.6906905,0.0681736,upper,-0.30537873
461,0.6933715,0.0677397,upper,-0.3005259
462,0.696052,0.06730315,upper,-0.29576431
463,0.6987319999999999,0.06686395,upper,-0.29108395
464,0.701412,0.0664221,upper,-0.28649802
465,0.7040915000000001,0.0659776,upper,-0.28201033
466,0.7067705,0.06553049999999999,upper,-0.27760202
467,0.709449,0.0650808,upper,-0.27330095
468,0.712127,0.06462845,upper,-0.26907795
469,0.714805,0.06417344999999999,upper,-0.26495341
470,0.7174825,0.06371584999999999,upper,-0.26092491
471,0.7201595000000001,0.06325565,upper,-0.25698156
472,0.7228365,0.06279285,upper,-0.25313383
473,0.7255130000000001,0.062327400000000005,upper,-0.24937899
474,0.7281885,0.06185935,upper,-0.24571397
475,0.7308635,0.0613887,upper,-0.24213793
476,0.7335385,0.060915399999999995,upper,-0.23865095
477,0.7362135,0.060439549999999995,upper,-0.23525524
478,0.738888,0.0599611,upper,-0.2319442
479,0.7415615,0.059480000000000005,upper,-0.22872359
480,0.744235,0.05899635,upper,-0.22557872
481,0.746908,0.058510099999999995,upper,-0.22253116
482,0.7495805,0.058021249999999996,upper,-0.2195507
483,0.752253,0.0575298,upper,-0.21666204
484,0.7549245,0.057035749999999996,upper,-0.21384727
485,0.7575955000000001,0.056539149999999996,upper,-0.21111115
486,0.7602665,0.056039900000000004,upper,-0.20844859
487,0.762937,0.055538050000000005,upper,-0.20586376
488,0.7656069999999999,0.05503365,upper,-0.20334809
489,0.7682770000000001,0.0545267,upper,-0.20090428
490,0.7709465,0.05401715,upper,-0.19852731
491,0.7736149999999999,0.05350495,upper,-0.19621896
492,0.776283,0.0529902,upper,-0.19397404
493,0.778951,0.0524729,upper,-0.19179134
494,0.7816185,0.051953,upper,-0.1896715
495,0.7842855,0.051430500000000004,upper,-0.187607
496,0.786952,0.0509054,upper,-0.18560366
