face,surface,x,y,z,wss_x,wss_y,wss_z,tangent_x,tangent_y,tau_t_attached
40,lower,0.111628,-0.048677,0.0,-0.25890412,0.039577393,0.0,0.988947976099284,-0.14826294401882797,0.26191056628053627
41,lower,0.10960600000000001,-0.048370750000000004,0.0,-0.25814317,0.039917999,-5.4574904e-17,0.9884932526394519,-0.15126496450360447,0.26121097646174884
42,lower,0.107596,-0.048060000000000005,0.0,-0.25715471,0.040549844,7.4137739e-21,0.98802436646105,-0.15429793024937377,0.26033187643136
43,lower,0.10559749999999998,-0.04774475,0.0,-0.25609046,0.041542805,-5.6218557e-17,0.9875409496660158,-0.15736223413749525,0.2594370846759452
44,lower,0.10361100000000001,-0.04742500000000001,0.0,-0.25497992,0.042449169,5.6973556e-17,0.9870342329247747,-0.1605098845386218,0.25848742096337085
45,lower,0.101637,-0.047100699999999995,0.0,-0.25362238,0.043037848,-1.4029108e-20,0.9865081794119902,-0.16371197864921355,0.25724636360482006
46,lower,0.0996755,-0.0467719,0.0,-0.25226421,0.043046508,-5.8633216e-17,0.9859670964915813,-0.16693976349558168,0.25591038454727316
47,lower,0.09772685,-0.04643865,0.0,-0.25066674,0.044013085,-5.9561489e-17,0.9854055048532806,-0.1702233562260218,0.2545004405261872
48,lower,0.09579114999999999,-0.0461009,0.0,-0.24894478,0.044639182,6.0466569e-17,0.9848198994814303,-0.17357927752293836,0.2529142101768017
49,lower,0.0938688,-0.04575865,0.0,-0.24700959,0.045505234,6.1331503e-17,0.984212737647008,-0.17698951113945052,0.2511639339189113
50,lower,0.09195999999999999,-0.04541195,0.0,-0.24505229,0.045448863,3.0408495e-20,0.9835842290423767,-0.18044961728724518,0.24923079766920936
51,lower,0.090065,-0.0450608,0.0,-0.24275291,0.046384043,6.3234943e-17,0.9829306342758368,-0.183976542532197,0.24714284765840985
52,lower,0.08818405,-0.0447052,0.0,-0.2403381,0.046808928,1.5607532e-20,0.9822511700336122,-0.18757035737983782,0.2448523472821824
53,lower,0.08631734999999999,-0.04434515,0.0,-0.23764539,0.047450205,6.5122149e-17,0.9815470570561198,-0.1912207488335671,0.24233359690986012
54,lower,0.08446514999999999,-0.043980700000000005,0.0,-0.23492434,0.047265102,1.6214982e-20,0.9808161466926762,-0.19493508249396901,0.23963121248057603
55,lower,0.08262775,-0.043611849999999994,0.0,-0.23170916,0.048235552,-6.7207409e-17,0.980055010674615,-0.19872638489033173,0.23667340014935567
56,lower,0.08080535,-0.0432386,0.0,-0.2284749,0.047998841,0.0,0.9792664179710618,-0.20257660929664478,0.23346123937924534
57,lower,0.07899809999999999,-0.042860999999999996,0.0,-0.22486897,0.048347919,-6.9314723e-17,0.9784474080348472,-0.2064961735962419,0.23000612111880686
58,lower,0.07720635,-0.04247905,0.0,-0.22094286,0.048719033,-1.4081492e-16,0.9775958356304612,-0.21049081252629653,0.22624772868994944
59,lower,0.0754303,-0.0420928,0.0,-0.21690875,0.048399558,0.0,0.9767096252028203,-0.21456539337965522,0.2222417341173837
60,lower,0.0736701,-0.0417022,0.0,-0.21242302,0.048589665,0.0,0.9757827628987734,-0.21874185614471697,0.21790731487045137
61,lower,0.07192604999999999,-0.041307250000000004,0.0,-0.20760831,0.04855142,-1.8101206e-20,0.97482076340115,-0.22298986354092284,0.21320736576314062
62,lower,0.0701984,-0.04090805,0.0,-0.20243869,0.048338555,3.6630579e-20,0.9738239737527902,-0.22730347147442564,0.20812717089466667
63,lower,0.0684873,-0.0405046,0.0,-0.19690305,0.048003615,-7.6151768e-17,0.9727875148668429,-0.23169905247797548,0.20266722079021923
64,lower,0.06679299999999999,-0.04009695,0.0,-0.19107154,0.047302674,1.5473672e-16,0.9717085532854355,-0.23618316508999126,0.19683794496996027
65,lower,0.0651157,-0.0396851,0.0,-0.18468397,0.046974037,-1.9255717e-20,0.9705788575851712,-0.24078347370337558,0.19056092841962494
66,lower,0.0634556,-0.039269,0.0,-0.17794177,0.04605614,-7.9834227e-17,0.9694007707471144,-0.24548349369132855,0.18380291113924271
67,lower,0.06181300000000001,-0.03884875,0.0,-0.1707139,0.044991498,1.9750582e-20,0.9681760686229203,-0.25027005443293954,0.17654113721476586
68,lower,0.06018805,-0.038424349999999996,0.0,-0.16285254,0.04419976,-8.2406914e-17,0.9669014859062018,-0.25514998834485403,0.16873993115844452
69,lower,0.058580900000000005,-0.03799585,0.0,-0.154618,0.042545786,-8.3615464e-17,0.9655762247945195,-0.260120268551998,0.16036248600535485
70,lower,0.0569918,-0.037563299999999994,0.0,-0.14579077,0.040861031,-1.7003364e-16,0.9641876429705091,-0.2652210194214896,0.15140686318958868
71,lower,0.055421,-0.03712665,0.0,-0.1362233,0.039312062,-8.6304156e-17,0.9627341241688309,-0.27044963701375957,0.1417787523150503
72,lower,0.053868650000000004,-0.036685949999999995,0.0,-0.12613844,0.036994531,-2.1342356e-20,0.9612212963372729,-0.27577820702095496,0.13144924024352245
73,lower,0.052334950000000005,-0.03624125,0.0,-0.11527297,0.034671523,-2.1758057e-20,0.9596434850267945,-0.28121945460019043,0.1203712614484071
74,lower,0.05082015,-0.0357926,0.0,-0.10374721,0.031737064,2.1988157e-20,0.9579938403485371,-0.28678877567691113,0.10849102186148593
75,lower,0.049324400000000004,-0.035339999999999996,0.0,-0.091375822,0.028651361,1.8315192e-16,0.9562663649837156,-0.2924972464841867,0.09576006935186344
76,lower,0.04784785,-0.034883449999999996,0.0,-0.078219485,0.024932331,6.7700183e-23,0.9544628984924094,-0.2983296421770196,0.08209564975755256
77,lower,0.04639075,-0.03442305,0.0,-0.064130042,0.020912433,-9.4343877e-17,0.9525774442617099,-0.3042962580838439,0.0674524066180852
78,lower,0.0449533,-0.0339588,0.0,-0.04907593,0.016404968,-2.3332656e-20,0.9505950304190406,-0.31043370973949214,0.05174399024559036
79,lower,0.043535599999999994,-0.03349065,0.0,-0.033030621,0.011268409,-9.6876936e-17,0.9485231465619004,-0.3167078155592497,0.03489910176303178
80,lower,0.0421379,-0.03301875,0.0,-0.015942279,0.0054842105,-2.3960592e-20,0.9463599021173293,-0.32311443122286987,0.016859161150381146
81,lower,0.04076035,-0.032543100000000005,0.0,0.0023128288,-0.00093760825,2.4262143e-20,0.9440873994217068,-0.3296952869744403,-0.0024926375481529794
82,lower,0.039403099999999996,-0.0320637,0.0,0.021809039,-0.0081145102,2.4682614e-20,0.9417003841411519,-0.3364526512132234,-0.023267728874136105
83,lower,0.0380664,-0.0315806,0.0,0.042595206,-0.01618274,-2.485327e-20,0.939191377429476,-0.3433941708330582,-0.04556210877913924
84,lower,0.0367504,-0.031093799999999998,0.0,0.064829934,-0.024996881,2.5073309e-20,0.9365626024704375,-0.3505003447270791,-0.06947870711262849
85,lower,0.03545525,-0.0306034,0.0,0.08841766,-0.035166736,-2.5401288e-20,0.9338066375181235,-0.35777809285518863,-0.0951468855198426
86,lower,0.0341811,-0.0301094,0.0,0.11378398,-0.045976138,-1.0480693e-16,0.9309092331005305,-0.3652505985322711,-0.1227153694836284
87,lower,0.0329281,-0.029611850000000002,0.0,0.14072315,-0.058269654,-1.0573154e-16,0.9278650574325706,-0.37291612353939907,-0.15230178714650427
88,lower,0.03169645,-0.0291108,0.0,0.16942659,-0.072020179,0.0,0.9246510398524181,-0.3808155124201767,-0.18408687399262716
89,lower,0.0304863,-0.0286062,0.0,0.19978584,-0.087755403,0.0,0.9212651587491915,-0.38893509391005987,-0.2181868895103607
90,lower,0.0292978,-0.028098150000000002,0.0,0.23286613,-0.10355954,1.0742384e-16,0.9177100320316396,-0.397250924616277,-0.25484270663922026
91,lower,0.0281311,-0.0275867,0.0,0.2673333,-0.12293194,-1.0776421e-16,0.9139525339091954,-0.4058211006847239,-0.29421832213341553
92,lower,0.02698635,-0.0270718,0.0,0.3043224,-0.1436267,0.0,0.9099936340707947,-0.41462222076322525,-0.33648226802003955
93,lower,0.0258637,-0.0265536,0.0,0.34410199,-0.16577711,-1.3011163e-20,0.905830980563437,-0.423639274208001,-0.38192793757622995
94,lower,0.02476325,-0.0260321,0.0,0.38597434,-0.19162594,2.7175076e-22,0.9014148767337496,-0.4329563719395739,-0.4308886838654009
95,lower,0.023685200000000003,-0.02550725,0.0,0.43070306,-0.21932525,5.6144225e-21,0.8967435075220155,-0.44255065440818514,-0.4832927056406039
96,lower,0.02262965,-0.024979150000000002,0.0,0.47773569,-0.25120313,-1.0551846e-16,0.8918201263881038,-0.4523901658625073,-0.539696129081789
97,lower,0.021596749999999998,-0.02444785,0.0,0.52873373,-0.28466424,-2.080995e-16,0.8866138621619617,-0.4625103884479246,-0.6004428226302332
98,lower,0.020586649999999998,-0.0239134,0.0,0.58191154,-0.3233728,-9.7902595e-21,0.8810999676140636,-0.4729300657290632,-0.6656549586072411
99,lower,0.019599449999999997,-0.0233758,0.0,0.63813163,-0.36659653,-9.3371143e-21,0.8752510297275392,-0.48366893115113574,-0.7358367180880283
100,lower,0.018635350000000002,-0.022835099999999997,0.0,0.69891845,-0.41172423,0.0,0.8690574897189738,-0.4947111071760529,-0.8110848633497839
101,lower,0.0176944,-0.02229135,0.0,0.76252545,-0.46369728,9.2964954e-17,0.862491959733731,-0.5060707652044999,-0.8923357070301904
102,lower,0.01677665,-0.0217445,0.0,0.82940008,-0.52073704,0.0,0.855514113235915,-0.517779491728058,-0.9791904338541704
103,lower,0.01588235,-0.021194650000000002,0.0,0.90110832,-0.58222752,0.0,0.8481251524962085,-0.5297959283566485,-1.0727144007887912
104,lower,0.015011549999999999,-0.020641899999999998,0.0,0.97710747,-0.65007672,0.0,0.8402826324397534,-0.5421485936716225,-1.1734846165948085
105,lower,0.01416435,-0.0200862,0.0,1.0529897,-0.73060256,8.0323789e-21,0.8319085372796643,-0.5549127729663548,-1.2814118136034702
106,lower,0.01334095,-0.01952755,0.0,1.1342468,-0.8153049,-8.1625112e-21,0.823025591754891,-0.5680042916356456,-1.3966108259576624
107,lower,0.01254135,-0.0189661,0.0,1.2246393,-0.90262772,2.6314153e-17,0.8136148028785003,-0.5814042935316003,-1.5211762945354037
108,lower,0.011765649999999999,-0.018401849999999997,0.0,1.3104906,-1.0103877,-2.0819724e-17,0.803552999225174,-0.5952332126454535,-1.6544649687748485
109,lower,0.011014050000000001,-0.01783475,0.0,1.4019825,-1.1238069,-1.4546178e-17,0.7928291914301852,-0.6094439048970454,-1.7964299173605127
110,lower,0.010286585,-0.0172649,0.0,1.5005146,-1.2430796,2.7072059e-21,0.7814535525483072,-0.6239634165635276,-1.9482186590970256
111,lower,0.009583305,-0.01669235,0.0,1.5989306,-1.3791597,0.0,0.7693298797442475,-0.6388517325113094,-2.1111836499721752
112,lower,0.00890436,-0.016117100000000002,0.0,1.6999544,-1.5263062,9.9729366e-18,0.7563868375670905,-0.6541245691420372,-2.284217518078081
113,lower,0.008249820000000001,-0.015539150000000002,0.0,1.7976723,-1.6912656,2.0313618e-17,0.7426140893052944,-0.669719578902445,-2.467650463378045
114,lower,0.0076197650000000006,-0.014958599999999999,0.0,1.9026557,-1.8637933,6.3970442e-17,0.7279693786304532,-0.6856096438764494,-2.6629097483490023
115,lower,0.007014275,-0.0143755,0.0,2.0054917,-2.0545646,-4.5083483e-17,0.712351753246641,-0.7018226126639385,-2.8705554240754263
116,lower,0.00643343,-0.0137898,0.0,2.1020119,-2.2628315,-5.9655268e-17,0.6957160984349944,-0.7183168593165478,-3.0878335341744823
117,lower,0.00587731,-0.0132016,0.0,2.2032568,-2.4801014,-7.5897109e-17,0.6780223951970473,-0.735041244836818,-3.316834273147717
118,lower,0.00534598,-0.012610900000000001,0.0,2.2901656,-2.7241454,1.2535883e-20,0.659200896159698,-0.7519668732745154,-3.5581463146572663
119,lower,0.004839505,-0.01201775,0.0,2.3774373,-2.9739968,1.1371195e-16,0.6391911861448292,-0.769047870782285,-3.806782874525289
120,lower,0.004357955,-0.011422149999999999,0.0,2.447674,-3.2505025,1.3538669e-16,0.6179381997975438,-0.7862266729327941,-4.068143031185983
121,lower,0.0039013900000000002,-0.010824150000000001,0.0,2.5105082,-3.5324061,-1.8741356e-20,0.5954124021428766,-0.8034202333613769,-4.332794251150541
122,lower,0.003469865,-0.010223804999999999,0.0,2.5616783,-3.8313529,-1.8487433e-16,0.5715377142647111,-0.8205757985543256,-4.608011225724442
123,lower,0.003063435,-0.009621069999999999,0.0,2.5916261,-4.1429242,0.0,0.5462874544705185,-0.837597765689547,-4.885876878449512
124,lower,0.0026821550000000003,-0.009016045,0.0,2.603129,-4.4620784,1.2138281e-16,0.5196445316910807,-0.8543825610834749,-5.165023721283726
125,lower,0.0023260800000000003,-0.008408735,0.0,2.5918954,-4.7870185,0.0,0.4915708221861317,-0.8708376006898476,-5.442815857796366
126,lower,0.00199525,-0.007799165,0.0,2.5541532,-5.114557,0.0,0.46207857267459623,-0.8868389891491059,-5.7160080248737355
127,lower,0.0016897,-0.00718737,0.0,2.4916513,-5.4381679,-1.7192888e-16,0.4311724904214019,-0.902269518217149,-5.981024627399687
128,lower,0.0014094749999999999,-0.006573374999999999,0.0,2.4006362,-5.7542283,1.904701e-16,0.3988724785737734,-0.9170064044685919,-6.2342119151223425
129,lower,0.00115461,-0.0059572,0.0,2.2779885,-6.0565211,-5.1180973e-20,0.3652295806948368,-0.930917479364027,-6.470110140809704
130,lower,0.0009251400000000001,-0.005338875,0.0,2.1258038,-6.3392671,-2.2912688e-16,0.3303115638221206,-0.9438719567851273,-6.685634019817585
131,lower,0.0007210960000000001,-0.004718425,0.0,1.9448449,-6.5953027,-1.2446847e-16,0.29421260217517414,-0.9557399984940008,-6.875592471421596
132,lower,0.000542498,-0.004095875,0.0,1.7374672,-6.8200074,1.3441648e-16,0.25704370563994833,-0.9663997792791985,-7.037458653558366
133,lower,0.00038937149999999996,-0.00347125,0.0,1.5039065,-7.0083597,1.4421109e-16,0.21893249285385086,-0.9757400081849665,-7.1675909501053
134,lower,0.0002617365,-0.0028445750000000002,0.0,1.2505369,-7.1551616,-5.5767755e-20,0.18003252565033567,-0.9836606578022532,-7.263388282663364
135,lower,0.000159609,-0.002215875,0.0,0.98064069,-7.2582915,-8.1552907e-17,0.14051122417147133,-0.9900790856703492,-7.324073635673124
136,lower,8.300205e-05,-0.001585165,0.0,0.69909457,-7.3166152,8.5993712e-17,0.10055103980044541,-0.9949319013857426,-7.349828558576171
137,lower,3.192525e-05,-0.0009524705,0.0,0.41215738,-7.33167,0.0,0.06034422666596445,-0.9981776266316966,-7.343180278207581
138,lower,6.3852e-06,-0.0003178155,0.0,0.12419076,-7.3093621,0.0,0.04020986936545401,-0.9991912561695149,-7.30844439273284
139,upper,6.3852e-06,0.0003178155,0.0,-0.16063911,-7.258542,0.0,0.04020986936545401,0.9991912561695149,7.259130976567266
140,upper,3.192525e-05,0.0009524705000000001,0.0,-0.44069517,-7.1670354,5.0770425e-17,0.060344226665964444,0.9981776266316966,7.180567794786428
141,upper,8.300204999999999e-05,0.001585165,0.0,-0.70983491,-7.0174352,-1.0490666e-16,0.10055103980044541,0.9949319013857426,7.053244784674394
142,upper,0.000159609,0.002215875,0.0,-0.961709,-6.8088728,1.0788556e-16,0.14051122417147133,0.9900790856703492,6.876453465156431
143,upper,0.0002617365,0.0028445750000000002,0.0,-1.1897846,-6.5479398,-2.2073591e-16,0.18003252565033567,0.9836606578022532,6.655150697435429
144,upper,0.00038937149999999996,0.00347125,0.0,-1.3897875,-6.2445956,-2.2451973e-16,0.21893249285385086,0.9757400081849665,6.397371403767927
145,upper,0.000542498,0.004095875,0.0,-1.558147,-5.9037642,-2.2724989e-16,0.25704370563994833,0.9663997792791985,6.1059082986082025
146,upper,0.0007210960000000001,0.004718425,0.0,-1.6906043,-5.5306098,2.2899531e-16,0.29421260217517414,0.9557399984940008,5.783222092274445
147,upper,0.0009251400000000001,0.005338875,0.0,-1.7867935,-5.1343157,4.5935216e-16,0.33031156382212085,0.9438719567851273,5.436335161723801
148,upper,0.00115461,0.005957199999999999,0.0,-1.8470552,-4.7249918,-1.1186735e-19,0.36522958069483696,0.930917479364027,5.0731766526879145
149,upper,0.001409475,0.006573374999999999,0.0,-1.8721034,-4.3097687,-4.5577121e-16,0.39887247857377306,0.917006404468592,4.698816022982665
150,upper,0.0016896999999999997,0.00718737,0.0,-1.8643791,-3.8952983,4.5137809e-16,0.4311724904214017,0.902269518217149,4.3184779000896905
151,upper,0.00199525,0.007799165,0.0,-1.8269721,-3.4880364,0.0,0.46207857267459634,0.8868389891491059,3.937531335375596
152,upper,0.0023260800000000003,0.008408735,0.0,-1.762498,-3.09486,0.0,0.4915708221861317,0.8708376006898476,3.5615130478323946
153,upper,0.0026821550000000003,0.009016045,0.0,-1.6761872,-2.7201184,-4.2970505e-16,0.5196445316910804,0.8543825610834749,3.1950432376128672
154,upper,0.0030634349999999998,0.009621069999999999,0.0,-1.5725491,-2.3683367,0.0,0.5462874544705185,0.837597765689547,2.8427773731894597
155,upper,0.003469865,0.010223804999999999,0.0,-1.4574358,-2.0460321,8.2027119e-16,0.5715377142647113,0.8205757985543255,2.511903950144845
156,upper,0.0039013900000000002,0.010824150000000001,0.0,-1.3372369,-1.7524582,2.2001695e-19,0.5954124021428766,0.8034202333613769,2.204167810863152
157,upper,0.004357955,0.011422149999999999,0.0,-1.2191368,-1.4961184,-7.7808681e-16,0.6179381997975438,0.7862266729327941,1.9296393914444736
158,upper,0.004839505,0.01201775,0.0,-1.1083082,-1.2837495,-7.5629178e-16,0.6391911861448292,0.769047870782285,1.6956856525648636
159,upper,0.00534598,0.012610900000000001,0.0,-0.99011548,-1.0702934,9.0155107e-20,0.659200896159698,0.7519668732745154,1.4575101932019399
160,upper,0.00587731,0.0132016,0.0,-0.88737353,-0.89176297,7.1096661e-16,0.6780223951970468,0.7350412448368185,1.257141689813237
161,upper,0.00643343,0.013789800000000001,0.0,-0.97555731,-0.90364439,6.8323505e-16,0.6957160984349944,0.7183168593165478,1.327813925676756
162,upper,0.007014275,0.0143755,0.0,-1.2220644,-1.1011112,6.5345006e-16,0.7123517532466416,0.701822612663938,1.6433244571378292
163,upper,0.0076197650000000006,0.014958599999999999,0.0,-1.5194241,-1.3358576,-1.2499781e-15,0.7279693786304537,0.6856096438764488,2.021971071358784
164,upper,0.008249820000000001,0.01553915,0.0,-1.7810829,-1.5139439,-1.4807733e-19,0.7426140893052944,0.669719578902445,2.336575126950658
165,upper,0.00890436,0.016117100000000002,0.0,-1.9721162,-1.6294214,-5.75837e-16,0.75638683756709,0.6541245691420379,2.557527307058643
166,upper,0.009583305,0.01669235,0.0,-2.1126598,-1.6815767,0.0,0.7693298797442475,0.6388517325113094,2.6996104980201565
167,upper,0.010286585,0.0172649,0.0,-2.2039284,-1.6925804,-1.2828657e-19,0.7814535525483072,0.6239634165635276,2.7783759269345687
168,upper,0.011014050000000001,0.01783475,0.0,-2.2659626,-1.6685603,-5.1055532e-16,0.7928291914301852,0.6094439048970454,2.8134152007572255
169,upper,0.011765649999999999,0.018401849999999997,0.0,-2.2947824,-1.6325966,-4.9192331e-16,0.803552999225174,0.5952332126454535,2.815754999261187
170,upper,0.01254135,0.0189661,0.0,-2.2898884,-1.5864808,4.7263135e-16,0.8136148028785003,0.5814042935316003,2.7854738479052124
171,upper,0.01334095,0.01952755,0.0,-2.2892502,-1.5162549,-4.5405196e-16,0.823025591754891,0.5680042916356456,2.7453507909435793
172,upper,0.01416435,0.0200862,0.0,-2.2723246,-1.4564586,-1.0794433e-19,0.8319085372796643,0.5549127729663548,2.6985737146472935
173,upper,0.015011549999999999,0.020641899999999998,0.0,-2.2367641,-1.3988992,0.0,0.8402826324397534,0.5421485936716225,2.637925260063094
174,upper,0.01588235,0.021194650000000002,0.0,-2.2054747,-1.3306722,0.0,0.8481251524962085,0.5297959283566485,2.5755032798014135
