# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.50000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
2087            	8.93563668e-02	1.23744645e-02	3.95147652e-01	2.86930193e-01	1.08217459e-01
2088            	8.93564847e-02	1.23742467e-02	3.95150660e-01	2.86931815e-01	1.08218845e-01
2089            	8.93566119e-02	1.23740258e-02	3.95153776e-01	2.86933500e-01	1.08220276e-01
2090            	8.93567318e-02	1.23738081e-02	3.95156792e-01	2.86935128e-01	1.08221664e-01
2091            	8.93568507e-02	1.23735893e-02	3.95159815e-01	2.86936758e-01	1.08223057e-01
2092            	8.93569702e-02	1.23733677e-02	3.95162869e-01	2.86938405e-01	1.08224464e-01
2093            	8.93570923e-02	1.23731427e-02	3.95165973e-01	2.86940079e-01	1.08225894e-01
2094            	8.93572188e-02	1.23729141e-02	3.95169135e-01	2.86941786e-01	1.08227349e-01
2095            	8.93573421e-02	1.23726929e-02	3.95172228e-01	2.86943456e-01	1.08228772e-01
2096            	8.93574747e-02	1.23724634e-02	3.95175443e-01	2.86945196e-01	1.08230247e-01
2097            	8.93576205e-02	1.23722399e-02	3.95178796e-01	2.86947018e-01	1.08231777e-01
2098            	8.93577830e-02	1.23720211e-02	3.95182273e-01	2.86948919e-01	1.08233353e-01
2099            	8.93579624e-02	1.23718049e-02	3.95185847e-01	2.86950886e-01	1.08234961e-01
2100            	8.93581565e-02	1.23715878e-02	3.95189493e-01	2.86952903e-01	1.08236590e-01
2101            	8.93583738e-02	1.23713599e-02	3.95193320e-01	2.86955034e-01	1.08238286e-01
2102            	8.93585472e-02	1.23711449e-02	3.95196721e-01	2.86956908e-01	1.08239813e-01
2103            	8.93586952e-02	1.23709296e-02	3.95199905e-01	2.86958648e-01	1.08241258e-01
2104            	8.93590493e-02	1.23706476e-02	3.95203409e-01	2.86960754e-01	1.08242655e-01
2105            	8.93595742e-02	1.23702807e-02	3.95207451e-01	2.86963300e-01	1.08244151e-01
2106            	8.93601136e-02	1.23698871e-02	3.95211453e-01	2.86965840e-01	1.08245613e-01
2107            	8.93606226e-02	1.23694705e-02	3.95215544e-01	2.86968395e-01	1.08247149e-01
2108            	8.93610250e-02	1.23690656e-02	3.95219477e-01	2.86970764e-01	1.08248714e-01
2109            	8.93613138e-02	1.23686844e-02	3.95223305e-01	2.86972966e-01	1.08250338e-01
2110            	8.93614848e-02	1.23683484e-02	3.95226909e-01	2.86974939e-01	1.08251970e-01
2111            	8.93615778e-02	1.23680355e-02	3.95230556e-01	2.86976856e-01	1.08253700e-01
2112            	8.93616121e-02	1.23677478e-02	3.95234235e-01	2.86978729e-01	1.08255505e-01
2113            	8.93616105e-02	1.23674822e-02	3.95237961e-01	2.86980591e-01	1.08257370e-01
2114            	8.93615918e-02	1.23672363e-02	3.95241677e-01	2.86982430e-01	1.08259247e-01
2115            	8.93615734e-02	1.23669966e-02	3.95245465e-01	2.86984306e-01	1.08261159e-01
2116            	8.93615630e-02	1.23667851e-02	3.95248717e-01	2.86985921e-01	1.08262795e-01
2117            	8.93615697e-02	1.23665725e-02	3.95251807e-01	2.86987473e-01	1.08264334e-01
2118            	8.93615964e-02	1.23663458e-02	3.95254849e-01	2.86989021e-01	1.08265828e-01
2119            	8.93616431e-02	1.23660953e-02	3.95257956e-01	2.86990621e-01	1.08267335e-01
2120            	8.93617193e-02	1.23658083e-02	3.95261353e-01	2.86992396e-01	1.08268957e-01
2121            	8.93618104e-02	1.23654948e-02	3.95264927e-01	2.86994274e-01	1.08270653e-01
2122            	8.93619018e-02	1.23651732e-02	3.95268496e-01	2.86996150e-01	1.08272346e-01
2123            	8.93620072e-02	1.23648311e-02	3.95272331e-01	2.86998173e-01	1.08274158e-01
2124            	8.93621138e-02	1.23644827e-02	3.95276276e-01	2.87000252e-01	1.08276024e-01
2125            	8.93622051e-02	1.23641472e-02	3.95280099e-01	2.87002255e-01	1.08277845e-01
2126            	8.93622815e-02	1.23638199e-02	3.95283878e-01	2.87004220e-01	1.08279657e-01
2127            	8.93623470e-02	1.23634882e-02	3.95287766e-01	2.87006230e-01	1.08281536e-01
2128            	8.93623844e-02	1.23631727e-02	3.95291433e-01	2.87008101e-01	1.08283332e-01
2129            	8.93623986e-02	1.23628655e-02	3.95294973e-01	2.87009885e-01	1.08285088e-01
2130            	8.93623911e-02	1.23625632e-02	3.95298400e-01	2.87011591e-01	1.08286809e-01
2131            	8.93623684e-02	1.23622500e-02	3.95301902e-01	2.87013320e-01	1.08288583e-01
2132            	8.93623285e-02	1.23619468e-02	3.95305201e-01	2.87014929e-01	1.08290272e-01
2133            	8.93622785e-02	1.23616440e-02	3.95308438e-01	2.87016497e-01	1.08291940e-01
2134            	8.93622221e-02	1.23613391e-02	3.95311653e-01	2.87018049e-01	1.08293605e-01
2135            	8.93621629e-02	1.23610195e-02	3.95315021e-01	2.87019673e-01	1.08295347e-01
2136            	8.93621033e-02	1.23607102e-02	3.95318251e-01	2.87021229e-01	1.08297022e-01
2137            	8.93620444e-02	1.23604012e-02	3.95321479e-01	2.87022784e-01	1.08298695e-01
2138            	8.93619858e-02	1.23600916e-02	3.95324716e-01	2.87024344e-01	1.08300372e-01
2139            	8.93619275e-02	1.23597691e-02	3.95328109e-01	2.87025982e-01	1.08302127e-01
2140            	8.93618690e-02	1.23594590e-02	3.95331350e-01	2.87027544e-01	1.08303806e-01
2141            	8.93618088e-02	1.23591501e-02	3.95334566e-01	2.87029092e-01	1.08305474e-01
2142            	8.93617458e-02	1.23588291e-02	3.95337901e-01	2.87030696e-01	1.08307205e-01
2143            	8.93616796e-02	1.23585206e-02	3.95341060e-01	2.87032210e-01	1.08308851e-01
2144            	8.93616093e-02	1.23582134e-02	3.95344171e-01	2.87033695e-01	1.08310476e-01
2145            	8.93615346e-02	1.23578934e-02	3.95347387e-01	2.87035228e-01	1.08312159e-01
2146            	8.93614571e-02	1.23575857e-02	3.95350435e-01	2.87036674e-01	1.08313760e-01
2147            	8.93613769e-02	1.23572792e-02	3.95353447e-01	2.87038100e-01	1.08315346e-01
2148            	8.93612947e-02	1.23569731e-02	3.95356441e-01	2.87039515e-01	1.08316926e-01
2149            	8.93612111e-02	1.23566668e-02	3.95359433e-01	2.87040928e-01	1.08318506e-01
2150            	8.93611273e-02	1.23563612e-02	3.95362428e-01	2.87042341e-01	1.08320087e-01
2151            	8.93610443e-02	1.23560443e-02	3.95365570e-01	2.87043829e-01	1.08321741e-01
2152            	8.93609655e-02	1.23557438e-02	3.95368571e-01	2.87045251e-01	1.08323320e-01
2153            	8.93608899e-02	1.23554486e-02	3.95371557e-01	2.87046668e-01	1.08324889e-01
2154            	8.93608174e-02	1.23551585e-02	3.95374529e-01	2.87048082e-01	1.08326447e-01
2155            	8.93607475e-02	1.23548724e-02	3.95377493e-01	2.87049494e-01	1.08327999e-01
2156            	8.93606795e-02	1.23545890e-02	3.95380453e-01	2.87050906e-01	1.08329547e-01
2157            	8.93606131e-02	1.23543079e-02	3.95383408e-01	2.87052317e-01	1.08331091e-01
2158            	8.93605481e-02	1.23540285e-02	3.95386355e-01	2.87053726e-01	1.08332630e-01
2159            	8.93604843e-02	1.23537505e-02	3.95389294e-01	2.87055132e-01	1.08334163e-01
2160            	8.93604221e-02	1.23534736e-02	3.95392226e-01	2.87056535e-01	1.08335691e-01
2161            	8.93603619e-02	1.23531978e-02	3.95395150e-01	2.87057937e-01	1.08337213e-01
2162            	8.93603042e-02	1.23529233e-02	3.95398066e-01	2.87059337e-01	1.08338729e-01
2163            	8.93602513e-02	1.23526388e-02	3.95401116e-01	2.87060810e-01	1.08340307e-01
2164            	8.93602012e-02	1.23523693e-02	3.95404003e-01	2.87062203e-01	1.08341800e-01
2165            	8.93601540e-02	1.23521029e-02	3.95406866e-01	2.87063587e-01	1.08343279e-01
2166            	8.93601087e-02	1.23518384e-02	3.95409712e-01	2.87064965e-01	1.08344747e-01
2167            	8.93600643e-02	1.23515745e-02	3.95412550e-01	2.87066339e-01	1.08346211e-01
2168            	8.93600202e-02	1.23513104e-02	3.95415388e-01	2.87067714e-01	1.08347674e-01
2169            	8.93599790e-02	1.23510351e-02	3.95418367e-01	2.87069163e-01	1.08349205e-01
2170            	8.93599371e-02	1.23507724e-02	3.95421197e-01	2.87070536e-01	1.08350661e-01
2171            	8.93598954e-02	1.23505116e-02	3.95424013e-01	2.87071902e-01	1.08352111e-01
2172            	8.93598539e-02	1.23502519e-02	3.95426821e-01	2.87073264e-01	1.08353557e-01
2173            	8.93598124e-02	1.23499932e-02	3.95429624e-01	2.87074625e-01	1.08355000e-01
2174            	8.93597744e-02	1.23497245e-02	3.95432567e-01	2.87076058e-01	1.08356509e-01
2175            	8.93597355e-02	1.23494689e-02	3.95435358e-01	2.87077415e-01	1.08357944e-01
2176            	8.93596976e-02	1.23492156e-02	3.95438133e-01	2.87078764e-01	1.08359369e-01
2177            	8.93596628e-02	1.23489776e-02	3.95440914e-01	2.87080120e-01	1.08360794e-01
2178            	8.93596347e-02	1.23487509e-02	3.95443713e-01	2.87081491e-01	1.08362222e-01
2179            	8.93596151e-02	1.23485309e-02	3.95446532e-01	2.87082881e-01	1.08363651e-01
2180            	8.93596028e-02	1.23483131e-02	3.95449363e-01	2.87084284e-01	1.08365079e-01
2181            	8.93595946e-02	1.23480930e-02	3.95452200e-01	2.87085694e-01	1.08366505e-01
2182            	8.93595911e-02	1.23478585e-02	3.95455171e-01	2.87087177e-01	1.08367995e-01
2183            	8.93595796e-02	1.23476264e-02	3.95457965e-01	2.87088562e-01	1.08369403e-01
2184            	8.93595603e-02	1.23473867e-02	3.95460714e-01	2.87089917e-01	1.08370797e-01
2185            	8.93595318e-02	1.23471388e-02	3.95463422e-01	2.87091243e-01	1.08372179e-01
2186            	8.93594944e-02	1.23468836e-02	3.95466097e-01	2.87092543e-01	1.08373554e-01
2187            	8.93594501e-02	1.23466228e-02	3.95468749e-01	2.87093824e-01	1.08374924e-01
2188            	8.93594024e-02	1.23463589e-02	3.95471389e-01	2.87095097e-01	1.08376292e-01
2189            	8.93593547e-02	1.23460942e-02	3.95474029e-01	2.87096369e-01	1.08377660e-01
2190            	8.93593135e-02	1.23458204e-02	3.95476812e-01	2.87097720e-01	1.08379093e-01
2191            	8.93592770e-02	1.23455637e-02	3.95479457e-01	2.87099006e-01	1.08380452e-01
2192            	8.93592472e-02	1.23453133e-02	3.95482101e-01	2.87100298e-01	1.08381804e-01
2193            	8.93592232e-02	1.23450686e-02	3.95484750e-01	2.87101598e-01	1.08383152e-01
2194            	8.93592033e-02	1.23448282e-02	3.95487402e-01	2.87102904e-01	1.08384498e-01
2195            	8.93591850e-02	1.23445906e-02	3.95490059e-01	2.87104215e-01	1.08385845e-01
2196            	8.93591662e-02	1.23443542e-02	3.95492718e-01	2.87105525e-01	1.08387193e-01
2197            	8.93591449e-02	1.23441179e-02	3.95495374e-01	2.87106832e-01	1.08388542e-01
2198            	8.93591200e-02	1.23438810e-02	3.95498022e-01	2.87108131e-01	1.08389891e-01
2199            	8.93590946e-02	1.23436335e-02	3.95500792e-01	2.87109491e-01	1.08391302e-01
2200            	8.93590632e-02	1.23433971e-02	3.95503397e-01	2.87110762e-01	1.08392635e-01
2201            	8.93590281e-02	1.23431613e-02	3.95505968e-01	2.87112012e-01	1.08393956e-01
2202            	8.93589896e-02	1.23429253e-02	3.95508514e-01	2.87113247e-01	1.08395268e-01
2203            	8.93589482e-02	1.23426886e-02	3.95511044e-01	2.87114470e-01	1.08396574e-01
2204            	8.93589047e-02	1.23424506e-02	3.95513565e-01	2.87115687e-01	1.08397878e-01
2205            	8.93588599e-02	1.23422112e-02	3.95516083e-01	2.87116902e-01	1.08399182e-01
2206            	8.93588147e-02	1.23419706e-02	3.95518605e-01	2.87118117e-01	1.08400488e-01
2207            	8.93587721e-02	1.23417192e-02	3.95521260e-01	2.87119402e-01	1.08401858e-01
2208            	8.93587299e-02	1.23414798e-02	3.95523776e-01	2.87120618e-01	1.08403158e-01
2209            	8.93586886e-02	1.23412419e-02	3.95526280e-01	2.87121829e-01	1.08404451e-01
2210            	8.93586478e-02	1.23410047e-02	3.95528778e-01	2.87123037e-01	1.08405741e-01
2211            	8.93586067e-02	1.23407675e-02	3.95531274e-01	2.87124244e-01	1.08407030e-01
2212            	8.93585670e-02	1.23405201e-02	3.95533897e-01	2.87125515e-01	1.08408381e-01
2213            	8.93585252e-02	1.23402841e-02	3.95536379e-01	2.87126715e-01	1.08409664e-01
2214            	8.93584816e-02	1.23400487e-02	3.95538847e-01	2.87127905e-01	1.08410942e-01
2215            	8.93584355e-02	1.23398131e-02	3.95541306e-01	2.87129089e-01	1.08412218e-01
2216            	8.93583884e-02	1.23395673e-02	3.95543883e-01	2.87130330e-01	1.08413553e-01
2217            	8.93583382e-02	1.23393324e-02	3.95546319e-01	2.87131498e-01	1.08414822e-01
2218            	8.93582856e-02	1.23390979e-02	3.95548741e-01	2.87132656e-01	1.08416085e-01
