# Canonical merged NACA4412 V9 SST forceCoeffs history
# Restart overlap is resolved by retaining the later segment at duplicate iteration indices.
# Force coefficients
# liftDir       : (-2.07911691e-01 9.78147601e-01 0.00000000e+00)
# dragDir       : (9.78147601e-01 2.07911691e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.50000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
0               	2.26682191e-02	5.16283078e-01	3.23241256e-02	3.88302819e-02	-6.50615637e-03
1               	5.10229732e+00	5.18708791e+00	1.47972297e+01	1.25009122e+01	2.29631753e+00
2               	6.68393347e+00	6.35569786e+00	1.97383129e+01	1.65530899e+01	3.18522297e+00
3               	5.83401487e+00	5.38933413e+00	1.76602654e+01	1.46641476e+01	2.99611781e+00
4               	3.50908886e+00	3.20982138e+00	1.12241592e+01	9.12116844e+00	2.10299072e+00
5               	8.38613094e-01	8.27531671e-01	3.62338644e+00	2.65030631e+00	9.73080126e-01
6               	-1.25371143e+00	-1.00074322e+00	-2.51733408e+00	-2.51237847e+00	-4.95560880e-03
7               	-2.35073744e+00	-1.93756536e+00	-5.92132673e+00	-5.31140081e+00	-6.09925924e-01
8               	-2.41625805e+00	-1.97955195e+00	-6.41013070e+00	-5.62132340e+00	-7.88807300e-01
9               	-1.81533009e+00	-1.46091109e+00	-4.97073211e+00	-4.30069614e+00	-6.70035967e-01
10              	-8.58394378e-01	-6.47230418e-01	-2.41320366e+00	-2.06499621e+00	-3.48207451e-01
11              	3.93312322e-02	9.97743666e-02	1.19954783e-01	9.93086239e-02	2.06461594e-02
12              	6.37855716e-01	5.96140689e-01	1.92678077e+00	1.60124610e+00	3.25534667e-01
13              	8.68299755e-01	7.90745956e-01	2.75566650e+00	2.24613300e+00	5.09533495e-01
14              	8.06823093e-01	7.47000039e-01	2.76034552e+00	2.18699586e+00	5.73349669e-01
15              	5.55136228e-01	5.55105878e-01	2.20843989e+00	1.65935617e+00	5.49083716e-01
16              	2.50193058e-01	3.18352833e-01	1.43777874e+00	9.69082427e-01	4.68696312e-01
17              	-1.82140846e-02	1.04230125e-01	6.94263387e-01	3.28917609e-01	3.65345778e-01
18              	-1.88752274e-01	-3.90917430e-02	1.63564478e-01	-1.06970035e-01	2.70534512e-01
19              	-2.38350707e-01	-9.06064841e-02	-6.18457801e-02	-2.69273597e-01	2.07427817e-01
20              	-2.02145444e-01	-7.36439058e-02	-4.60250139e-02	-2.25157951e-01	1.79132937e-01
21              	-1.13473527e-01	-1.62658352e-02	1.28490644e-01	-4.92282049e-02	1.77718849e-01
22              	-1.95116351e-03	6.00715021e-02	3.98035950e-01	1.97066811e-01	2.00969138e-01
23              	8.95451059e-02	1.24218355e-01	6.48264767e-01	4.13677490e-01	2.34587278e-01
24              	1.43011839e-01	1.63257768e-01	8.21804291e-01	5.53913984e-01	2.67890306e-01
25              	1.56566537e-01	1.75628160e-01	9.00592973e-01	6.06863024e-01	2.93729950e-01
26              	1.45283284e-01	1.71376973e-01	9.13824618e-01	6.02195593e-01	3.11629025e-01
27              	1.19709358e-01	1.57508234e-01	8.85270679e-01	5.62344698e-01	3.22925981e-01
28              	8.76649675e-02	1.38143781e-01	8.29344255e-01	5.02337095e-01	3.27007160e-01
29              	5.93373483e-02	1.19624537e-01	7.69186870e-01	4.43930783e-01	3.25256087e-01
30              	4.10969303e-02	1.06109842e-01	7.23130208e-01	4.02662034e-01	3.20468174e-01
31              	3.48695429e-02	9.93712957e-02	7.01054509e-01	3.85396798e-01	3.15657712e-01
32              	3.65624784e-02	9.70900463e-02	6.96115174e-01	3.84620066e-01	3.11495109e-01
33              	4.35945060e-02	9.81236026e-02	7.04658946e-01	3.95923979e-01	3.08734967e-01
34              	5.38651736e-02	1.01645467e-01	7.23840395e-01	4.15785371e-01	3.08055024e-01
35              	6.42953486e-02	1.06224565e-01	7.48122622e-01	4.38356660e-01	3.09765962e-01
36              	7.31694306e-02	1.10850155e-01	7.73436107e-01	4.59887484e-01	3.13548623e-01
37              	8.01807217e-02	1.15270943e-01	7.98948591e-01	4.79655017e-01	3.19293574e-01
38              	8.28405872e-02	1.17547335e-01	8.15307188e-01	4.90494181e-01	3.24813007e-01
39              	8.31560386e-02	1.18626071e-01	8.27045270e-01	4.96678674e-01	3.30366597e-01
40              	8.17439522e-02	1.18580828e-01	8.34118570e-01	4.98803237e-01	3.35315333e-01
41              	7.93976979e-02	1.17731162e-01	8.37983544e-01	4.98389470e-01	3.39594074e-01
42              	7.67323081e-02	1.16339407e-01	8.39298623e-01	4.96381620e-01	3.42917003e-01
43              	7.43554511e-02	1.14731453e-01	8.39164794e-01	4.93937848e-01	3.45226946e-01
44              	7.26883073e-02	1.13271412e-01	8.38603557e-01	4.91990086e-01	3.46613471e-01
45              	7.17074188e-02	1.12053421e-01	8.38188804e-01	4.90801821e-01	3.47386983e-01
46              	7.13803819e-02	1.11166699e-01	8.38393777e-01	4.90577271e-01	3.47816507e-01
47              	7.16729982e-02	1.10655453e-01	8.39687356e-01	4.91516676e-01	3.48170680e-01
48              	7.25865660e-02	1.10654639e-01	8.42580233e-01	4.93876683e-01	3.48703551e-01
49              	7.39600867e-02	1.11124733e-01	8.47144577e-01	4.97532375e-01	3.49612202e-01
50              	7.54712455e-02	1.11878120e-01	8.52790036e-01	5.01866264e-01	3.50923773e-01
51              	7.71918085e-02	1.12933765e-01	8.59964498e-01	5.07174058e-01	3.52790441e-01
52              	7.93195858e-02	1.14413693e-01	8.69575559e-01	5.14107365e-01	3.55468194e-01
53              	8.03958837e-02	1.15232834e-01	8.76147762e-01	5.18469765e-01	3.57677997e-01
54              	8.10505543e-02	1.15752743e-01	8.81613169e-01	5.21857139e-01	3.59756030e-01
55              	8.14038070e-02	1.16007525e-01	8.86074378e-01	5.24440996e-01	3.61633382e-01
56              	8.15065738e-02	1.16013646e-01	8.89419834e-01	5.26216491e-01	3.63203343e-01
57              	8.14955698e-02	1.15859028e-01	8.92117763e-01	5.27554451e-01	3.64563311e-01
58              	8.14258179e-02	1.15595605e-01	8.94275084e-01	5.28563360e-01	3.65711724e-01
59              	8.13286289e-02	1.15256267e-01	8.96135361e-01	5.29396309e-01	3.66739052e-01
60              	8.12488158e-02	1.14881369e-01	8.97720008e-01	5.30108820e-01	3.67611188e-01
61              	8.11938720e-02	1.14501839e-01	8.99127904e-01	5.30757824e-01	3.68370080e-01
62              	8.11802800e-02	1.14126624e-01	9.00518109e-01	5.31439335e-01	3.69078775e-01
63              	8.12527173e-02	1.13855472e-01	9.01787657e-01	5.32146546e-01	3.69641111e-01
64              	8.13656756e-02	1.13624805e-01	9.03101658e-01	5.32916505e-01	3.70185154e-01
65              	8.15186847e-02	1.13446100e-01	9.04540122e-01	5.33788746e-01	3.70751376e-01
66              	8.16795611e-02	1.13300220e-01	9.06038596e-01	5.34698859e-01	3.71339737e-01
67              	8.18618545e-02	1.13175386e-01	9.07745180e-01	5.35734445e-01	3.72010736e-01
68              	8.20654278e-02	1.13078196e-01	9.09668465e-01	5.36899660e-01	3.72768805e-01
69              	8.23015101e-02	1.13006058e-01	9.11839028e-01	5.38221024e-01	3.73618004e-01
70              	8.27148941e-02	1.13027553e-01	9.14925753e-01	5.40177771e-01	3.74747983e-01
71              	8.29420942e-02	1.12973544e-01	9.17156491e-01	5.41520340e-01	3.75636151e-01
72              	8.31550312e-02	1.12902152e-01	9.19348299e-01	5.42829181e-01	3.76519119e-01
73              	8.35041938e-02	1.12868941e-01	9.22268805e-01	5.44638597e-01	3.77630209e-01
74              	8.36564202e-02	1.12740689e-01	9.24293967e-01	5.45803404e-01	3.78490563e-01
75              	8.37213810e-02	1.12563816e-01	9.25926463e-01	5.46684613e-01	3.79241850e-01
76              	8.37645072e-02	1.12358425e-01	9.27568361e-01	5.47548688e-01	3.80019673e-01
77              	8.37815458e-02	1.12118227e-01	9.29225359e-01	5.48394225e-01	3.80831133e-01
78              	8.37714574e-02	1.11871493e-01	9.30791679e-01	5.49167297e-01	3.81624382e-01
79              	8.37389892e-02	1.11607101e-01	9.32450689e-01	5.49964334e-01	3.82486355e-01
80              	8.36736793e-02	1.11313273e-01	9.34232643e-01	5.50790001e-01	3.83442642e-01
81              	8.35986580e-02	1.11045707e-01	9.35881538e-01	5.51539427e-01	3.84342111e-01
82              	8.34901437e-02	1.10760055e-01	9.37563626e-01	5.52271957e-01	3.85291669e-01
83              	8.33618817e-02	1.10474229e-01	9.39290390e-01	5.53007077e-01	3.86283313e-01
84              	8.32293187e-02	1.10199339e-01	9.40992737e-01	5.53725687e-01	3.87267050e-01
85              	8.30923597e-02	1.09916731e-01	9.42826322e-01	5.54505521e-01	3.88320801e-01
86              	8.29772977e-02	1.09656078e-01	9.44796087e-01	5.55375341e-01	3.89420746e-01
87              	8.28970499e-02	1.09429038e-01	9.46800978e-01	5.56297539e-01	3.90503439e-01
88              	8.28589009e-02	1.09226531e-01	9.49039828e-01	5.57378815e-01	3.91661013e-01
89              	8.28588411e-02	1.09057989e-01	9.51443345e-01	5.58580513e-01	3.92862831e-01
90              	8.28805529e-02	1.08915840e-01	9.53830266e-01	5.59795686e-01	3.94034580e-01
91              	8.29226863e-02	1.08787668e-01	9.56384117e-01	5.61114745e-01	3.95269372e-01
92              	8.29610440e-02	1.08667618e-01	9.58963241e-01	5.62442665e-01	3.96520577e-01
93              	8.29748647e-02	1.08541648e-01	9.61374364e-01	5.63662047e-01	3.97712317e-01
94              	8.29548401e-02	1.08393372e-01	9.63759782e-01	5.64834731e-01	3.98925051e-01
95              	8.28895985e-02	1.08223993e-01	9.66019217e-01	5.65899207e-01	4.00120010e-01
96              	8.27796427e-02	1.08033097e-01	9.68039306e-01	5.66799296e-01	4.01240010e-01
97              	8.26212779e-02	1.07810462e-01	9.70010544e-01	5.67626550e-01	4.02383994e-01
98              	8.24320937e-02	1.07574235e-01	9.71917149e-01	5.68390668e-01	4.03526481e-01
99              	8.22300276e-02	1.07333441e-01	9.73667648e-01	5.69063852e-01	4.04603796e-01
100             	8.20261684e-02	1.07092759e-01	9.75342831e-01	5.69697584e-01	4.05645247e-01
101             	8.18196689e-02	1.06844053e-01	9.77115453e-01	5.70377395e-01	4.06738058e-01
102             	8.16392765e-02	1.06615910e-01	9.78922198e-01	5.71100375e-01	4.07821822e-01
103             	8.14923655e-02	1.06410253e-01	9.80737962e-01	5.71861346e-01	4.08876615e-01
104             	8.13796657e-02	1.06227109e-01	9.82598996e-01	5.72679164e-01	4.09919832e-01
105             	8.12962388e-02	1.06057169e-01	9.84658900e-01	5.73625689e-01	4.11033211e-01
106             	8.12411620e-02	1.05912580e-01	9.86767757e-01	5.74625040e-01	4.12142716e-01
107             	8.12021703e-02	1.05786178e-01	9.88868184e-01	5.75636262e-01	4.13231922e-01
108             	8.11655282e-02	1.05671637e-01	9.90951171e-01	5.76641114e-01	4.14310057e-01
109             	8.11134767e-02	1.05555295e-01	9.93115898e-01	5.77671426e-01	4.15444472e-01
110             	8.10364610e-02	1.05438722e-01	9.95180178e-01	5.78626550e-01	4.16553628e-01
111             	8.09208816e-02	1.05308023e-01	9.97091990e-01	5.79466877e-01	4.17625114e-01
112             	8.07616060e-02	1.05155455e-01	9.98851277e-01	5.80187244e-01	4.18664032e-01
113             	8.05590335e-02	1.04976613e-01	1.00049098e+00	5.80804524e-01	4.19686457e-01
114             	8.03188660e-02	1.04770985e-01	1.00204645e+00	5.81342092e-01	4.20704360e-01
115             	8.00517831e-02	1.04542434e-01	1.00354730e+00	5.81825435e-01	4.21721869e-01
116             	7.97716202e-02	1.04297992e-01	1.00502080e+00	5.82282022e-01	4.22738781e-01
117             	7.94912551e-02	1.04045261e-01	1.00650111e+00	5.82741808e-01	4.23759297e-01
118             	7.92237197e-02	1.03793867e-01	1.00801053e+00	5.83228986e-01	4.24781547e-01
119             	7.89781773e-02	1.03551869e-01	1.00956585e+00	5.83761102e-01	4.25804748e-01
