# Canonical merged NACA4412 V9 SST forceCoeffs history
# Restart overlap is resolved by retaining the later segment at duplicate iteration indices.
# Force coefficients
# liftDir       : (-2.58819045e-01 9.65925826e-01 0.00000000e+00)
# dragDir       : (9.65925826e-01 2.58819045e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.50000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
0               	3.06431641e-02	5.20042358e-01	3.94072082e-02	5.03467681e-02	-1.09395600e-02
1               	6.19010821e+00	7.00698748e+00	1.81809411e+01	1.52805788e+01	2.90036235e+00
2               	8.05067704e+00	8.67688122e+00	2.40679599e+01	2.00846570e+01	3.98330291e+00
3               	7.00542694e+00	7.39740894e+00	2.14594758e+01	1.77351648e+01	3.72431095e+00
4               	4.20387761e+00	4.43497751e+00	1.36009663e+01	1.10043608e+01	2.59660555e+00
5               	9.71019986e-01	1.14408471e+00	4.31146283e+00	3.12675140e+00	1.18471143e+00
6               	-1.58604750e+00	-1.41680771e+00	-3.22513623e+00	-3.19861561e+00	-2.65206216e-02
7               	-2.91808696e+00	-2.74160753e+00	-7.38586165e+00	-6.61101779e+00	-7.74843868e-01
8               	-2.99240745e+00	-2.80444376e+00	-7.97815647e+00	-6.98148569e+00	-9.96670782e-01
9               	-2.25931828e+00	-2.07511720e+00	-6.20778118e+00	-5.36320887e+00	-8.44572306e-01
10              	-1.07523339e+00	-9.35067149e-01	-3.03952942e+00	-2.59499810e+00	-4.44531317e-01
11              	5.06191964e-02	1.33611334e-01	1.25629163e-01	1.13433778e-01	1.21953849e-02
12              	7.86568982e-01	8.37134120e-01	2.35965551e+00	1.96639674e+00	3.93258773e-01
13              	1.05362066e+00	1.09885396e+00	3.34401608e+00	2.72562870e+00	6.18387379e-01
14              	9.76196855e-01	1.04173507e+00	3.35872043e+00	2.65555707e+00	7.03163359e-01
15              	6.67063562e-01	7.75938650e-01	2.70058313e+00	2.01735512e+00	6.83228001e-01
16              	2.66960800e-01	4.21229047e-01	1.69939702e+00	1.11665931e+00	5.82737710e-01
17              	-8.19373802e-02	1.04088675e-01	7.46029714e-01	2.91077477e-01	4.54952237e-01
18              	-2.73702295e-01	-8.03288207e-02	1.37936557e-01	-2.04734016e-01	3.42670573e-01
19              	-3.22475059e-01	-1.42061146e-01	-1.16176234e-01	-3.80563176e-01	2.64386942e-01
20              	-2.77710924e-01	-1.22239118e-01	-1.13853497e-01	-3.34637673e-01	2.20784175e-01
21              	-1.68938232e-01	-4.51016873e-02	7.74321074e-02	-1.30222178e-01	2.07654286e-01
22              	-4.09813398e-02	5.27884436e-02	3.68492418e-01	1.43264869e-01	2.25227549e-01
23              	8.11698585e-02	1.52571637e-01	6.94167406e-01	4.28253562e-01	2.65913845e-01
24              	1.49239624e-01	2.11632951e-01	9.12543634e-01	6.05511441e-01	3.07032193e-01
25              	1.69018601e-01	2.33664968e-01	1.02002582e+00	6.79031509e-01	3.40994307e-01
26              	1.58885065e-01	2.32786263e-01	1.05608731e+00	6.86928722e-01	3.69158591e-01
27              	1.32424456e-01	2.18876176e-01	1.04208482e+00	6.53466867e-01	3.88617955e-01
28              	9.65054542e-02	1.95918922e-01	9.91797572e-01	5.92404240e-01	3.99393332e-01
29              	6.04354183e-02	1.69543974e-01	9.22610155e-01	5.21740496e-01	4.00869659e-01
30              	3.19410994e-02	1.45412917e-01	8.53149564e-01	4.58515881e-01	3.94633682e-01
31              	1.99403144e-02	1.32245869e-01	8.13667536e-01	4.26774083e-01	3.86893454e-01
32              	1.91889675e-02	1.26497138e-01	7.96503937e-01	4.17440936e-01	3.79063001e-01
33              	2.59437342e-02	1.26017005e-01	7.96778170e-01	4.24332819e-01	3.72445351e-01
34              	3.70108977e-02	1.29426720e-01	8.11425631e-01	4.42723713e-01	3.68701918e-01
35              	5.06071937e-02	1.36006860e-01	8.38404698e-01	4.69809543e-01	3.68595155e-01
36              	6.31015171e-02	1.43481928e-01	8.70396770e-01	4.98299902e-01	3.72096868e-01
37              	7.28372303e-02	1.50506685e-01	9.02403577e-01	5.24039019e-01	3.78364558e-01
38              	8.02641386e-02	1.57160095e-01	9.35640258e-01	5.48084267e-01	3.87555990e-01
39              	8.25907193e-02	1.60413720e-01	9.56761309e-01	5.60971374e-01	3.95789935e-01
40              	8.19848316e-02	1.61602760e-01	9.70962284e-01	5.67465974e-01	4.03496310e-01
41              	7.93833969e-02	1.61007714e-01	9.78757997e-01	5.68762396e-01	4.09995602e-01
42              	7.59485575e-02	1.59241203e-01	9.81808255e-01	5.66852685e-01	4.14955570e-01
43              	7.23989312e-02	1.56804555e-01	9.81635931e-01	5.63216897e-01	4.18419034e-01
44              	6.91460026e-02	1.54047259e-01	9.79497379e-01	5.58894692e-01	4.20602687e-01
45              	6.68217779e-02	1.51593040e-01	9.77075029e-01	5.55359292e-01	4.21715737e-01
46              	6.52257257e-02	1.49307190e-01	9.74534451e-01	5.52492951e-01	4.22041500e-01
47              	6.48842660e-02	1.47941192e-01	9.73852030e-01	5.51810281e-01	4.22041749e-01
48              	6.55254818e-02	1.47411290e-01	9.75198260e-01	5.53124612e-01	4.22073648e-01
49              	6.70779645e-02	1.47696013e-01	9.78927205e-01	5.56541567e-01	4.22385638e-01
50              	6.91671808e-02	1.48669419e-01	9.84796486e-01	5.61565424e-01	4.23231062e-01
51              	7.15789113e-02	1.50183708e-01	9.92578580e-01	5.67868201e-01	4.24710379e-01
52              	7.41374429e-02	1.52089208e-01	1.00203016e+00	5.75152521e-01	4.26877636e-01
53              	7.61640543e-02	1.53787724e-01	1.01101803e+00	5.81673071e-01	4.29344962e-01
54              	7.84374824e-02	1.55911224e-01	1.02242703e+00	5.89650997e-01	4.32776032e-01
55              	7.92305179e-02	1.56795443e-01	1.02886352e+00	5.93662278e-01	4.35201242e-01
56              	7.95379071e-02	1.57232846e-01	1.03374641e+00	5.96411110e-01	4.37335296e-01
57              	7.95278815e-02	1.57311063e-01	1.03741168e+00	5.98233724e-01	4.39177961e-01
58              	7.93368265e-02	1.57124988e-01	1.04018691e+00	5.99430280e-01	4.40756627e-01
59              	7.90528355e-02	1.56757961e-01	1.04250315e+00	6.00304409e-01	4.42198738e-01
60              	7.87377355e-02	1.56246460e-01	1.04423863e+00	6.00857049e-01	4.43381578e-01
61              	7.84824619e-02	1.55684670e-01	1.04559598e+00	6.01280451e-01	4.44315528e-01
62              	7.83012305e-02	1.55102825e-01	1.04678348e+00	6.01692971e-01	4.45090510e-01
63              	7.82523889e-02	1.54566483e-01	1.04791610e+00	6.02210439e-01	4.45705661e-01
64              	7.83277992e-02	1.54123979e-01	1.04906433e+00	6.02859962e-01	4.46204364e-01
65              	7.85031353e-02	1.53754378e-01	1.05034557e+00	6.03675919e-01	4.46669649e-01
66              	7.87581767e-02	1.53467973e-01	1.05177851e+00	6.04647432e-01	4.47131079e-01
67              	7.90404080e-02	1.53248590e-01	1.05332602e+00	6.05703417e-01	4.47622601e-01
68              	7.93381573e-02	1.53085742e-01	1.05503035e+00	6.06853333e-01	4.48177018e-01
69              	7.96429853e-02	1.52960895e-01	1.05691680e+00	6.08101387e-01	4.48815416e-01
70              	7.99424883e-02	1.52859105e-01	1.05897861e+00	6.09431792e-01	4.49546815e-01
71              	8.02827838e-02	1.52797456e-01	1.06141926e+00	6.10992416e-01	4.50426848e-01
72              	8.05935448e-02	1.52730107e-01	1.06389481e+00	6.12540950e-01	4.51353861e-01
73              	8.08666099e-02	1.52646213e-01	1.06633955e+00	6.14036383e-01	4.52303163e-01
74              	8.11592421e-02	1.52570802e-01	1.06896788e+00	6.15643183e-01	4.53324698e-01
75              	8.14036785e-02	1.52449803e-01	1.07146434e+00	6.17135850e-01	4.54328493e-01
76              	8.15866477e-02	1.52289931e-01	1.07370538e+00	6.18439337e-01	4.55266041e-01
77              	8.17455014e-02	1.52102497e-01	1.07592498e+00	6.19707989e-01	4.56216987e-01
78              	8.18516958e-02	1.51863987e-01	1.07798132e+00	6.20842358e-01	4.57138967e-01
79              	8.18929121e-02	1.51588037e-01	1.07977636e+00	6.21781094e-01	4.57995270e-01
80              	8.18779299e-02	1.51276713e-01	1.08140018e+00	6.22578021e-01	4.58822161e-01
81              	8.18044856e-02	1.50912819e-01	1.08303066e+00	6.23319814e-01	4.59710842e-01
82              	8.16837873e-02	1.50516040e-01	1.08459595e+00	6.23981761e-01	4.60614187e-01
83              	8.15250618e-02	1.50105744e-01	1.08609781e+00	6.24573967e-01	4.61523843e-01
84              	8.13194150e-02	1.49659439e-01	1.08766632e+00	6.25152575e-01	4.62513745e-01
85              	8.10975832e-02	1.49204752e-01	1.08928524e+00	6.25740205e-01	4.63545039e-01
86              	8.08893787e-02	1.48781283e-01	1.09092825e+00	6.26353504e-01	4.64574747e-01
87              	8.07025266e-02	1.48387540e-01	1.09264358e+00	6.27024319e-01	4.65619265e-01
88              	8.05382247e-02	1.48009734e-01	1.09462750e+00	6.27851976e-01	4.66775527e-01
89              	8.04235316e-02	1.47679484e-01	1.09678681e+00	6.28816937e-01	4.67969874e-01
90              	8.03696689e-02	1.47416449e-01	1.09910185e+00	6.29920596e-01	4.69181258e-01
91              	8.03738465e-02	1.47218802e-01	1.10159214e+00	6.31169917e-01	4.70422224e-01
92              	8.04428384e-02	1.47087929e-01	1.10448845e+00	6.32687062e-01	4.71801386e-01
93              	8.05407987e-02	1.47000070e-01	1.10748812e+00	6.34284859e-01	4.73203262e-01
94              	8.06412626e-02	1.46936036e-01	1.11044131e+00	6.35861917e-01	4.74579392e-01
95              	8.07203636e-02	1.46871497e-01	1.11328744e+00	6.37364082e-01	4.75923355e-01
96              	8.07593620e-02	1.46788823e-01	1.11619109e+00	6.38854908e-01	4.77336184e-01
97              	8.07349521e-02	1.46663502e-01	1.11889493e+00	6.40182417e-01	4.78712513e-01
98              	8.06376381e-02	1.46484056e-01	1.12129503e+00	6.41285151e-01	4.80009875e-01
99              	8.04744108e-02	1.46248929e-01	1.12343310e+00	6.42190962e-01	4.81242141e-01
100             	8.02395346e-02	1.45949818e-01	1.12547765e+00	6.42978362e-01	4.82499292e-01
101             	7.99714747e-02	1.45614088e-01	1.12734771e+00	6.43645332e-01	4.83702382e-01
102             	7.96967030e-02	1.45261728e-01	1.12907035e+00	6.44231876e-01	4.84838470e-01
103             	7.94366558e-02	1.44908402e-01	1.13073120e+00	6.44802256e-01	4.85928944e-01
104             	7.92027318e-02	1.44561235e-01	1.13253792e+00	6.45471694e-01	4.87066230e-01
105             	7.90256584e-02	1.44253864e-01	1.13442003e+00	6.46235672e-01	4.88184355e-01
106             	7.89203689e-02	1.44005114e-01	1.13641853e+00	6.47129634e-01	4.89288896e-01
107             	7.88848941e-02	1.43819298e-01	1.13857021e+00	6.48169998e-01	4.90400210e-01
108             	7.89080049e-02	1.43694999e-01	1.14089228e+00	6.49354145e-01	4.91538135e-01
109             	7.89668404e-02	1.43620125e-01	1.14334381e+00	6.50638747e-01	4.92705066e-01
110             	7.90317809e-02	1.43576404e-01	1.14598838e+00	6.52025971e-01	4.93962409e-01
111             	7.90626542e-02	1.43533665e-01	1.14852762e+00	6.53326465e-01	4.95201156e-01
112             	7.90294867e-02	1.43463107e-01	1.15089699e+00	6.54477982e-01	4.96419009e-01
113             	7.89158954e-02	1.43343689e-01	1.15304888e+00	6.55440334e-01	4.97608543e-01
114             	7.87182175e-02	1.43162320e-01	1.15497201e+00	6.56204223e-01	4.98767788e-01
115             	7.84433214e-02	1.42914855e-01	1.15668879e+00	6.56787717e-01	4.99901074e-01
116             	7.81296624e-02	1.42628664e-01	1.15817569e+00	6.57217510e-01	5.00958185e-01
