# Force coefficients
# liftDir       : (-2.41921896e-01 9.70295726e-01 0.00000000e+00)
# dragDir       : (9.70295726e-01 2.41921896e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.50000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
86              	7.76240123e-02	1.23575108e-01	1.19710582e+00	6.76176923e-01	5.20928898e-01
87              	7.73979721e-02	1.23145486e-01	1.20021626e+00	6.77506102e-01	5.22710158e-01
88              	7.71334255e-02	1.22675650e-01	1.20337037e+00	6.78818611e-01	5.24551760e-01
89              	7.68328193e-02	1.22164863e-01	1.20656777e+00	6.80116707e-01	5.26451068e-01
90              	7.64976888e-02	1.21610838e-01	1.20976852e+00	6.81381951e-01	5.28386573e-01
91              	7.61319599e-02	1.21013148e-01	1.21291110e+00	6.82587512e-01	5.30323592e-01
92              	7.57422679e-02	1.20374930e-01	1.21593474e+00	6.83709640e-01	5.32225104e-01
93              	7.53338896e-02	1.19700342e-01	1.21880033e+00	6.84734052e-01	5.34066273e-01
94              	7.49097430e-02	1.18993850e-01	1.22148042e+00	6.85649952e-01	5.35830467e-01
95              	7.45039981e-02	1.18300064e-01	1.22383970e+00	6.86423848e-01	5.37415852e-01
96              	7.40459812e-02	1.17538305e-01	1.22615070e+00	6.87121330e-01	5.39029367e-01
97              	7.35583845e-02	1.16750313e-01	1.22827358e+00	6.87695176e-01	5.40578407e-01
98              	7.30408451e-02	1.15945910e-01	1.23021062e+00	6.88146156e-01	5.42064465e-01
99              	7.23797089e-02	1.15021035e-01	1.23194906e+00	6.88354239e-01	5.43594821e-01
100             	7.17331513e-02	1.14151355e-01	1.23336052e+00	6.88413409e-01	5.44947106e-01
101             	7.09663179e-02	1.13213203e-01	1.23429481e+00	6.88113722e-01	5.46181086e-01
102             	7.03182668e-02	1.12405171e-01	1.23508173e+00	6.87859132e-01	5.47222598e-01
103             	6.96270743e-02	1.11564901e-01	1.23558993e+00	6.87422042e-01	5.48167893e-01
104             	6.87258690e-02	1.10531092e-01	1.23553681e+00	6.86494273e-01	5.49042535e-01
105             	6.78560625e-02	1.09510474e-01	1.23542941e+00	6.85570768e-01	5.49858643e-01
106             	6.67032632e-02	1.08208382e-01	1.23469565e+00	6.84051089e-01	5.50644562e-01
107             	6.59664587e-02	1.07251525e-01	1.23483788e+00	6.83385399e-01	5.51452481e-01
108             	6.52899752e-02	1.06308243e-01	1.23522783e+00	6.82903890e-01	5.52323940e-01
109             	6.48463556e-02	1.05552532e-01	1.23620211e+00	6.82947409e-01	5.53254697e-01
110             	6.47011378e-02	1.05010035e-01	1.23781585e+00	6.83609065e-01	5.54206789e-01
111             	6.49031066e-02	1.04765745e-01	1.24006202e+00	6.84934115e-01	5.55127902e-01
112             	6.54822683e-02	1.04799502e-01	1.24289417e+00	6.86929351e-01	5.55964815e-01
113             	6.64930642e-02	1.05160798e-01	1.24635768e+00	6.89671905e-01	5.56685776e-01
114             	6.75934984e-02	1.05610583e-01	1.24984757e+00	6.92517283e-01	5.57330286e-01
115             	6.89918090e-02	1.06284871e-01	1.25385563e+00	6.95919626e-01	5.57936008e-01
116             	7.04549172e-02	1.07029001e-01	1.25799574e+00	6.99452789e-01	5.58542954e-01
117             	7.18551014e-02	1.07735264e-01	1.26212607e+00	7.02918135e-01	5.59207933e-01
118             	7.32441340e-02	1.08454147e-01	1.26639300e+00	7.06440636e-01	5.59952368e-01
119             	7.46005199e-02	1.09148846e-01	1.27073770e+00	7.09969371e-01	5.60768332e-01
120             	7.58063413e-02	1.09741710e-01	1.27490990e+00	7.13261292e-01	5.61648610e-01
121             	7.68570131e-02	1.10226329e-01	1.27882256e+00	7.16268294e-01	5.62554268e-01
122             	7.82608139e-02	1.10949355e-01	1.28373928e+00	7.20130454e-01	5.63608826e-01
123             	7.94117844e-02	1.11503104e-01	1.28808971e+00	7.23456638e-01	5.64633069e-01
124             	8.04536059e-02	1.11971590e-01	1.29215761e+00	7.26532410e-01	5.65625199e-01
125             	8.14540152e-02	1.12403417e-01	1.29611512e+00	7.29511577e-01	5.66603547e-01
126             	8.24087568e-02	1.12786045e-01	1.29993496e+00	7.32376237e-01	5.67558724e-01
127             	8.33275851e-02	1.13125501e-01	1.30363203e+00	7.35143598e-01	5.68488428e-01
128             	8.42637502e-02	1.13465534e-01	1.30733921e+00	7.37933353e-01	5.69405852e-01
129             	8.52010740e-02	1.13792848e-01	1.31100670e+00	7.40704424e-01	5.70302276e-01
130             	8.61576602e-02	1.14124654e-01	1.31468231e+00	7.43498814e-01	5.71183494e-01
131             	8.71865594e-02	1.14510981e-01	1.31851659e+00	7.46444852e-01	5.72071734e-01
132             	8.82967779e-02	1.14969901e-01	1.32254218e+00	7.49567867e-01	5.72974311e-01
133             	8.92378261e-02	1.15333648e-01	1.32609501e+00	7.52285331e-01	5.73809679e-01
134             	9.02611018e-02	1.15758655e-01	1.32988359e+00	7.55202895e-01	5.74680691e-01
135             	9.16116146e-02	1.16419737e-01	1.33461421e+00	7.58918718e-01	5.75695489e-01
136             	9.29200481e-02	1.17068846e-01	1.33930053e+00	7.62570314e-01	5.76730218e-01
137             	9.39198556e-02	1.17515598e-01	1.34320500e+00	7.65522355e-01	5.77682643e-01
138             	9.50502864e-02	1.18044456e-01	1.34756629e+00	7.68833434e-01	5.78732861e-01
139             	9.60319555e-02	1.18467399e-01	1.35162290e+00	7.71843405e-01	5.79779494e-01
140             	9.68175773e-02	1.18742612e-01	1.35524000e+00	7.74437576e-01	5.80802422e-01
141             	9.74033584e-02	1.18864921e-01	1.35842836e+00	7.76617537e-01	5.81810820e-01
142             	9.77873808e-02	1.18830682e-01	1.36119028e+00	7.78382520e-01	5.82807758e-01
143             	9.79690892e-02	1.18638762e-01	1.36352659e+00	7.79732385e-01	5.83794206e-01
144             	9.79416436e-02	1.18290432e-01	1.36544972e+00	7.80666506e-01	5.84783219e-01
145             	9.77002306e-02	1.17785274e-01	1.36695113e+00	7.81175795e-01	5.85775334e-01
146             	9.72584040e-02	1.17141239e-01	1.36807775e+00	7.81297281e-01	5.86780473e-01
147             	9.66168147e-02	1.16364831e-01	1.36884177e+00	7.81037698e-01	5.87804069e-01
148             	9.57567047e-02	1.15446398e-01	1.36920370e+00	7.80358554e-01	5.88845145e-01
149             	9.44878097e-02	1.14228788e-01	1.36887202e+00	7.78923820e-01	5.89948200e-01
150             	9.30263626e-02	1.12908897e-01	1.36816016e+00	7.77106444e-01	5.91053719e-01
151             	9.13922904e-02	1.11503912e-01	1.36712226e+00	7.74953422e-01	5.92168841e-01
152             	8.95663049e-02	1.10000784e-01	1.36577273e+00	7.72452670e-01	5.93320060e-01
153             	8.75310562e-02	1.08384670e-01	1.36411585e+00	7.69588983e-01	5.94526870e-01
154             	8.53068468e-02	1.06670279e-01	1.36222313e+00	7.66418410e-01	5.95804716e-01
155             	8.28874334e-02	1.04851277e-01	1.36010686e+00	7.62940865e-01	5.97165998e-01
156             	8.02605928e-02	1.02916224e-01	1.35774031e+00	7.59130749e-01	5.98609563e-01
157             	7.70488223e-02	1.00593008e-01	1.35453183e+00	7.54314739e-01	6.00217094e-01
158             	7.36173299e-02	9.81367220e-02	1.35097464e+00	7.49104648e-01	6.01869988e-01
159             	6.99814914e-02	9.55526726e-02	1.34706236e+00	7.43512674e-01	6.03549691e-01
160             	6.65226860e-02	9.30999880e-02	1.34335435e+00	7.38199862e-01	6.05154490e-01
161             	6.28281095e-02	9.04845334e-02	1.33921613e+00	7.32436176e-01	6.06779957e-01
162             	5.89127278e-02	8.77114086e-02	1.33465002e+00	7.26237740e-01	6.08412284e-01
163             	5.48221997e-02	8.48126037e-02	1.32971076e+00	7.19677578e-01	6.10033179e-01
164             	5.05760991e-02	8.17998518e-02	1.32441690e+00	7.12784551e-01	6.11632353e-01
165             	4.62807915e-02	7.87528513e-02	1.31895404e+00	7.05757811e-01	6.13196228e-01
166             	4.19974502e-02	7.57092229e-02	1.31341063e+00	6.98702764e-01	6.14707864e-01
167             	3.79138165e-02	7.28038845e-02	1.30810725e+00	6.91967440e-01	6.16139807e-01
168             	3.40918783e-02	7.00695243e-02	1.30311721e+00	6.85650484e-01	6.17466728e-01
169             	3.10519707e-02	6.78678099e-02	1.29929676e+00	6.80700351e-01	6.18596410e-01
170             	2.82491278e-02	6.58090054e-02	1.29579046e+00	6.76144360e-01	6.19646105e-01
171             	2.57760359e-02	6.39597649e-02	1.29276189e+00	6.72156982e-01	6.20604910e-01
172             	2.36906982e-02	6.23600237e-02	1.29030571e+00	6.68843553e-01	6.21462157e-01
173             	2.21120506e-02	6.10969541e-02	1.28862806e+00	6.66426080e-01	6.22201978e-01
174             	2.11422405e-02	6.02409542e-02	1.28790291e+00	6.65093693e-01	6.22809212e-01
175             	2.09046069e-02	5.98801181e-02	1.28835614e+00	6.65082676e-01	6.23273462e-01
176             	2.15397821e-02	6.01182074e-02	1.29025475e+00	6.66667157e-01	6.23587593e-01
177             	2.31509161e-02	6.10335267e-02	1.29382463e+00	6.70063233e-01	6.23761400e-01
178             	2.57458978e-02	6.26389930e-02	1.29914614e+00	6.75318970e-01	6.23827174e-01
179             	2.92061156e-02	6.48627324e-02	1.30608112e+00	6.82246676e-01	6.23834444e-01
180             	3.32769182e-02	6.75168411e-02	1.31422314e+00	6.90388488e-01	6.23834652e-01
181             	3.77431317e-02	7.04390046e-02	1.32320534e+00	6.99345802e-01	6.23859538e-01
182             	4.24634010e-02	7.35257741e-02	1.33278357e+00	7.08855188e-01	6.23928386e-01
183             	4.73206974e-02	7.66973245e-02	1.34276484e+00	7.18703118e-01	6.24061723e-01
184             	5.17390505e-02	7.95388779e-02	1.35197143e+00	7.27724764e-01	6.24246663e-01
185             	5.65756620e-02	8.26745086e-02	1.36225816e+00	7.37704740e-01	6.24553416e-01
186             	6.10594190e-02	8.55849363e-02	1.37193161e+00	7.47025225e-01	6.24906387e-01
187             	6.51040070e-02	8.81917403e-02	1.38082343e+00	7.55515724e-01	6.25307710e-01
188             	6.91826925e-02	9.08034333e-02	1.38991359e+00	7.64139486e-01	6.25774101e-01
189             	7.23210935e-02	9.27040172e-02	1.39712923e+00	7.70885706e-01	6.26243519e-01
190             	7.50132912e-02	9.42175727e-02	1.40352927e+00	7.76777928e-01	6.26751346e-01
191             	7.72182884e-02	9.52977726e-02	1.40897293e+00	7.81704753e-01	6.27268176e-01
192             	7.89696887e-02	9.59785729e-02	1.41347717e+00	7.85708272e-01	6.27768895e-01
193             	8.04764791e-02	9.64162846e-02	1.41745914e+00	7.89206048e-01	6.28253090e-01
194             	8.19382859e-02	9.67742478e-02	1.42130800e+00	7.92592285e-01	6.28715713e-01
195             	8.35235224e-02	9.72029353e-02	1.42534404e+00	7.96195541e-01	6.29148496e-01
196             	8.53452553e-02	9.78182331e-02	1.42978252e+00	8.00236515e-01	6.29546004e-01
197             	8.74780912e-02	9.87016243e-02	1.43477455e+00	8.04865365e-01	6.29909183e-01
198             	9.01491539e-02	1.00006156e-01	1.44081843e+00	8.10558370e-01	6.30260062e-01
