# Force coefficients
# liftDir       : (-1.39173101e-01 9.90268069e-01 0.00000000e+00)
# dragDir       : (9.90268069e-01 1.39173101e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.50000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
0               	2.14263683e-02	5.05618230e-01	2.11874353e-02	3.20200860e-02	-1.08326507e-02
1               	2.57892782e+00	2.75978055e+00	9.20436352e+00	7.18110958e+00	2.02325394e+00
2               	3.43344499e+00	3.25545960e+00	1.24190463e+01	9.64296815e+00	2.77607817e+00
3               	3.02776909e+00	2.72289579e+00	1.12366381e+01	8.64608814e+00	2.59054997e+00
4               	1.80729630e+00	1.60788415e+00	7.17237318e+00	5.39348290e+00	1.77889029e+00
5               	3.94204775e-01	4.13842836e-01	2.29466946e+00	1.54153950e+00	7.53129954e-01
6               	-7.14953264e-01	-4.91922821e-01	-1.70136695e+00	-1.56563674e+00	-1.35730209e-01
7               	-1.29506125e+00	-9.51594345e-01	-3.95124316e+00	-3.27068283e+00	-6.80560335e-01
8               	-1.32702618e+00	-9.78426000e-01	-4.32125366e+00	-3.48765301e+00	-8.33600648e-01
9               	-9.98904208e-01	-7.19145380e-01	-3.38712990e+00	-2.69246916e+00	-6.94660742e-01
10              	-4.83361516e-01	-3.21318760e-01	-1.70627196e+00	-1.33649750e+00	-3.69774466e-01
11              	1.48189425e-03	4.97476733e-02	-7.12589753e-03	-2.08105451e-03	-5.04484301e-03
12              	3.31231141e-01	3.03628155e-01	1.24493680e+00	9.53699542e-01	2.91237260e-01
13              	4.52586939e-01	4.01313797e-01	1.82426499e+00	1.36471943e+00	4.59545555e-01
14              	4.08436005e-01	3.76099242e-01	1.81798554e+00	1.31742877e+00	5.00556764e-01
15              	2.57168574e-01	2.79995845e-01	1.41134346e+00	9.62840305e-01	4.48503158e-01
16              	6.88978861e-02	1.55513319e-01	8.15383276e-01	4.76589524e-01	3.38793752e-01
17              	-8.80583974e-02	4.60006359e-02	2.61819406e-01	4.28513058e-02	2.18968101e-01
18              	-1.77767314e-01	-2.36649304e-02	-1.06484028e-01	-2.31009328e-01	1.24525300e-01
19              	-1.96154535e-01	-4.95699808e-02	-2.47275144e-01	-3.19792107e-01	7.25169630e-02
20              	-1.65964323e-01	-4.20299396e-02	-2.09098249e-01	-2.70513448e-01	6.14151985e-02
21              	-1.05293426e-01	-1.42193790e-02	-4.76309724e-02	-1.29108912e-01	8.14779397e-02
22              	-3.81179189e-02	2.16957164e-02	1.65880044e-01	4.48221029e-02	1.21057941e-01
23              	1.42584445e-02	5.30043194e-02	3.57588962e-01	1.93052925e-01	1.64536036e-01
24              	4.17037409e-02	7.25880817e-02	4.83364126e-01	2.83385804e-01	1.99978322e-01
25              	4.54674275e-02	7.93998788e-02	5.34667267e-01	3.12801061e-01	2.21866206e-01
26              	3.44857053e-02	7.68401921e-02	5.30398923e-01	2.99685167e-01	2.30713756e-01
27              	1.54947951e-02	6.87146148e-02	4.91247957e-01	2.61118773e-01	2.30129183e-01
28              	-5.68024151e-03	5.78466134e-02	4.34028619e-01	2.11334068e-01	2.22694551e-01
29              	-2.34381768e-02	4.73502627e-02	3.77762031e-01	1.65442838e-01	2.12319192e-01
30              	-3.42186214e-02	3.95687534e-02	3.37056932e-01	1.34309845e-01	2.02747087e-01
31              	-3.65735185e-02	3.59939891e-02	3.21945295e-01	1.24399129e-01	1.97546166e-01
32              	-3.43191913e-02	3.49336232e-02	3.21927386e-01	1.26644502e-01	1.95282885e-01
33              	-2.91909992e-02	3.57532074e-02	3.33312420e-01	1.37465211e-01	1.95847209e-01
34              	-2.18540711e-02	3.80817491e-02	3.54546115e-01	1.55418986e-01	1.99127128e-01
35              	-1.42992488e-02	4.09975535e-02	3.80330798e-01	1.75866150e-01	2.04464648e-01
36              	-8.23053048e-03	4.35815995e-02	4.04812460e-01	1.94175699e-01	2.10636760e-01
37              	-5.05698416e-03	4.50571533e-02	4.21968136e-01	2.05927084e-01	2.16041052e-01
38              	-4.13861991e-03	4.55523077e-02	4.32539601e-01	2.12131180e-01	2.20408420e-01
39              	-4.86558028e-03	4.52540650e-02	4.37427776e-01	2.13848308e-01	2.23579468e-01
40              	-6.44672044e-03	4.44758467e-02	4.38191871e-01	2.12649215e-01	2.25542656e-01
41              	-8.44810547e-03	4.34053345e-02	4.36533816e-01	2.09818803e-01	2.26715014e-01
42              	-1.05230368e-02	4.22155513e-02	4.33411345e-01	2.06182636e-01	2.27228709e-01
43              	-1.23268549e-02	4.11048441e-02	4.29910048e-01	2.02628169e-01	2.27281879e-01
44              	-1.35898098e-02	4.02428119e-02	4.27100807e-01	1.99960594e-01	2.27140213e-01
45              	-1.42119255e-02	3.97094945e-02	4.25672940e-01	1.98624544e-01	2.27048395e-01
46              	-1.42362898e-02	3.95038780e-02	4.25877421e-01	1.98702421e-01	2.27175000e-01
47              	-1.37223078e-02	3.96239136e-02	4.27830704e-01	2.00193044e-01	2.27637660e-01
48              	-1.28116137e-02	3.99772887e-02	4.31361389e-01	2.02869081e-01	2.28492308e-01
49              	-1.16700139e-02	4.04681575e-02	4.36082796e-01	2.06371384e-01	2.29711412e-01
50              	-1.04706951e-02	4.09861130e-02	4.41462279e-01	2.10260445e-01	2.31201835e-01
51              	-9.37883467e-03	4.14214679e-02	4.46871015e-01	2.14056673e-01	2.32814342e-01
52              	-8.51935869e-03	4.16903552e-02	4.51729269e-01	2.17345276e-01	2.34383993e-01
53              	-7.95867987e-03	4.17494484e-02	4.55621045e-01	2.19851843e-01	2.35769203e-01
54              	-7.70462050e-03	4.15984112e-02	4.58338890e-01	2.21464825e-01	2.36874066e-01
55              	-7.71402642e-03	4.12754457e-02	4.59893365e-01	2.22232656e-01	2.37660709e-01
56              	-7.89271678e-03	4.08797221e-02	4.60465712e-01	2.22340139e-01	2.38125573e-01
57              	-8.11319522e-03	4.04844383e-02	4.60562444e-01	2.22168027e-01	2.38394417e-01
58              	-8.37399975e-03	4.00436128e-02	4.60376671e-01	2.21814336e-01	2.38562335e-01
59              	-8.59560405e-03	3.96372764e-02	4.60156491e-01	2.21482641e-01	2.38673850e-01
60              	-8.76147898e-03	3.92731562e-02	4.59997626e-01	2.21237334e-01	2.38760292e-01
61              	-8.82495874e-03	3.90007563e-02	4.60094816e-01	2.21222449e-01	2.38872367e-01
62              	-8.77753818e-03	3.88252338e-02	4.60525334e-01	2.21485129e-01	2.39040205e-01
63              	-8.62560039e-03	3.87366925e-02	4.61312721e-01	2.22030760e-01	2.39281961e-01
64              	-8.39190385e-03	3.87104174e-02	4.62415086e-01	2.22815639e-01	2.39599447e-01
65              	-8.11161451e-03	3.87120541e-02	4.63732716e-01	2.23754743e-01	2.39977972e-01
66              	-7.86586694e-03	3.86856659e-02	4.64984125e-01	2.24626196e-01	2.40357930e-01
67              	-7.63370565e-03	3.86306389e-02	4.66242934e-01	2.25487761e-01	2.40755173e-01
68              	-7.43253192e-03	3.85330192e-02	4.67438720e-01	2.26286828e-01	2.41151892e-01
69              	-7.27238727e-03	3.83876765e-02	4.68523509e-01	2.26989367e-01	2.41534142e-01
70              	-7.14555819e-03	3.81950822e-02	4.69524188e-01	2.27616536e-01	2.41907652e-01
71              	-7.05670989e-03	3.79573617e-02	4.70414079e-01	2.28150329e-01	2.42263749e-01
72              	-7.02654380e-03	3.76912748e-02	4.71091134e-01	2.28519023e-01	2.42572111e-01
73              	-7.04347920e-03	3.74065226e-02	4.71614308e-01	2.28763675e-01	2.42850633e-01
74              	-7.09822889e-03	3.71255685e-02	4.72020050e-01	2.28911796e-01	2.43108254e-01
75              	-7.17423112e-03	3.68662562e-02	4.72370927e-01	2.29011232e-01	2.43359695e-01
76              	-7.25907971e-03	3.66216054e-02	4.72780869e-01	2.29131355e-01	2.43649514e-01
77              	-7.34244605e-03	3.63950096e-02	4.73336247e-01	2.29325677e-01	2.44010569e-01
78              	-7.40597533e-03	3.62146482e-02	4.73982129e-01	2.29585089e-01	2.44397040e-01
79              	-7.44427202e-03	3.60662876e-02	4.74855400e-01	2.29983428e-01	2.44871972e-01
80              	-7.45742669e-03	3.59505467e-02	4.75846733e-01	2.30465940e-01	2.45380793e-01
81              	-7.44965526e-03	3.58547788e-02	4.76948922e-01	2.31024806e-01	2.45924116e-01
82              	-7.43125930e-03	3.57670994e-02	4.78096866e-01	2.31617174e-01	2.46479692e-01
83              	-7.38940664e-03	3.56853375e-02	4.79486233e-01	2.32353710e-01	2.47132523e-01
84              	-7.35277951e-03	3.55972822e-02	4.80868798e-01	2.33081619e-01	2.47787178e-01
85              	-7.33065776e-03	3.54980829e-02	4.82202655e-01	2.33770670e-01	2.48431985e-01
86              	-7.33112777e-03	3.53858885e-02	4.83435647e-01	2.34386696e-01	2.49048951e-01
87              	-7.35277931e-03	3.52607689e-02	4.84615252e-01	2.34954847e-01	2.49660405e-01
88              	-7.39483346e-03	3.51276094e-02	4.85722358e-01	2.35466346e-01	2.50256013e-01
89              	-7.45267013e-03	3.49890422e-02	4.86806916e-01	2.35950788e-01	2.50856128e-01
90              	-7.52104923e-03	3.48488089e-02	4.87912122e-01	2.36435012e-01	2.51477110e-01
91              	-7.59292775e-03	3.47146514e-02	4.89016846e-01	2.36915495e-01	2.52101351e-01
92              	-7.66227304e-03	3.45903972e-02	4.90128154e-01	2.37401804e-01	2.52726350e-01
93              	-7.72458010e-03	3.44778546e-02	4.91249880e-01	2.37900360e-01	2.53349520e-01
94              	-7.77856322e-03	3.43765439e-02	4.92352576e-01	2.38397725e-01	2.53954851e-01
95              	-7.82206914e-03	3.42849795e-02	4.93499370e-01	2.38927616e-01	2.54571754e-01
96              	-7.85975481e-03	3.41997511e-02	4.94617949e-01	2.39449220e-01	2.55168729e-01
97              	-7.89315142e-03	3.41183931e-02	4.95737000e-01	2.39975349e-01	2.55761651e-01
98              	-7.92577856e-03	3.40384560e-02	4.96850880e-01	2.40499661e-01	2.56351219e-01
99              	-7.96104564e-03	3.39580741e-02	4.97952857e-01	2.41015383e-01	2.56937474e-01
100             	-8.00190097e-03	3.38759490e-02	4.99036162e-01	2.41516180e-01	2.57519982e-01
101             	-8.05051475e-03	3.37913151e-02	5.00094902e-01	2.41996936e-01	2.58097966e-01
102             	-8.10816839e-03	3.37040132e-02	5.01125455e-01	2.42454559e-01	2.58670896e-01
103             	-8.17517419e-03	3.36142953e-02	5.02126649e-01	2.42888150e-01	2.59238499e-01
104             	-8.25103871e-03	3.35226090e-02	5.03100066e-01	2.43298994e-01	2.59801072e-01
105             	-8.33469871e-03	3.34294900e-02	5.04048599e-01	2.43689601e-01	2.60358998e-01
106             	-8.42467882e-03	3.33355295e-02	5.04976260e-01	2.44063451e-01	2.60912809e-01
107             	-8.51926773e-03	3.32413991e-02	5.05887462e-01	2.44424463e-01	2.61462999e-01
108             	-8.61678152e-03	3.31477804e-02	5.06786468e-01	2.44776453e-01	2.62010016e-01
109             	-8.71575060e-03	3.30553473e-02	5.07677035e-01	2.45122767e-01	2.62554268e-01
110             	-8.81508328e-03	3.29646618e-02	5.08561780e-01	2.45465807e-01	2.63095973e-01
111             	-8.91406421e-03	3.28761820e-02	5.09442688e-01	2.45807280e-01	2.63635408e-01
112             	-9.01249572e-03	3.27900959e-02	5.10320845e-01	2.46147927e-01	2.64172918e-01
113             	-9.11054175e-03	3.27063497e-02	5.11195861e-01	2.46487389e-01	2.64708472e-01
114             	-9.20574922e-03	3.26258189e-02	5.12043596e-01	2.46816049e-01	2.65227547e-01
115             	-9.30311330e-03	3.25460571e-02	5.12900552e-01	2.47147163e-01	2.65753389e-01
116             	-9.40244228e-03	3.24675100e-02	5.13765483e-01	2.47480299e-01	2.66285184e-01
117             	-9.50320370e-03	3.23907602e-02	5.14633913e-01	2.47813753e-01	2.66820160e-01
118             	-9.60171249e-03	3.23176052e-02	5.15478543e-01	2.48137559e-01	2.67340984e-01
119             	-9.70020480e-03	3.22462403e-02	5.16321354e-01	2.48460472e-01	2.67860882e-01
120             	-9.80095930e-03	3.21756178e-02	5.17186056e-01	2.48792069e-01	2.68393988e-01
121             	-9.89689193e-03	3.21091166e-02	5.18025768e-01	2.49115992e-01	2.68909776e-01
122             	-9.98988597e-03	3.20451606e-02	5.18864348e-01	2.49442288e-01	2.69422060e-01
123             	-1.00794409e-02	3.19837899e-02	5.19705116e-01	2.49773117e-01	2.69931999e-01
124             	-1.01651277e-02	3.19251905e-02	5.20549712e-01	2.50109728e-01	2.70439984e-01
125             	-1.02466502e-02	3.18696417e-02	5.21398108e-01	2.50452404e-01	2.70945704e-01
126             	-1.03239336e-02	3.18174680e-02	5.22250061e-01	2.50801097e-01	2.71448964e-01
127             	-1.03947321e-02	3.17693504e-02	5.23073054e-01	2.51141795e-01	2.71931259e-01
128             	-1.04643760e-02	3.17239293e-02	5.23916021e-01	2.51493634e-01	2.72422386e-01
129             	-1.05330730e-02	3.16818709e-02	5.24775022e-01	2.51854438e-01	2.72920584e-01
130             	-1.06005767e-02	3.16440243e-02	5.25644544e-01	2.52221695e-01	2.73422849e-01
131             	-1.06664833e-02	3.16110873e-02	5.26518057e-01	2.52592545e-01	2.73925512e-01
132             	-1.07302355e-02	3.15833457e-02	5.27388752e-01	2.52964140e-01	2.74424611e-01
133             	-1.07902273e-02	3.15610658e-02	5.28221964e-01	2.53320755e-01	2.74901209e-01
134             	-1.08482341e-02	3.15429997e-02	5.29079748e-01	2.53691640e-01	2.75388108e-01
135             	-1.09024448e-02	3.15298235e-02	5.29901447e-01	2.54048278e-01	2.75853168e-01
136             	-1.09535987e-02	3.15207210e-02	5.30720794e-01	2.54406798e-01	2.76313996e-01
137             	-1.10020184e-02	3.15156332e-02	5.31544672e-01	2.54770318e-01	2.76774354e-01
138             	-1.10478054e-02	3.15148169e-02	5.32377508e-01	2.55140949e-01	2.77236560e-01
139             	-1.10906263e-02	3.15190724e-02	5.33254670e-01	2.55536709e-01	2.77717961e-01
140             	-1.11301375e-02	3.15283477e-02	5.34095944e-01	2.55917835e-01	2.78178110e-01
141             	-1.11662327e-02	3.15420084e-02	5.34936528e-01	2.56302032e-01	2.78634497e-01
142             	-1.11993387e-02	3.15596096e-02	5.35779227e-01	2.56690275e-01	2.79088952e-01
143             	-1.12299237e-02	3.15807281e-02	5.36623116e-01	2.57081634e-01	2.79541482e-01
144             	-1.12585346e-02	3.16050170e-02	5.37467339e-01	2.57475135e-01	2.79992204e-01
145             	-1.12856930e-02	3.16321494e-02	5.38311056e-01	2.57869835e-01	2.80441221e-01
146             	-1.13118628e-02	3.16617350e-02	5.39152093e-01	2.58264184e-01	2.80887909e-01
147             	-1.13375288e-02	3.16933858e-02	5.39989503e-01	2.58657222e-01	2.81332280e-01
148             	-1.13631723e-02	3.17266885e-02	5.40823344e-01	2.59048500e-01	2.81774845e-01
149             	-1.13891476e-02	3.17612119e-02	5.41652512e-01	2.59437109e-01	2.82215404e-01
150             	-1.14157807e-02	3.17964810e-02	5.42475890e-01	2.59822164e-01	2.82653726e-01
151             	-1.14434137e-02	3.18320714e-02	5.43294296e-01	2.60203734e-01	2.83090562e-01
152             	-1.14723475e-02	3.18676214e-02	5.44108479e-01	2.60581892e-01	2.83526587e-01
153             	-1.15026973e-02	3.19028922e-02	5.44917549e-01	2.60956077e-01	2.83961472e-01
154             	-1.15344681e-02	3.19377427e-02	5.45721065e-01	2.61326064e-01	2.84395000e-01
155             	-1.15670149e-02	3.19708381e-02	5.46482005e-01	2.61673988e-01	2.84808017e-01
156             	-1.16012688e-02	3.20029220e-02	5.47253448e-01	2.62025455e-01	2.85227993e-01
157             	-1.16370675e-02	3.20343968e-02	5.48036426e-01	2.62381146e-01	2.85655281e-01
158             	-1.16741695e-02	3.20658263e-02	5.48830370e-01	2.62741016e-01	2.86089355e-01
159             	-1.17120789e-02	3.20977959e-02	5.49630554e-01	2.63103198e-01	2.86527356e-01
160             	-1.17502530e-02	3.21306006e-02	5.50430814e-01	2.63465154e-01	2.86965660e-01
161             	-1.17882614e-02	3.21640875e-02	5.51224380e-01	2.63823929e-01	2.87400451e-01
162             	-1.18258571e-02	3.21978005e-02	5.52005941e-01	2.64177113e-01	2.87828828e-01
163             	-1.18628755e-02	3.22311379e-02	5.52772360e-01	2.64523305e-01	2.88249056e-01
164             	-1.18992116e-02	3.22636145e-02	5.53524444e-01	2.64863010e-01	2.88661434e-01
165             	-1.19348813e-02	3.22939797e-02	5.54226416e-01	2.65178327e-01	2.89048089e-01
166             	-1.19702041e-02	3.23230416e-02	5.54973301e-01	2.65516446e-01	2.89456855e-01
167             	-1.20050826e-02	3.23504265e-02	5.55680990e-01	2.65835413e-01	2.89845578e-01
168             	-1.20389264e-02	3.23778112e-02	5.56444476e-01	2.66183312e-01	2.90261164e-01
169             	-1.20712777e-02	3.24059167e-02	5.57212226e-01	2.66534835e-01	2.90677391e-01
170             	-1.21026173e-02	3.24336072e-02	5.57936175e-01	2.66865470e-01	2.91070705e-01
