# Force coefficients
# liftDir       : (-3.48994967e-02 9.99390827e-01 0.00000000e+00)
# dragDir       : (9.99390827e-01 3.48994967e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.50000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-02
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
51              	-2.64598647e-03	1.48935159e-02	1.16505537e-01	5.56067823e-02	6.08987552e-02
52              	-2.52017714e-03	1.47151752e-02	1.17855831e-01	5.64077385e-02	6.14480927e-02
53              	-2.46703402e-03	1.44662910e-02	1.18711622e-01	5.68887772e-02	6.18228452e-02
54              	-2.47520752e-03	1.41817382e-02	1.19095338e-01	5.70724615e-02	6.20228765e-02
55              	-2.52192664e-03	1.38986289e-02	1.19124240e-01	5.70401933e-02	6.20840466e-02
56              	-2.58089448e-03	1.36552291e-02	1.18974687e-01	5.69064493e-02	6.20682382e-02
57              	-2.63555650e-03	1.34511013e-02	1.18758065e-01	5.67434758e-02	6.20145888e-02
58              	-2.67217520e-03	1.33015459e-02	1.18602020e-01	5.66288348e-02	6.19731852e-02
59              	-2.68703692e-03	1.32003230e-02	1.18576167e-01	5.66010463e-02	6.19751202e-02
60              	-2.68020249e-03	1.31406412e-02	1.18676698e-01	5.66581464e-02	6.20185514e-02
61              	-2.64547390e-03	1.31249590e-02	1.18926228e-01	5.68176401e-02	6.21085879e-02
62              	-2.59385450e-03	1.31257504e-02	1.19270935e-01	5.70416131e-02	6.22293221e-02
63              	-2.54473683e-03	1.31107475e-02	1.19601524e-01	5.72560254e-02	6.23454990e-02
64              	-2.50553062e-03	1.30682294e-02	1.19862024e-01	5.74254814e-02	6.24365427e-02
65              	-2.46897703e-03	1.30018571e-02	1.20074704e-01	5.75683748e-02	6.25063289e-02
66              	-2.44619288e-03	1.29064809e-02	1.20190669e-01	5.76491416e-02	6.25415274e-02
67              	-2.42111417e-03	1.27887886e-02	1.20274322e-01	5.77160466e-02	6.25582750e-02
68              	-2.38709529e-03	1.26429004e-02	1.20334950e-01	5.77803795e-02	6.25545701e-02
69              	-2.34306698e-03	1.24579297e-02	1.20357981e-01	5.78359235e-02	6.25220575e-02
70              	-2.31444991e-03	1.22549403e-02	1.20303330e-01	5.78372150e-02	6.24661148e-02
71              	-2.30798212e-03	1.20543819e-02	1.20195843e-01	5.77899394e-02	6.24059036e-02
72              	-2.31861580e-03	1.18621271e-02	1.20072500e-01	5.77176341e-02	6.23548657e-02
73              	-2.34096935e-03	1.16897422e-02	1.19976894e-01	5.76474778e-02	6.23294165e-02
74              	-2.36904237e-03	1.15344414e-02	1.19927282e-01	5.75945987e-02	6.23326835e-02
75              	-2.39823034e-03	1.13943323e-02	1.19935199e-01	5.75693692e-02	6.23658299e-02
76              	-2.42573076e-03	1.12665586e-02	1.20003310e-01	5.75759242e-02	6.24273857e-02
77              	-2.45095947e-03	1.11451262e-02	1.20143044e-01	5.76205625e-02	6.25224814e-02
78              	-2.47022961e-03	1.10324522e-02	1.20346060e-01	5.77028003e-02	6.26432595e-02
79              	-2.48214598e-03	1.09260782e-02	1.20615993e-01	5.78258504e-02	6.27901424e-02
80              	-2.48812856e-03	1.08246206e-02	1.20915626e-01	5.79696846e-02	6.29459417e-02
81              	-2.48861676e-03	1.07245804e-02	1.21249062e-01	5.81359144e-02	6.31131479e-02
82              	-2.48854071e-03	1.06248349e-02	1.21572909e-01	5.82979137e-02	6.32749952e-02
83              	-2.48815231e-03	1.05224943e-02	1.21904092e-01	5.84638936e-02	6.34401982e-02
84              	-2.48917614e-03	1.04168833e-02	1.22239078e-01	5.86303631e-02	6.36087154e-02
85              	-2.49300063e-03	1.03083859e-02	1.22575150e-01	5.87945742e-02	6.37805755e-02
86              	-2.50051064e-03	1.01983056e-02	1.22909861e-01	5.89544199e-02	6.39554412e-02
87              	-2.51196600e-03	1.00885838e-02	1.23240864e-01	5.91084660e-02	6.41323980e-02
88              	-2.52699611e-03	9.98136791e-03	1.23566309e-01	5.92561582e-02	6.43101504e-02
89              	-2.54471739e-03	9.87857525e-03	1.23885194e-01	5.93978794e-02	6.44873142e-02
90              	-2.56391683e-03	9.78157907e-03	1.24197580e-01	5.95348734e-02	6.46627070e-02
91              	-2.58330976e-03	9.69106464e-03	1.24504512e-01	5.96689464e-02	6.48355659e-02
92              	-2.60170740e-03	9.60782268e-03	1.24796855e-01	5.97967201e-02	6.50001349e-02
93              	-2.61866563e-03	9.52919820e-03	1.25107509e-01	5.99350888e-02	6.51724201e-02
94              	-2.63319342e-03	9.45589112e-03	1.25416461e-01	6.00750373e-02	6.53414242e-02
95              	-2.64572177e-03	9.38719736e-03	1.25712007e-01	6.02102817e-02	6.55017253e-02
96              	-2.65591118e-03	9.32122289e-03	1.26026800e-01	6.03574888e-02	6.56693111e-02
97              	-2.66509414e-03	9.25756975e-03	1.26336413e-01	6.05031122e-02	6.58333005e-02
98              	-2.67459622e-03	9.19534693e-03	1.26637202e-01	6.06440049e-02	6.59931974e-02
99              	-2.68570637e-03	9.13378702e-03	1.26927352e-01	6.07779697e-02	6.61493824e-02
100             	-2.69971698e-03	9.07265167e-03	1.27196017e-01	6.08982913e-02	6.62977252e-02
101             	-2.71770876e-03	9.00988662e-03	1.27480742e-01	6.10226624e-02	6.64580799e-02
102             	-2.74033500e-03	8.94661966e-03	1.27749440e-01	6.11343848e-02	6.66150548e-02
103             	-2.76770326e-03	8.88318512e-03	1.27997992e-01	6.12312925e-02	6.67666991e-02
104             	-2.79952073e-03	8.81984594e-03	1.28227409e-01	6.13141836e-02	6.69132251e-02
105             	-2.83508816e-03	8.75692377e-03	1.28440672e-01	6.13852477e-02	6.70554240e-02
106             	-2.87337909e-03	8.69476822e-03	1.28642193e-01	6.14477175e-02	6.71944757e-02
107             	-2.91323762e-03	8.63374379e-03	1.28836952e-01	6.15052383e-02	6.73317136e-02
108             	-2.95356419e-03	8.57419115e-03	1.29029642e-01	6.15612568e-02	6.74683852e-02
109             	-2.99345418e-03	8.51640283e-03	1.29224011e-01	6.16185515e-02	6.76054599e-02
110             	-3.03230747e-03	8.46059639e-03	1.29422453e-01	6.16789190e-02	6.77435339e-02
111             	-3.06991064e-03	8.40691456e-03	1.29625807e-01	6.17429930e-02	6.78828143e-02
112             	-3.10639293e-03	8.35542589e-03	1.29833541e-01	6.18103774e-02	6.80231632e-02
113             	-3.14212601e-03	8.30618155e-03	1.30044165e-01	6.18799565e-02	6.81642086e-02
114             	-3.17764320e-03	8.25918280e-03	1.30255478e-01	6.19500958e-02	6.83053822e-02
115             	-3.21349045e-03	8.21437926e-03	1.30465068e-01	6.20190436e-02	6.84460245e-02
116             	-3.24900094e-03	8.17209440e-03	1.30665060e-01	6.20835288e-02	6.85815307e-02
117             	-3.28590474e-03	8.13169893e-03	1.30862036e-01	6.21451130e-02	6.87169225e-02
118             	-3.32418180e-03	8.09320446e-03	1.31055647e-01	6.22036417e-02	6.88520053e-02
119             	-3.36344499e-03	8.05673773e-03	1.31245807e-01	6.22594584e-02	6.89863484e-02
120             	-3.40295452e-03	8.02251673e-03	1.31432950e-01	6.23135205e-02	6.91194296e-02
121             	-3.44174758e-03	7.99081969e-03	1.31618027e-01	6.23672658e-02	6.92507609e-02
122             	-3.47887661e-03	7.96198606e-03	1.31802182e-01	6.24222146e-02	6.93799679e-02
123             	-3.51360560e-03	7.93639834e-03	1.31986540e-01	6.24796643e-02	6.95068755e-02
124             	-3.54411560e-03	7.91454556e-03	1.32166794e-01	6.25392816e-02	6.96275128e-02
125             	-3.57269472e-03	7.89648547e-03	1.32350776e-01	6.26026934e-02	6.97480828e-02
126             	-3.59990361e-03	7.88251379e-03	1.32539262e-01	6.26697272e-02	6.98695344e-02
127             	-3.62624755e-03	7.87294585e-03	1.32732305e-01	6.27399052e-02	6.99924003e-02
128             	-3.65196126e-03	7.86808717e-03	1.32929501e-01	6.28127893e-02	7.01167119e-02
129             	-3.67703463e-03	7.86824009e-03	1.33130056e-01	6.28879932e-02	7.02420625e-02
130             	-3.70133871e-03	7.87366614e-03	1.33332935e-01	6.29651286e-02	7.03678060e-02
131             	-3.72464759e-03	7.88457784e-03	1.33537153e-01	6.30439290e-02	7.04932242e-02
132             	-3.74668910e-03	7.90113253e-03	1.33741929e-01	6.31242752e-02	7.06176533e-02
133             	-3.76721845e-03	7.92340561e-03	1.33946803e-01	6.32061830e-02	7.07406199e-02
134             	-3.78603055e-03	7.95141023e-03	1.34151730e-01	6.32898346e-02	7.08618957e-02
135             	-3.80293907e-03	7.98511183e-03	1.34357098e-01	6.33756097e-02	7.09814879e-02
136             	-3.81776862e-03	8.02441070e-03	1.34563630e-01	6.34640464e-02	7.10995836e-02
137             	-3.83047842e-03	8.06913155e-03	1.34772034e-01	6.35555385e-02	7.12164954e-02
138             	-3.84110536e-03	8.11905248e-03	1.34982962e-01	6.36503754e-02	7.13325861e-02
139             	-3.84973029e-03	8.17391262e-03	1.35196924e-01	6.37487317e-02	7.14481922e-02
140             	-3.85649195e-03	8.23340648e-03	1.35414162e-01	6.38505892e-02	7.15635732e-02
141             	-3.86161150e-03	8.29718701e-03	1.35634628e-01	6.39557026e-02	7.16789256e-02
142             	-3.86540742e-03	8.36486694e-03	1.35857879e-01	6.40635321e-02	7.17943469e-02
143             	-3.86820232e-03	8.43604427e-03	1.36083236e-01	6.41734155e-02	7.19098202e-02
144             	-3.87030653e-03	8.51030939e-03	1.36309857e-01	6.42846218e-02	7.20252349e-02
145             	-3.87200374e-03	8.58725495e-03	1.36536874e-01	6.43964331e-02	7.21404406e-02
146             	-3.87352026e-03	8.66649424e-03	1.36763567e-01	6.45082632e-02	7.22553038e-02
147             	-3.87498680e-03	8.74767527e-03	1.36989452e-01	6.46197392e-02	7.23697128e-02
148             	-3.87656131e-03	8.83045680e-03	1.37214107e-01	6.47304922e-02	7.24836148e-02
149             	-3.87837358e-03	8.91452509e-03	1.37437267e-01	6.48402597e-02	7.25970069e-02
150             	-3.88050963e-03	8.99958348e-03	1.37658835e-01	6.49489077e-02	7.27099270e-02
151             	-3.88301609e-03	9.08535219e-03	1.37878835e-01	6.50564014e-02	7.28224336e-02
152             	-3.88589042e-03	9.17157772e-03	1.38097404e-01	6.51628115e-02	7.29345924e-02
153             	-3.88910598e-03	9.25803269e-03	1.38314747e-01	6.52682675e-02	7.30464794e-02
154             	-3.89313874e-03	9.34331245e-03	1.38521214e-01	6.53674682e-02	7.31537457e-02
155             	-3.89649469e-03	9.43097207e-03	1.38746854e-01	6.54769325e-02	7.32699219e-02
156             	-3.90100140e-03	9.51588943e-03	1.38953244e-01	6.55756206e-02	7.33776234e-02
157             	-3.90491075e-03	9.60293222e-03	1.39178202e-01	6.56841900e-02	7.34940116e-02
158             	-3.91011334e-03	9.68683388e-03	1.39382922e-01	6.57813475e-02	7.36015741e-02
159             	-3.91572096e-03	9.77021256e-03	1.39588807e-01	6.58786826e-02	7.37101245e-02
160             	-3.92086660e-03	9.85546546e-03	1.39813113e-01	6.59856898e-02	7.38274229e-02
