face_local_index,x_over_c,y_over_c,surface,Cp
43,0.1125505,-0.028904199999999998,lower,0.29459205
44,0.110563,-0.0288745,lower,0.29660602
45,0.1085865,-0.02884055,lower,0.29850775
46,0.106621,-0.028802300000000003,lower,0.30037366
47,0.1046665,-0.0287597,lower,0.30231265
48,0.1027235,-0.02871265,lower,0.30441097
49,0.1007922,-0.028661150000000003,lower,0.30674082
50,0.09887275000000001,-0.0286051,lower,0.30934649
51,0.09696550000000001,-0.0285444,lower,0.31222898
52,0.0950706,-0.02847905,lower,0.31534564
53,0.0931884,-0.028409,lower,0.3186694
54,0.09131905,-0.028334150000000002,lower,0.32217484
55,0.08946275000000001,-0.0282544,lower,0.32580669
56,0.08761975,-0.02816975,lower,0.32957803
57,0.0857903,-0.02808015,lower,0.33345027
58,0.08397465,-0.027985500000000003,lower,0.33746229
59,0.082173,-0.02788575,lower,0.34159729
60,0.08038555,-0.0277809,lower,0.34584507
61,0.07861255,-0.027670800000000002,lower,0.35027346
62,0.0768542,-0.0275554,lower,0.35482484
63,0.07511075,-0.02743475,lower,0.35953462
64,0.0733824,-0.027308699999999998,lower,0.36440511
65,0.07166934999999999,-0.0271772,lower,0.36946353
66,0.06997185,-0.027040250000000002,lower,0.37467936
67,0.06829004999999999,-0.026897749999999998,lower,0.38007583
68,0.0666242,-0.02674965,lower,0.38568089
69,0.06497454999999999,-0.02659595,lower,0.39146595
70,0.06334129999999999,-0.026436550000000003,lower,0.39745767
71,0.0617246,-0.0262714,lower,0.40367092
72,0.06012465,-0.0261005,lower,0.41008243
73,0.05854175,-0.025923750000000002,lower,0.41675614
74,0.05697605,-0.02574105,lower,0.42364142
75,0.055427649999999995,-0.025552449999999997,lower,0.4307892
76,0.05389685,-0.0253579,lower,0.43816709
77,0.0523839,-0.0251573,lower,0.44581995
78,0.0508889,-0.024950650000000005,lower,0.45373259
79,0.04941205,-0.0247379,lower,0.46191872
80,0.04795355,-0.024519,lower,0.47039954
81,0.046513599999999995,-0.0242939,lower,0.47916426
82,0.045092400000000005,-0.024062550000000002,lower,0.48825125
83,0.0436901,-0.0238249,lower,0.49765427
84,0.04230685,-0.02358095,lower,0.50735925
85,0.0409429,-0.0233307,lower,0.51737963
86,0.03959845,-0.02307405,lower,0.52776951
87,0.038273600000000005,-0.02281095,lower,0.53850432
88,0.03696855,-0.022541400000000003,lower,0.54956805
89,0.03568345,-0.022265350000000003,lower,0.56101952
90,0.0344185,-0.021982750000000002,lower,0.57285636
91,0.0331739,-0.02169355,lower,0.58506711
92,0.03194975,-0.0213978,lower,0.59762481
93,0.030746250000000003,-0.02109545,lower,0.61060844
94,0.02956355,-0.0207864,lower,0.62396476
95,0.02840175,-0.02047065,lower,0.63772732
96,0.027261050000000002,-0.020148199999999998,lower,0.65187775
97,0.026141650000000002,-0.01981905,lower,0.66639742
98,0.02504365,-0.019483100000000003,lower,0.68132401
99,0.0239672,-0.01914035,lower,0.69661822
100,0.02291245,-0.0187908,lower,0.71228492
101,0.021879550000000005,-0.018434350000000002,lower,0.72830182
102,0.020868650000000002,-0.018071049999999998,lower,0.7446393
103,0.019879849999999998,-0.0177009,lower,0.76125147
104,0.0189133,-0.017323850000000002,lower,0.77813386
105,0.01796915,-0.01693985,lower,0.79523933
106,0.0170475,-0.0165489,lower,0.81250354
107,0.0161485,-0.016151,lower,0.82985984
108,0.015272299999999999,-0.0157461,lower,0.84725583
109,0.01441895,-0.0153342,lower,0.86457621
110,0.0135886,-0.0149153,lower,0.8817259
111,0.0127814,-0.0144894,lower,0.89856898
112,0.0119974,-0.01405645,lower,0.914976
113,0.01123675,-0.01361645,lower,0.93079796
114,0.01049955,-0.013169400000000001,lower,0.94582044
115,0.0097859,-0.01271525,lower,0.95985556
116,0.009095935,-0.012254000000000001,lower,0.97264871
117,0.00842971,-0.0117857,lower,0.98393093
118,0.007787334999999999,-0.0113103,lower,0.99342062
119,0.007168905,-0.0108278,lower,1.000776
120,0.00657451,-0.010338199999999999,lower,1.0056563
121,0.00600423,-0.009841465,lower,1.0076806
122,0.00545815,-0.00933763,lower,1.0064469
123,0.004936355,-0.00882668,lower,1.001528
124,0.00443892,-0.008308615,lower,0.99249084
125,0.0039659199999999995,-0.007783430000000001,lower,0.97890213
126,0.00351743,-0.0072511350000000006,lower,0.96033404
127,0.00309351,-0.006711725,lower,0.93638373
128,0.0026942299999999997,-0.006165205,lower,0.90669209
129,0.002319655,-0.00561158,lower,0.87094065
130,0.00196984,-0.005050855,lower,0.82890239
131,0.0016448399999999998,-0.004483035,lower,0.78040814
132,0.0013447049999999999,-0.003908125,lower,0.72540972
133,0.001069491,-0.003326135,lower,0.66393254
134,0.0008192445,-0.0027370750000000003,lower,0.59623371
135,0.000594004,-0.00214096,lower,0.52237653
136,0.0003938115,-0.001537795,lower,0.44292255
137,0.000218703,-0.0009275919999999999,lower,0.35818849
138,6.8712e-05,-0.000310367,lower,0.26861872
139,-5.59415e-05,0.000312921,upper,0.17468278
140,-0.0001548525,0.0009403610000000001,upper,0.076877098
141,-0.00022780750000000002,0.00157099,upper,-0.023513976
142,-0.00027478599999999995,0.00220479,upper,-0.12531321
143,-0.000295771,0.00284174,upper,-0.22752716
144,-0.000290749,0.00348181,upper,-0.3291574
145,-0.0002597095,0.004124975,upper,-0.42926568
146,-0.000202645,0.00477121,upper,-0.52697196
147,-0.0001195523,0.00542048,upper,-0.62151575
148,-1.0430500000000001e-05,0.00607275,upper,-0.71223242
149,0.0001247178,0.00672799,upper,-0.79859846
150,0.000285886,0.007386165,upper,-0.88019092
151,0.0004730645,0.00804723,upper,-0.95676373
152,0.0006862405,0.008711145,upper,-1.0280652
153,0.000925398,0.009377864999999999,upper,-1.093979
154,0.00119052,0.01004736,upper,-1.1548073
155,0.0014815800000000001,0.01071955,upper,-1.2103696
156,0.0017985499999999999,0.011394399999999999,upper,-1.2610722
157,0.0021414,0.01207185,upper,-1.3067513
158,0.0025101,0.012751849999999999,upper,-1.3478543
159,0.00290462,0.013434350000000001,upper,-1.3846732
160,0.00332491,0.014119300000000001,upper,-1.417474
161,0.0037709299999999996,0.014806650000000001,upper,-1.446581
162,0.004242635,0.015496300000000001,upper,-1.4721729
163,0.00473997,0.0161882,upper,-1.4945611
164,0.00526289,0.0168823,upper,-1.5141214
165,0.00581133,0.0175785,upper,-1.5309114
166,0.0063852349999999995,0.01827675,upper,-1.5453949
167,0.006984545,0.018977,upper,-1.557642
168,0.00760918,0.01967915,upper,-1.5679833
169,0.00825908,0.0203831,upper,-1.5764933
170,0.008934174999999999,0.0210888,upper,-1.5834558
171,0.00963438,0.0217962,upper,-1.5889367
172,0.010359625,0.0225052,upper,-1.5933034
173,0.0111098,0.0232157,upper,-1.5964322
174,0.011884850000000002,0.02392765,upper,-1.598676
175,0.01268465,0.024640950000000002,upper,-1.6000217
176,0.013509150000000001,0.02535545,upper,-1.6005969
177,0.01435825,0.02607115,upper,-1.6005107
178,0.0152318,0.02678795,upper,-1.5998028
179,0.0161297,0.027505750000000002,upper,-1.5987699
180,0.017051900000000002,0.028224449999999998,upper,-1.5973151
181,0.017998300000000002,0.0289439,upper,-1.5954708
182,0.01896865,0.029664100000000002,upper,-1.5934155
183,0.01996295,0.03038495,upper,-1.5913557
184,0.020981100000000003,0.031106299999999996,upper,-1.5891542
185,0.0220229,0.03182805,upper,-1.5870014
186,0.023088249999999998,0.03255015,upper,-1.5847215
187,0.02417705,0.033272499999999997,upper,-1.582213
188,0.025289150000000003,0.03399495,upper,-1.57839
189,0.0264244,0.03471745,upper,-1.5719356
190,0.02758265,0.035439849999999995,upper,-1.5628389
191,0.02876375,0.0361621,upper,-1.5521148
192,0.0299676,0.0368841,upper,-1.5424169
193,0.031194,0.037605650000000004,upper,-1.5348565
194,0.0324428,0.03832675,upper,-1.5289505
195,0.0337139,0.0390473,upper,-1.5239578
196,0.0350071,0.0397671,upper,-1.5193467
197,0.03632225,0.0404861,upper,-1.5149104
198,0.037659200000000004,0.041204199999999996,upper,-1.5107249
199,0.0390177,0.04192130000000001,upper,-1.5066734
200,0.04039765,0.0426373,upper,-1.5025596
201,0.0417989,0.04335205,upper,-1.4985408
202,0.04322115,0.0440655,upper,-1.4947954
203,0.0446643,0.0447775,upper,-1.4910223
204,0.046128249999999996,0.045487950000000006,upper,-1.4872193
205,0.0476127,0.04619675000000001,upper,-1.4833963
206,0.04911745000000001,0.04690375,upper,-1.4796564
207,0.05064235,0.04760895,upper,-1.4760613
208,0.0521872,0.04831215,upper,-1.472463
209,0.0537518,0.049013249999999994,upper,-1.4688408
210,0.055335949999999995,0.0497122,upper,-1.4652416
211,0.05693945,0.05040885,upper,-1.4615862
212,0.0585621,0.05110315,upper,-1.4581783
213,0.06020365,0.05179494999999999,upper,-1.4547639
214,0.06186385,0.0524841,upper,-1.4513341
215,0.0635426,0.05317055,upper,-1.4479402
216,0.06523965000000001,0.053854200000000005,upper,-1.4444959
217,0.0669547,0.0545349,upper,-1.4410732
218,0.06868755,0.0552126,upper,-1.4378007
219,0.07043805,0.05588725,upper,-1.4345896
220,0.07220589999999999,0.0565587,upper,-1.4314077
221,0.07399085,0.057226799999999994,upper,-1.4281852
222,0.07579274999999999,0.05789145,upper,-1.4249823
223,0.0776113,0.058552599999999996,upper,-1.42179
224,0.07944625,0.0592102,upper,-1.4186616
225,0.08129739999999999,0.0598641,upper,-1.4156752
226,0.0831645,0.06051415,upper,-1.412612
227,0.08504724999999999,0.0611603,upper,-1.409507
228,0.08694545000000001,0.061802499999999996,upper,-1.4065357
229,0.08885885,0.06244065,upper,-1.403491
230,0.09078715,0.06307465000000001,upper,-1.4005521
231,0.09273015000000001,0.0637044,upper,-1.397581
232,0.09468755000000001,0.06432979999999999,upper,-1.3947001
233,0.0966591,0.0649508,upper,-1.3917869
234,0.09864455,0.0655673,upper,-1.3889066
235,0.10064334999999999,0.0661792,upper,-1.3861714
236,0.102656,0.06678645,upper,-1.3832586
237,0.104682,0.06738895,upper,-1.3801857
238,0.10672000000000001,0.06798660000000001,upper,-1.3775378
239,0.10877049999999999,0.0685794,upper,-1.3746427
240,0.1108335,0.0691672,upper,-1.3720356
241,0.1129085,0.06974995,upper,-1.3691546
242,0.1149955,0.07032759999999999,upper,-1.3665051
243,0.117094,0.07090004999999999,upper,-1.3635437
244,0.11920349999999999,0.07146725,upper,-1.3608105
245,0.121324,0.0720291,upper,-1.3579873
246,0.12345500000000001,0.0725856,upper,-1.3551148
247,0.12559599999999999,0.07313665,upper,-1.3525558
248,0.127747,0.0736822,upper,-1.3495969
249,0.1299075,0.07422215,upper,-1.347107
250,0.13207750000000001,0.0747565,upper,-1.3442898
251,0.13425700000000002,0.0752852,upper,-1.3415329
252,0.1364455,0.0758081,upper,-1.3388061
253,0.1386425,0.07632525,upper,-1.3358948
254,0.14084750000000001,0.0768366,upper,-1.3332332
255,0.14306049999999998,0.07734205,upper,-1.3304335
256,0.145281,0.07784155000000001,upper,-1.3276596
257,0.1475085,0.07833509999999999,upper,-1.3249124
258,0.1497435,0.07882265,upper,-1.3221625
259,0.1519855,0.07930414999999999,upper,-1.3193311
260,0.1542335,0.0797796,upper,-1.3165414
261,0.1564875,0.0802489,upper,-1.3137087
262,0.15874749999999999,0.08071205000000001,upper,-1.3110476
263,0.16101300000000002,0.08116904999999999,upper,-1.3081462
264,0.16328350000000003,0.08161985,upper,-1.3053275
265,0.165559,0.08206440000000001,upper,-1.3026516
266,0.1678395,0.0825027,upper,-1.2997246
267,0.170124,0.0829347,upper,-1.296877
268,0.17241250000000002,0.0833604,upper,-1.2939858
269,0.174705,0.08377980000000002,upper,-1.2911974
270,0.1770005,0.08419285,upper,-1.2881713
271,0.179299,0.08459955,upper,-1.2853873
272,0.18159999999999998,0.08499989999999999,upper,-1.2824495
273,0.1839035,0.0853939,upper,-1.2795678
274,0.1862095,0.0857815,upper,-1.2767107
275,0.188517,0.08616275,upper,-1.2737252
276,0.1908255,0.08653759999999999,upper,-1.2707725
277,0.19313550000000002,0.08690605000000001,upper,-1.2680992
278,0.195659,0.08730080000000001,upper,-1.2642857
279,0.19839600000000002,0.08772055000000001,upper,-1.2612841
280,0.20113399999999998,0.08813145,upper,-1.2574948
281,0.2038725,0.0885336,upper,-1.2540316
282,0.20661200000000002,0.08892710000000001,upper,-1.2504384
283,0.2093525,0.089312,upper,-1.246802
284,0.2120935,0.0896884,upper,-1.2431478
285,0.214835,0.09005635000000001,upper,-1.2396307
286,0.217578,0.0904159,upper,-1.2360658
287,0.2203215,0.09076709999999999,upper,-1.2321262
288,0.2230655,0.09111005,upper,-1.2286932
289,0.2258105,0.09144485000000001,upper,-1.2248144
290,0.228556,0.09177145,upper,-1.2211891
291,0.231302,0.09209,upper,-1.2173469
292,0.2340485,0.09240055,upper,-1.2136312
293,0.236796,0.09270310000000001,upper,-1.2098545
294,0.23954399999999998,0.09299779999999999,upper,-1.2059316
295,0.2422925,0.09328465,upper,-1.2021708
296,0.2450415,0.0935637,upper,-1.1982305
297,0.24779099999999998,0.093835,upper,-1.1944276
298,0.250541,0.0940986,upper,-1.1904196
299,0.2532915,0.0943546,upper,-1.1865471
300,0.25604249999999995,0.09460299999999999,upper,-1.182553
301,0.25879399999999997,0.0948438,upper,-1.1785667
302,0.261546,0.0950771,upper,-1.1744908
303,0.26429800000000003,0.095303,upper,-1.1704316
304,0.2670505,0.09552150000000001,upper,-1.1664626
305,0.2698035,0.09573265,upper,-1.1622642
306,0.2725565,0.0959365,upper,-1.1582073
307,0.27531,0.09613305,upper,-1.1540926
308,0.278064,0.09632235,upper,-1.1498652
309,0.280818,0.09650445000000002,upper,-1.1456434
310,0.2835725,0.0966794,upper,-1.1414217
311,0.286327,0.09684725,upper,-1.1370907
312,0.2890815,0.09700805,upper,-1.1328645
313,0.291837,0.09716185,upper,-1.1285619
314,0.29459250000000003,0.09730865,upper,-1.1241237
315,0.297348,0.09744844999999999,upper,-1.1198147
316,0.30010349999999997,0.0975813,upper,-1.1153196
317,0.302859,0.0977073,upper,-1.1109154
318,0.30561499999999997,0.0978265,upper,-1.1064159
319,0.3083715,0.09793885,upper,-1.1019459
320,0.311128,0.0980444,upper,-1.0973149
321,0.313884,0.0981432,upper,-1.0928115
322,0.3166405,0.0982353,upper,-1.0881534
323,0.319397,0.09832074999999998,upper,-1.0835085
324,0.3221535,0.0983995,upper,-1.0788467
325,0.3249105,0.09847165,upper,-1.0740888
326,0.327667,0.09853724999999999,upper,-1.069338
327,0.3304235,0.09859625,upper,-1.0645604
328,0.3331805,0.0986487,upper,-1.0597088
329,0.335937,0.09869470000000001,upper,-1.0548052
330,0.3386935,0.09873425,upper,-1.0499057
331,0.34145,0.09876735,upper,-1.0449388
332,0.34420649999999997,0.09879399999999999,upper,-1.0399521
333,0.3469635,0.09881424999999999,upper,-1.0348406
334,0.34972,0.0988282,upper,-1.0297718
335,0.352476,0.09883585,upper,-1.024618
336,0.355232,0.09883715,upper,-1.019427
337,0.35798849999999993,0.0988322,upper,-1.014192
338,0.360745,0.09882099999999999,upper,-1.008881
339,0.3635005,0.09880355,upper,-1.0035252
340,0.366256,0.09877995,upper,-0.99812951
341,0.369012,0.09875015,upper,-0.99261538
342,0.37176750000000003,0.09871419999999999,upper,-0.98710258
343,0.3745225,0.09867215000000001,upper,-0.98149618
344,0.377278,0.098624,upper,-0.97577013
345,0.38003299999999995,0.09856975000000001,upper,-0.97006
346,0.3827875,0.09850945,upper,-0.96412267
347,0.3855425,0.09844315000000001,upper,-0.95821698
348,0.388297,0.09837085,upper,-0.95216284
349,0.39105100000000004,0.09829260000000001,upper,-0.945984
350,0.39380499999999996,0.09820835,upper,-0.93970204
351,0.3965585,0.09811814999999999,upper,-0.93324533
352,0.3993065,0.0980221,upper,-0.92668524
353,0.4020325,0.0979209,upper,-0.91970178
354,0.404742,0.09781565,upper,-0.91216044
355,0.407452,0.0977066,upper,-0.90570444
356,0.410162,0.09759375,upper,-0.89932516
357,0.41287149999999995,0.09747719999999999,upper,-0.8931168
358,0.4155805,0.09735695,upper,-0.88706254
359,0.41829,0.097233,upper,-0.88112588
360,0.42099949999999997,0.09710534999999999,upper,-0.87537248
361,0.42370850000000004,0.09697405,upper,-0.86963281
362,0.426417,0.0968391,upper,-0.86402804
363,0.42912549999999994,0.0967005,upper,-0.85846192
364,0.431834,0.0965583,upper,-0.85299962
365,0.434542,0.09641250000000001,upper,-0.84761639
366,0.4372505,0.09626314999999999,upper,-0.84220643
367,0.43995850000000003,0.0961103,upper,-0.83704643
368,0.442666,0.0959539,upper,-0.83175561
369,0.44537400000000005,0.0957939,upper,-0.82661493
370,0.4480815,0.0956304,upper,-0.82149156
371,0.4507885,0.0954635,upper,-0.8163998
372,0.4534955,0.09529309999999999,upper,-0.8113648
373,0.4562025,0.09511925,upper,-0.80638102
374,0.4589095,0.09494195,upper,-0.80142004
375,0.461616,0.0947612,upper,-0.79651174
376,0.464322,0.0945771,upper,-0.79158463
377,0.467028,0.0943896,upper,-0.78673614
378,0.469734,0.0941987,upper,-0.78189592
379,0.47244,0.09400445000000002,upper,-0.77708775
380,0.4751455,0.0938069,upper,-0.77233796
381,0.47785049999999996,0.093606,upper,-0.76756075
382,0.4805555,0.09340175,upper,-0.76282205
383,0.4832605,0.0931942,upper,-0.75809468
384,0.485965,0.0929834,upper,-0.75345639
385,0.4886695,0.0927693,upper,-0.74871598
386,0.491374,0.09255195,upper,-0.74414066
387,0.494078,0.09233135,upper,-0.7394773
388,0.4967815,0.09210750000000001,upper,-0.73489937
389,0.49948499999999996,0.0918805,upper,-0.73025199
390,0.5021884999999999,0.09165025,upper,-0.72575892
391,0.504891,0.0914168,upper,-0.72118844
392,0.5075935,0.09118014999999999,upper,-0.71658092
393,0.5102964999999999,0.09094035,upper,-0.71209413
394,0.512999,0.09069740000000001,upper,-0.70761396
395,0.515701,0.09045130000000001,upper,-0.70307781
396,0.5184025,0.09020210000000001,upper,-0.6986383
397,0.521104,0.08994975,upper,-0.69410508
398,0.5238054999999999,0.08969425,upper,-0.68969502
399,0.5265059999999999,0.08943565,upper,-0.68522305
400,0.5292064999999999,0.08917405,upper,-0.68071851
401,0.5319069999999999,0.08890935,upper,-0.67637692
402,0.534607,0.08864154999999999,upper,-0.6718873
403,0.537307,0.0883707,upper,-0.66748293
404,0.540007,0.08809685,upper,-0.66308878
405,0.5427065,0.08781995000000001,upper,-0.65871953
406,0.5454055,0.08754,upper,-0.65429089
407,0.5481045,0.0872571,upper,-0.64992701
408,0.5508029999999999,0.08697115,upper,-0.64558004
409,0.553501,0.0866822,upper,-0.64117486
410,0.556199,0.0863903,upper,-0.63681211
411,0.5588965,0.08609544999999999,upper,-0.63250413
412,0.5615939999999999,0.0857976,upper,-0.62809142
413,0.5642915,0.0854968,upper,-0.62381618
414,0.566988,0.0851931,upper,-0.61948665
415,0.5696844999999999,0.0848864,upper,-0.61507683
416,0.572381,0.08457680000000001,upper,-0.61083164
417,0.5750770000000001,0.08426430000000001,upper,-0.60646116
418,0.5777725,0.08394889999999999,upper,-0.6021821
419,0.5804674999999999,0.0836306,upper,-0.59783414
420,0.5831625,0.0833094,upper,-0.59351556
421,0.5858574999999999,0.0829853,upper,-0.58920832
422,0.588552,0.08265834999999999,upper,-0.58493654
423,0.5912459999999999,0.08232855,upper,-0.58058258
424,0.5939395000000001,0.08199585,upper,-0.57632566
425,0.596633,0.08166029999999999,upper,-0.57192617
426,0.5993265,0.08132195,upper,-0.56771242
427,0.6020190000000001,0.08098075,upper,-0.5633919
428,0.6047115000000001,0.0806367,upper,-0.55902159
429,0.607404,0.0802899,upper,-0.55479839
430,0.6100955,0.07994024999999999,upper,-0.55049229
431,0.612787,0.07958775,upper,-0.54612129
432,0.6154785,0.07923250000000001,upper,-0.54188172
433,0.618169,0.07887445000000001,upper,-0.53758569
434,0.6208595,0.0785136,upper,-0.5332037
435,0.62355,0.07815,upper,-0.52897775
436,0.6262395000000001,0.0777836,upper,-0.52466196
437,0.6289290000000001,0.07741445,upper,-0.52028698
438,0.6316185000000001,0.07704255,upper,-0.51604538
439,0.634307,0.07666790000000001,upper,-0.51173397
440,0.6369955,0.07629050000000001,upper,-0.50734559
441,0.639684,0.07591035,upper,-0.50310319
442,0.6423715000000001,0.07552745,upper,-0.49877591
443,0.645059,0.0751418,upper,-0.49437377
444,0.6477465,0.07475345,upper,-0.49012031
445,0.650433,0.0743624,upper,-0.48577089
446,0.653119,0.07396865,upper,-0.48140207
447,0.655805,0.07357215,upper,-0.4770502
448,0.6584909999999999,0.07317295,upper,-0.47269392
449,0.6611765000000001,0.0727711,upper,-0.46838028
450,0.6638615,0.07236655,upper,-0.4639795
451,0.6665460000000001,0.07195925,upper,-0.45964491
452,0.66923,0.0715493,upper,-0.45521854
453,0.6719139999999999,0.0711367,upper,-0.45085117
454,0.6745975,0.07072139999999999,upper,-0.44649196
455,0.6772805,0.07030339999999999,upper,-0.44205735
456,0.6799634999999999,0.06988275,upper,-0.43765278
457,0.6826460000000001,0.06945945,upper,-0.43328749
458,0.6853279999999999,0.06903345,upper,-0.42882121
459,0.6880094999999999,0.06860485,upper,-0.42443231
460,0.6906905,0.0681736,upper,-0.41996169
461,0.6933715,0.0677397,upper,-0.41552514
462,0.696052,0.06730315,upper,-0.41110863
463,0.6987319999999999,0.06686395,upper,-0.40660764
464,0.701412,0.0664221,upper,-0.40214184
465,0.7040915000000001,0.0659776,upper,-0.39769564
466,0.7067705,0.06553049999999999,upper,-0.393153
467,0.709449,0.0650808,upper,-0.3887014
468,0.712127,0.06462845,upper,-0.38414834
469,0.714805,0.06417344999999999,upper,-0.37961476
470,0.7174825,0.06371584999999999,upper,-0.37511643
471,0.7201595000000001,0.06325565,upper,-0.37052434
472,0.7228365,0.06279285,upper,-0.36597247
473,0.7255130000000001,0.062327400000000005,upper,-0.36143583
474,0.7281885,0.06185935,upper,-0.35683472
475,0.7308635,0.0613887,upper,-0.35219463
476,0.7335385,0.060915399999999995,upper,-0.34758858
477,0.7362135,0.060439549999999995,upper,-0.34296108
478,0.738888,0.0599611,upper,-0.33834869
479,0.7415615,0.059480000000000005,upper,-0.33371071
480,0.744235,0.05899635,upper,-0.32895114
481,0.746908,0.058510099999999995,upper,-0.32439996
482,0.7495805,0.058021249999999996,upper,-0.31958466
483,0.752253,0.0575298,upper,-0.31495659
484,0.7549245,0.057035749999999996,upper,-0.31021792
485,0.7575955000000001,0.056539149999999996,upper,-0.30544685
486,0.7602665,0.056039900000000004,upper,-0.30068976
487,0.762937,0.055538050000000005,upper,-0.29593726
488,0.7656069999999999,0.05503365,upper,-0.29112006
489,0.7682770000000001,0.0545267,upper,-0.28631904
490,0.7709465,0.05401715,upper,-0.28152377
491,0.7736149999999999,0.05350495,upper,-0.27668588
492,0.776283,0.0529902,upper,-0.27178407
493,0.778951,0.0524729,upper,-0.26691552
494,0.7816185,0.051953,upper,-0.26206028
495,0.7842855,0.051430500000000004,upper,-0.25710527
496,0.786952,0.0509054,upper,-0.2522168
497,0.7896179999999999,0.0503777,upper,-0.24723464
498,0.792284,0.04984745,upper,-0.24227336
499,0.7949495,0.04931465,upper,-0.2373384
500,0.7976145,0.048779199999999995,upper,-0.23229725
501,0.800279,0.04824115,upper,-0.22732744
502,0.802943,0.047700599999999996,upper,-0.22226005
503,0.8056065,0.04715745,upper,-0.21724948
504,0.8082695000000001,0.046611650000000004,upper,-0.21215152
505,0.810932,0.0460633,upper,-0.20709979
506,0.8135939999999999,0.04551235,upper,-0.201963
507,0.8162555,0.0449588,upper,-0.19687894
508,0.8189164999999999,0.0444027,upper,-0.19171575
509,0.8215775000000001,0.043843999999999994,upper,-0.18656898
510,0.824238,0.0432827,upper,-0.18143746
511,0.826898,0.0427188,upper,-0.17622606
512,0.8295575,0.042152300000000004,upper,-0.17105797
513,0.8322160000000001,0.0415832,upper,-0.16585633
514,0.8348745,0.0410115,upper,-0.16056855
515,0.8375325,0.0404372,upper,-0.15543239
516,0.84019,0.0398603,upper,-0.1500828
517,0.842847,0.03928085,upper,-0.1449277
518,0.8455035,0.0386988,upper,-0.13957201
519,0.84816,0.03811405,upper,-0.13435538
520,0.8508155,0.037526699999999996,upper,-0.1290612
521,0.8534705,0.0369368,upper,-0.12374876
522,0.856125,0.036344299999999996,upper,-0.1184784
523,0.858779,0.03574915,upper,-0.11314984
524,0.8614325,0.03515135,upper,-0.10786648
525,0.8640855000000001,0.03455095,upper,-0.10253664
526,0.8667385,0.03394795,upper,-0.097233289
527,0.8693905000000001,0.0333423,upper,-0.091965022
528,0.872042,0.03273405,upper,-0.086606864
529,0.8746935,0.03212315,upper,-0.081354042
530,0.877344,0.0315096,upper,-0.076061733
531,0.8799939999999999,0.03089345,upper,-0.070767715
532,0.8826434999999999,0.03027465,upper,-0.065524565
533,0.8852924999999999,0.029653200000000005,upper,-0.06025616
534,0.8879414999999999,0.029029100000000002,upper,-0.055023452
535,0.8905894999999999,0.02840235,upper,-0.049846837
536,0.8932370000000001,0.027772949999999998,upper,-0.044609818
537,0.8958845,0.0271409,upper,-0.039481759
538,0.898531,0.02650615,upper,-0.034343673
539,0.901177,0.025868749999999996,upper,-0.029231204
540,0.9038225,0.0252287,upper,-0.024173678
541,0.9064669999999999,0.024585950000000002,upper,-0.019153364
542,0.9091115000000001,0.02394055,upper,-0.014130637
543,0.9117554999999999,0.0232925,upper,-0.009236728
544,0.9143985,0.0226417,upper,-0.0043113827
545,0.9170415,0.021988200000000003,upper,0.00052305252
546,0.919684,0.021332049999999998,upper,0.0052990064
