AoA_deg,time,face,x_over_c,y_over_c,z,Cp
6.0,1432,75,0.049324400000000004,-0.035339999999999996,0.0,0.49465542
6.0,1432,76,0.04784785,-0.034883449999999996,0.0,0.5063485
6.0,1432,77,0.04639075,-0.03442305,0.0,0.51827699
6.0,1432,78,0.0449533,-0.0339588,0.0,0.53045424
6.0,1432,79,0.043535599999999994,-0.03349065,0.0,0.54288359
6.0,1432,80,0.0421379,-0.03301875,0.0,0.5555429
6.0,1432,81,0.04076035,-0.032543100000000005,0.0,0.56844889
6.0,1432,82,0.039403099999999996,-0.0320637,0.0,0.58159797
6.0,1432,83,0.0380664,-0.0315806,0.0,0.59501085
6.0,1432,84,0.0367504,-0.031093799999999998,0.0,0.60865739
6.0,1432,85,0.03545525,-0.0306034,0.0,0.62256784
6.0,1432,86,0.0341811,-0.0301094,0.0,0.63668538
6.0,1432,87,0.0329281,-0.029611850000000002,0.0,0.65103596
6.0,1432,88,0.03169645,-0.0291108,0.0,0.66563641
6.0,1432,89,0.0304863,-0.0286062,0.0,0.68044192
6.0,1432,90,0.0292978,-0.028098150000000002,0.0,0.69545041
6.0,1432,91,0.0281311,-0.0275867,0.0,0.71067094
6.0,1432,92,0.02698635,-0.0270718,0.0,0.72606964
6.0,1432,93,0.0258637,-0.0265536,0.0,0.74161905
6.0,1432,94,0.02476325,-0.0260321,0.0,0.75729587
6.0,1432,95,0.023685200000000003,-0.02550725,0.0,0.77312244
6.0,1432,96,0.02262965,-0.024979150000000002,0.0,0.78901402
6.0,1432,97,0.021596749999999998,-0.02444785,0.0,0.80494593
6.0,1432,98,0.020586649999999998,-0.0239134,0.0,0.82088679
6.0,1432,99,0.019599449999999997,-0.0233758,0.0,0.83680014
6.0,1432,100,0.018635350000000002,-0.022835099999999997,0.0,0.85259778
6.0,1432,101,0.0176944,-0.02229135,0.0,0.86823207
6.0,1432,102,0.01677665,-0.0217445,0.0,0.88365473
6.0,1432,103,0.01588235,-0.021194650000000002,0.0,0.89874427
6.0,1432,104,0.015011549999999999,-0.020641899999999998,0.0,0.91341298
6.0,1432,105,0.01416435,-0.0200862,0.0,0.92759164
6.0,1432,106,0.01334095,-0.01952755,0.0,0.94112187
6.0,1432,107,0.01254135,-0.0189661,0.0,0.95384916
6.0,1432,108,0.011765649999999999,-0.018401849999999997,0.0,0.96567476
6.0,1432,109,0.011014050000000001,-0.01783475,0.0,0.97638907
6.0,1432,110,0.010286585,-0.0172649,0.0,0.98579769
6.0,1432,111,0.009583305,-0.01669235,0.0,0.99369911
6.0,1432,112,0.00890436,-0.016117100000000002,0.0,0.99984933
6.0,1432,113,0.008249820000000001,-0.015539150000000002,0.0,1.0039845
6.0,1432,114,0.0076197650000000006,-0.014958599999999999,0.0,1.0058216
6.0,1432,115,0.007014275,-0.0143755,0.0,1.0050523
6.0,1432,116,0.00643343,-0.0137898,0.0,1.0013313
6.0,1432,117,0.00587731,-0.0132016,0.0,0.99430107
6.0,1432,118,0.00534598,-0.012610900000000001,0.0,0.98357129
6.0,1432,119,0.004839505,-0.01201775,0.0,0.96874302
6.0,1432,120,0.004357955,-0.011422149999999999,0.0,0.94939013
6.0,1432,121,0.0039013900000000002,-0.010824150000000001,0.0,0.92510151
6.0,1432,122,0.003469865,-0.010223804999999999,0.0,0.89543449
6.0,1432,123,0.003063435,-0.009621069999999999,0.0,0.85999715
6.0,1432,124,0.0026821550000000003,-0.009016045,0.0,0.81838189
6.0,1432,125,0.0023260800000000003,-0.008408735,0.0,0.77024156
6.0,1432,126,0.00199525,-0.007799165,0.0,0.7152826
6.0,1432,127,0.0016897,-0.00718737,0.0,0.65327892
6.0,1432,128,0.0014094749999999999,-0.006573374999999999,0.0,0.5840698
6.0,1432,129,0.00115461,-0.0059572,0.0,0.50764988
6.0,1432,130,0.0009251400000000001,-0.005338875,0.0,0.42399628
6.0,1432,131,0.0007210960000000001,-0.004718425,0.0,0.33345657
6.0,1432,132,0.000542498,-0.004095875,0.0,0.23626245
6.0,1432,133,0.00038937149999999996,-0.00347125,0.0,0.13288644
6.0,1432,134,0.0002617365,-0.0028445750000000002,0.0,0.023901664
6.0,1432,135,0.000159609,-0.002215875,0.0,-0.090003396
6.0,1432,136,8.300205e-05,-0.001585165,0.0,-0.20812466
6.0,1432,137,3.192525e-05,-0.0009524705,0.0,-0.32970202
6.0,1432,138,6.3852e-06,-0.0003178155,0.0,-0.454078
6.0,1432,139,6.3852e-06,0.0003178155,0.0,-0.58062153
6.0,1432,140,3.192525e-05,0.0009524705000000001,0.0,-0.70879742
6.0,1432,141,8.300204999999999e-05,0.001585165,0.0,-0.83670786
6.0,1432,142,0.000159609,0.002215875,0.0,-0.96279102
6.0,1432,143,0.0002617365,0.0028445750000000002,0.0,-1.0858013
6.0,1432,144,0.00038937149999999996,0.00347125,0.0,-1.2046328
6.0,1432,145,0.000542498,0.004095875,0.0,-1.3183032
6.0,1432,146,0.0007210960000000001,0.004718425,0.0,-1.425874
6.0,1432,147,0.0009251400000000001,0.005338875,0.0,-1.5267016
6.0,1432,148,0.00115461,0.005957199999999999,0.0,-1.6203414
6.0,1432,149,0.001409475,0.006573374999999999,0.0,-1.7060557
6.0,1432,150,0.0016896999999999997,0.00718737,0.0,-1.7844127
6.0,1432,151,0.00199525,0.007799165,0.0,-1.854901
6.0,1432,152,0.0023260800000000003,0.008408735,0.0,-1.91745
6.0,1432,153,0.0026821550000000003,0.009016045,0.0,-1.9723565
6.0,1432,154,0.0030634349999999998,0.009621069999999999,0.0,-2.0200659
6.0,1432,155,0.003469865,0.010223804999999999,0.0,-2.0608282
6.0,1432,156,0.0039013900000000002,0.010824150000000001,0.0,-2.0952079
6.0,1432,157,0.004357955,0.011422149999999999,0.0,-2.1232143
6.0,1432,158,0.004839505,0.01201775,0.0,-2.1458385
6.0,1432,159,0.00534598,0.012610900000000001,0.0,-2.1633255
6.0,1432,160,0.00587731,0.0132016,0.0,-2.1759387
6.0,1432,161,0.00643343,0.013789800000000001,0.0,-2.1844907
6.0,1432,162,0.007014275,0.0143755,0.0,-2.1892391
6.0,1432,163,0.0076197650000000006,0.014958599999999999,0.0,-2.1904772
6.0,1432,164,0.008249820000000001,0.01553915,0.0,-2.1888773
6.0,1432,165,0.00890436,0.016117100000000002,0.0,-2.1846145
6.0,1432,166,0.009583305,0.01669235,0.0,-2.1780956
6.0,1432,167,0.010286585,0.0172649,0.0,-2.1694655
6.0,1432,168,0.011014050000000001,0.01783475,0.0,-2.1593016
6.0,1432,169,0.011765649999999999,0.018401849999999997,0.0,-2.1476815
6.0,1432,170,0.01254135,0.0189661,0.0,-2.134969
6.0,1432,171,0.01334095,0.01952755,0.0,-2.1211304
6.0,1432,172,0.01416435,0.0200862,0.0,-2.1068017
6.0,1432,173,0.015011549999999999,0.020641899999999998,0.0,-2.0920893
6.0,1432,174,0.01588235,0.021194650000000002,0.0,-2.0768934
6.0,1432,175,0.01677665,0.0217445,0.0,-2.0618445
6.0,1432,176,0.0176944,0.02229135,0.0,-2.0469136
6.0,1432,177,0.018635350000000002,0.0228351,0.0,-2.0312861
6.0,1432,178,0.019599449999999997,0.023375800000000002,0.0,-2.0130916
6.0,1432,179,0.020586649999999998,0.023913399999999998,0.0,-1.989281
6.0,1432,180,0.021596749999999998,0.02444785,0.0,-1.9595057
6.0,1432,181,0.02262965,0.02497915,0.0,-1.9288356
6.0,1432,182,0.0236852,0.02550725,0.0,-1.9017229
6.0,1432,183,0.02476325,0.0260321,0.0,-1.8782999
6.0,1432,184,0.025863699999999996,0.0265536,0.0,-1.856776
6.0,1432,185,0.02698635,0.0270718,0.0,-1.8366184
6.0,1432,186,0.0281311,0.0275867,0.0,-1.8172036
6.0,1432,187,0.0292978,0.028098150000000002,0.0,-1.798248
6.0,1432,188,0.0304863,0.028606200000000002,0.0,-1.7798269
6.0,1432,189,0.03169645,0.0291108,0.0,-1.7617398
6.0,1432,190,0.0329281,0.029611850000000002,0.0,-1.7438904
6.0,1432,191,0.0341811,0.0301094,0.0,-1.7264241
6.0,1432,192,0.03545525,0.0306034,0.0,-1.709198
6.0,1432,193,0.0367504,0.031093799999999998,0.0,-1.692247
6.0,1432,194,0.0380664,0.0315806,0.0,-1.6755643
6.0,1432,195,0.039403099999999996,0.0320637,0.0,-1.6591163
6.0,1432,196,0.04076035,0.032543100000000005,0.0,-1.642878
6.0,1432,197,0.04213789999999999,0.03301875,0.0,-1.6268105
6.0,1432,198,0.0435356,0.03349065,0.0,-1.6110305
6.0,1432,199,0.0449533,0.0339588,0.0,-1.5955608
6.0,1432,200,0.04639075000000001,0.03442305,0.0,-1.5802574
6.0,1432,201,0.04784785,0.034883449999999996,0.0,-1.5651926
6.0,1432,202,0.049324400000000004,0.035339999999999996,0.0,-1.5504311
6.0,1432,203,0.050820149999999994,0.0357926,0.0,-1.5357785
6.0,1432,204,0.052334950000000005,0.03624125,0.0,-1.5214467
6.0,1432,205,0.053868650000000004,0.036685949999999995,0.0,-1.5073561
6.0,1432,206,0.055421,0.03712665,0.0,-1.4934673
6.0,1432,207,0.0569918,0.037563299999999994,0.0,-1.4798669
6.0,1432,208,0.058580900000000005,0.03799585,0.0,-1.4663633
6.0,1432,209,0.06018804999999999,0.038424349999999996,0.0,-1.4531436
6.0,1432,210,0.061813,0.03884875,0.0,-1.4401618
6.0,1432,211,0.0634556,0.039269,0.0,-1.4274175
6.0,1432,212,0.0651157,0.0396851,0.0,-1.4148416
6.0,1432,213,0.06679299999999999,0.04009695,0.0,-1.4024716
6.0,1432,214,0.0684873,0.0405046,0.0,-1.3902094
6.0,1432,215,0.0701984,0.04090805,0.0,-1.3782758
6.0,1432,216,0.07192604999999999,0.041307250000000004,0.0,-1.3664459
6.0,1432,217,0.0736701,0.0417022,0.0,-1.3549292
6.0,1432,218,0.0754303,0.0420928,0.0,-1.3435306
6.0,1432,219,0.07720635,0.04247905,0.0,-1.332233
6.0,1432,220,0.07899809999999999,0.042860999999999996,0.0,-1.321178
6.0,1432,221,0.08080535,0.0432386,0.0,-1.310225
6.0,1432,222,0.08262775,0.04361185,0.0,-1.2995625
6.0,1432,223,0.08446514999999999,0.0439807,0.0,-1.2890112
6.0,1432,224,0.08631734999999999,0.04434515,0.0,-1.278575
6.0,1432,225,0.08818405000000001,0.0447052,0.0,-1.2683964
6.0,1432,226,0.090065,0.045060800000000005,0.0,-1.2582993
6.0,1432,227,0.09196,0.04541194999999999,0.0,-1.2483888
6.0,1432,228,0.0938688,0.04575865,0.0,-1.2385686
6.0,1432,229,0.09579114999999999,0.0461009,0.0,-1.2289014
6.0,1432,230,0.09772685,0.04643865,0.0,-1.2193931
6.0,1432,231,0.0996755,0.0467719,0.0,-1.2099799
6.0,1432,232,0.101637,0.047100699999999995,0.0,-1.2008029
6.0,1432,233,0.10361100000000001,0.047425,0.0,-1.1916534
6.0,1432,234,0.1055975,0.04774475,0.0,-1.1826955
6.0,1432,235,0.107596,0.048060000000000005,0.0,-1.1738136
6.0,1432,236,0.10960600000000001,0.048370750000000004,0.0,-1.165098
6.0,1432,237,0.111628,0.048677,0.0,-1.1564109
6.0,1432,238,0.1136615,0.04897875,0.0,-1.1479447
6.0,1432,239,0.11570550000000002,0.04927595,0.0,-1.1394874
6.0,1432,240,0.11776,0.049568600000000004,0.0,-1.1312524
6.0,1432,241,0.1198255,0.049856750000000005,0.0,-1.1230498
6.0,1432,242,0.1219015,0.0501404,0.0,-1.1149435
6.0,1432,243,0.123987,0.0504195,0.0,-1.1069948
6.0,1432,244,0.126082,0.050694100000000006,0.0,-1.0990955
6.0,1432,245,0.128187,0.05096425,0.0,-1.0913835
6.0,1432,246,0.130301,0.05122985,0.0,-1.083702
6.0,1432,247,0.1324235,0.051490949999999994,0.0,-1.0760724
6.0,1432,248,0.13455499999999998,0.05174755,0.0,-1.0686112
6.0,1432,249,0.136695,0.0519997,0.0,-1.0611837
6.0,1432,250,0.138843,0.0522474,0.0,-1.0538566
6.0,1432,251,0.1409985,0.0524906,0.0,-1.0466319
6.0,1432,252,0.1431615,0.05272935,0.0,-1.0394998
6.0,1432,253,0.14533200000000002,0.0529637,0.0,-1.0324612
6.0,1432,254,0.14750950000000002,0.05319365,0.0,-1.0254798
6.0,1432,255,0.149694,0.05341915,0.0,-1.0185876
6.0,1432,256,0.1518845,0.05364025,0.0,-1.0117444
6.0,1432,257,0.15408100000000002,0.053857,0.0,-1.0050175
6.0,1432,258,0.156284,0.0540694,0.0,-0.99832418
6.0,1432,259,0.158492,0.054277450000000005,0.0,-0.9917752
6.0,1432,260,0.1607055,0.0544812,0.0,-0.98517609
6.0,1432,261,0.1629245,0.05468065,0.0,-0.9787824
6.0,1432,262,0.1651475,0.0548758,0.0,-0.97234382
6.0,1432,263,0.167375,0.055066699999999996,0.0,-0.9660864
6.0,1432,264,0.169607,0.055253399999999994,0.0,-0.95979227
6.0,1432,265,0.1718425,0.055435899999999996,0.0,-0.95368062
6.0,1432,266,0.1740815,0.0556142,0.0,-0.94757742
6.0,1432,267,0.1763245,0.05578835,0.0,-0.94152578
6.0,1432,268,0.1785705,0.055958350000000004,0.0,-0.93553298
6.0,1432,269,0.180819,0.05612425,0.0,-0.9296256
6.0,1432,270,0.18307,0.05628609999999999,0.0,-0.92373404
6.0,1432,271,0.18532300000000002,0.056443850000000004,0.0,-0.91797138
6.0,1432,272,0.1875775,0.0565976,0.0,-0.9121792
6.0,1432,273,0.189834,0.0567474,0.0,-0.90655316
6.0,1432,274,0.19209199999999998,0.05689325,0.0,-0.90090916
6.0,1432,275,0.19435049999999998,0.05703515,0.0,-0.89539342
6.0,1432,276,0.19661,0.05717315,0.0,-0.88985191
6.0,1432,277,0.19887,0.0573073,0.0,-0.88446756
6.0,1432,278,0.20133800000000002,0.0574492,0.0,-0.87841432
6.0,1432,279,0.2040135,0.0575982,0.0,-0.87218004
6.0,1432,280,0.206689,0.057742,0.0,-0.86600821
6.0,1432,281,0.2093645,0.0578807,0.0,-0.85977988
6.0,1432,282,0.21204,0.05801435,0.0,-0.85376097
6.0,1432,283,0.21471600000000002,0.05814299999999999,0.0,-0.84767927
6.0,1432,284,0.21739150000000002,0.05826674999999999,0.0,-0.84170342
6.0,1432,285,0.220067,0.05838565,0.0,-0.83583838
6.0,1432,286,0.22274249999999998,0.058499800000000005,0.0,-0.82994182
6.0,1432,287,0.225418,0.0586093,0.0,-0.82422934
6.0,1432,288,0.2280935,0.05871415,0.0,-0.81847348
6.0,1432,289,0.230769,0.05881445,0.0,-0.81284719
6.0,1432,290,0.233445,0.0589103,0.0,-0.80724136
6.0,1432,291,0.2361205,0.059001700000000004,0.0,-0.80167894
6.0,1432,292,0.238796,0.0590887,0.0,-0.79624396
6.0,1432,293,0.24147149999999998,0.0591714,0.0,-0.79072115
6.0,1432,294,0.244147,0.0592499,0.0,-0.78539292
6.0,1432,295,0.24682300000000001,0.0593242,0.0,-0.78003788
6.0,1432,296,0.24949849999999998,0.059394300000000004,0.0,-0.77472898
6.0,1432,297,0.252174,0.059460349999999995,0.0,-0.76948707
6.0,1432,298,0.2548495,0.0595224,0.0,-0.76428977
6.0,1432,299,0.257525,0.05958045,0.0,-0.7591721
6.0,1432,300,0.2602005,0.05963455,0.0,-0.75403076
6.0,1432,301,0.262876,0.05968475,0.0,-0.74899765
6.0,1432,302,0.265552,0.05973115,0.0,-0.74394544
6.0,1432,303,0.2682275,0.0597738,0.0,-0.73897862
6.0,1432,304,0.270903,0.059812699999999996,0.0,-0.73405669
6.0,1432,305,0.2735785,0.059847899999999996,0.0,-0.729155
6.0,1432,306,0.276254,0.0598795,0.0,-0.72430647
6.0,1432,307,0.27893,0.05990745,0.0,-0.71948358
6.0,1432,308,0.2816055,0.059931849999999995,0.0,-0.71469262
6.0,1432,309,0.284281,0.05995275,0.0,-0.70995372
6.0,1432,310,0.2869565,0.05997015,0.0,-0.70523149
6.0,1432,311,0.289632,0.05998415,0.0,-0.70056203
6.0,1432,312,0.2923075,0.05999475,0.0,-0.69592972
6.0,1432,313,0.294983,0.060002,0.0,-0.69132403
6.0,1432,314,0.297659,0.0600059,0.0,-0.68675617
6.0,1432,315,0.3003345,0.06000655,0.0,-0.68222301
6.0,1432,316,0.30301,0.060004,0.0,-0.67771574
6.0,1432,317,0.3056855,0.0599982,0.0,-0.6732649
6.0,1432,318,0.308361,0.05998925,0.0,-0.66880799
6.0,1432,319,0.311037,0.05997715,0.0,-0.66439839
6.0,1432,320,0.3137125,0.05996195,0.0,-0.66003213
6.0,1432,321,0.316388,0.0599437,0.0,-0.65565012
6.0,1432,322,0.3190635,0.05992245,0.0,-0.65135526
6.0,1432,323,0.321739,0.0598982,0.0,-0.64705244
6.0,1432,324,0.324415,0.059870950000000006,0.0,-0.64278655
6.0,1432,325,0.3270905,0.059840800000000006,0.0,-0.63855265
6.0,1432,326,0.329766,0.05980775000000001,0.0,-0.63433674
6.0,1432,327,0.3324415,0.0597718,0.0,-0.63015982
6.0,1432,328,0.335117,0.059733,0.0,-0.62599211
6.0,1432,329,0.3377925,0.05969145000000001,0.0,-0.62187156
6.0,1432,330,0.340468,0.0596471,0.0,-0.61776574
6.0,1432,331,0.343144,0.0596,0.0,-0.61369945
6.0,1432,332,0.3458195,0.0595502,0.0,-0.60965146
6.0,1432,333,0.348495,0.05949765,0.0,-0.60561924
6.0,1432,334,0.3511705,0.059442449999999994,0.0,-0.60160737
6.0,1432,335,0.353846,0.05938465,0.0,-0.59761879
6.0,1432,336,0.356522,0.05932425,0.0,-0.59368288
6.0,1432,337,0.3591975,0.05926125,0.0,-0.5897645
6.0,1432,338,0.361873,0.05919565,0.0,-0.58582244
6.0,1432,339,0.3645485,0.0591275,0.0,-0.58194786
6.0,1432,340,0.367224,0.059056899999999996,0.0,-0.57804438
6.0,1432,341,0.3698995,0.0589838,0.0,-0.57423485
6.0,1432,342,0.372575,0.05890825000000001,0.0,-0.57038092
6.0,1432,343,0.375251,0.0588303,0.0,-0.56659979
6.0,1432,344,0.3779265,0.05874985,0.0,-0.56282631
6.0,1432,345,0.380602,0.05866705,0.0,-0.5590256
6.0,1432,346,0.3832775,0.05858189999999999,0.0,-0.55532459
6.0,1432,347,0.385953,0.0584944,0.0,-0.55156355
6.0,1432,348,0.388629,0.0584046,0.0,-0.54788941
6.0,1432,349,0.3913045,0.0583125,0.0,-0.54422526
6.0,1432,350,0.39398,0.05821815,0.0,-0.5405372
6.0,1432,351,0.3966555,0.058121500000000006,0.0,-0.53691622
6.0,1432,352,0.399331,0.05802265,0.0,-0.53327589
6.0,1432,353,0.4020065,0.057921600000000004,0.0,-0.52968453
6.0,1432,354,0.404682,0.0578183,0.0,-0.52607941
6.0,1432,355,0.407358,0.057712849999999996,0.0,-0.52250094
6.0,1432,356,0.4100335,0.0576053,0.0,-0.51897869
6.0,1432,357,0.412709,0.057495599999999994,0.0,-0.51540515
6.0,1432,358,0.4153845,0.0573838,0.0,-0.51192685
6.0,1432,359,0.41806,0.0572699,0.0,-0.50838824
6.0,1432,360,0.420736,0.057153899999999994,0.0,-0.50492124
6.0,1432,361,0.4234115,0.0570359,0.0,-0.5014641
6.0,1432,362,0.426087,0.056915850000000004,0.0,-0.49797972
6.0,1432,363,0.4287625,0.056793750000000004,0.0,-0.49457629
6.0,1432,364,0.431438,0.0566697,0.0,-0.49112469
6.0,1432,365,0.434114,0.05654365,0.0,-0.48774376
6.0,1432,366,0.4367895,0.05641565,0.0,-0.48436333
6.0,1432,367,0.439465,0.056285699999999994,0.0,-0.4809704
6.0,1432,368,0.4421405,0.056153800000000004,0.0,-0.47763672
6.0,1432,369,0.444816,0.05602005,0.0,-0.47426517
6.0,1432,370,0.4474915,0.0558844,0.0,-0.47098451
6.0,1432,371,0.450167,0.05574685,0.0,-0.46764175
6.0,1432,372,0.452843,0.0556074,0.0,-0.4643438
6.0,1432,373,0.4555185,0.055466150000000006,0.0,-0.46107868
6.0,1432,374,0.458194,0.0553231,0.0,-0.45778267
6.0,1432,375,0.4608695,0.0551782,0.0,-0.45455631
6.0,1432,376,0.463545,0.0550315,0.0,-0.45127883
6.0,1432,377,0.466221,0.054883,0.0,-0.44806642
6.0,1432,378,0.4688965,0.054732750000000004,0.0,-0.44486171
6.0,1432,379,0.471572,0.05458075,0.0,-0.44161948
6.0,1432,380,0.4742475,0.054427,0.0,-0.43846386
6.0,1432,381,0.476923,0.05427155,0.0,-0.43524089
6.0,1432,382,0.4795985,0.0541144,0.0,-0.43212026
6.0,1432,383,0.482274,0.053955550000000005,0.0,-0.42892868
6.0,1432,384,0.48495,0.053794999999999996,0.0,-0.42580671
6.0,1432,385,0.4876255,0.0536328,0.0,-0.42268484
6.0,1432,386,0.490301,0.05346895,0.0,-0.4195494
6.0,1432,387,0.4929765,0.05330345,0.0,-0.41646976
6.0,1432,388,0.495652,0.05313635,0.0,-0.4133499
6.0,1432,389,0.498328,0.052967600000000004,0.0,-0.41028828
6.0,1432,390,0.5010035,0.052797250000000004,0.0,-0.40724162
6.0,1432,391,0.503679,0.0526253,0.0,-0.40413788
6.0,1432,392,0.5063545,0.05245175,0.0,-0.4011137
6.0,1432,393,0.5090300000000001,0.052276699999999995,0.0,-0.39804785
6.0,1432,394,0.5117055,0.0521001,0.0,-0.39505745
6.0,1432,395,0.514381,0.051921949999999994,0.0,-0.39201214
6.0,1432,396,0.5170570000000001,0.051742250000000004,0.0,-0.38901572
6.0,1432,397,0.5197325,0.051561,0.0,-0.38604034
6.0,1432,398,0.522408,0.0513783,0.0,-0.38300313
6.0,1432,399,0.5250835,0.051194100000000006,0.0,-0.38007304
6.0,1432,400,0.5277590000000001,0.051008399999999995,0.0,-0.37706929
6.0,1432,401,0.530435,0.05082125,0.0,-0.37412104
6.0,1432,402,0.5331105,0.0506326,0.0,-0.37120778
6.0,1432,403,0.5357860000000001,0.0504425,0.0,-0.36820645
6.0,1432,404,0.5384615,0.050251000000000004,0.0,-0.36532611
6.0,1432,405,0.541137,0.05005805,0.0,-0.36235842
6.0,1432,406,0.5438130000000001,0.049863649999999995,0.0,-0.3594627
6.0,1432,407,0.5464885,0.0496679,0.0,-0.35658095
6.0,1432,408,0.549164,0.04947075,0.0,-0.35364341
6.0,1432,409,0.5518395,0.04927215,0.0,-0.35080528
6.0,1432,410,0.5545150000000001,0.049072199999999996,0.0,-0.34786861
6.0,1432,411,0.5571905,0.048870899999999995,0.0,-0.34504343
6.0,1432,412,0.559866,0.0486682,0.0,-0.34215145
6.0,1432,413,0.5625420000000001,0.04846415,0.0,-0.33930591
6.0,1432,414,0.5652175,0.04825875,0.0,-0.33648103
6.0,1432,415,0.567893,0.048052,0.0,-0.33358585
6.0,1432,416,0.5705685,0.047843949999999996,0.0,-0.33080103
