AoA_deg,time,face,x_over_c,y_over_c,z,Cp
12.0,2350,54,0.08446514999999999,-0.043980700000000005,0.0,0.75775044
12.0,2350,55,0.08262775,-0.043611849999999994,0.0,0.76601326
12.0,2350,56,0.08080535,-0.0432386,0.0,0.77432814
12.0,2350,57,0.07899809999999999,-0.042860999999999996,0.0,0.78269424
12.0,2350,58,0.07720635,-0.04247905,0.0,0.79111084
12.0,2350,59,0.0754303,-0.0420928,0.0,0.7995689
12.0,2350,60,0.0736701,-0.0417022,0.0,0.80807712
12.0,2350,61,0.07192604999999999,-0.041307250000000004,0.0,0.81662843
12.0,2350,62,0.0701984,-0.04090805,0.0,0.82519409
12.0,2350,63,0.0684873,-0.0405046,0.0,0.83378564
12.0,2350,64,0.06679299999999999,-0.04009695,0.0,0.84238038
12.0,2350,65,0.0651157,-0.0396851,0.0,0.85099092
12.0,2350,66,0.0634556,-0.039269,0.0,0.85959125
12.0,2350,67,0.06181300000000001,-0.03884875,0.0,0.8681766
12.0,2350,68,0.06018805,-0.038424349999999996,0.0,0.87673984
12.0,2350,69,0.058580900000000005,-0.03799585,0.0,0.88525008
12.0,2350,70,0.0569918,-0.037563299999999994,0.0,0.89370453
12.0,2350,71,0.055421,-0.03712665,0.0,0.90210116
12.0,2350,72,0.053868650000000004,-0.036685949999999995,0.0,0.91040071
12.0,2350,73,0.052334950000000005,-0.03624125,0.0,0.91859778
12.0,2350,74,0.05082015,-0.0357926,0.0,0.92666187
12.0,2350,75,0.049324400000000004,-0.035339999999999996,0.0,0.93458133
12.0,2350,76,0.04784785,-0.034883449999999996,0.0,0.94232231
12.0,2350,77,0.04639075,-0.03442305,0.0,0.94986347
12.0,2350,78,0.0449533,-0.0339588,0.0,0.95717547
12.0,2350,79,0.043535599999999994,-0.03349065,0.0,0.96422427
12.0,2350,80,0.0421379,-0.03301875,0.0,0.97096853
12.0,2350,81,0.04076035,-0.032543100000000005,0.0,0.97737751
12.0,2350,82,0.039403099999999996,-0.0320637,0.0,0.98340276
12.0,2350,83,0.0380664,-0.0315806,0.0,0.98900356
12.0,2350,84,0.0367504,-0.031093799999999998,0.0,0.99411973
12.0,2350,85,0.03545525,-0.0306034,0.0,0.99870427
12.0,2350,86,0.0341811,-0.0301094,0.0,1.0026843
12.0,2350,87,0.0329281,-0.029611850000000002,0.0,1.0060002
12.0,2350,88,0.03169645,-0.0291108,0.0,1.0085743
12.0,2350,89,0.0304863,-0.0286062,0.0,1.0103249
12.0,2350,90,0.0292978,-0.028098150000000002,0.0,1.0111622
12.0,2350,91,0.0281311,-0.0275867,0.0,1.0109901
12.0,2350,92,0.02698635,-0.0270718,0.0,1.0096976
12.0,2350,93,0.0258637,-0.0265536,0.0,1.0071692
12.0,2350,94,0.02476325,-0.0260321,0.0,1.0032708
12.0,2350,95,0.023685200000000003,-0.02550725,0.0,0.99786338
12.0,2350,96,0.02262965,-0.024979150000000002,0.0,0.99078996
12.0,2350,97,0.021596749999999998,-0.02444785,0.0,0.98188533
12.0,2350,98,0.020586649999999998,-0.0239134,0.0,0.9709528
12.0,2350,99,0.019599449999999997,-0.0233758,0.0,0.95779111
12.0,2350,100,0.018635350000000002,-0.022835099999999997,0.0,0.94219627
12.0,2350,101,0.0176944,-0.02229135,0.0,0.92391058
12.0,2350,102,0.01677665,-0.0217445,0.0,0.90265796
12.0,2350,103,0.01588235,-0.021194650000000002,0.0,0.87819976
12.0,2350,104,0.015011549999999999,-0.020641899999999998,0.0,0.85017637
12.0,2350,105,0.01416435,-0.0200862,0.0,0.81822867
12.0,2350,106,0.01334095,-0.01952755,0.0,0.78207951
12.0,2350,107,0.01254135,-0.0189661,0.0,0.7413385
12.0,2350,108,0.011765649999999999,-0.018401849999999997,0.0,0.69538628
12.0,2350,109,0.011014050000000001,-0.01783475,0.0,0.64404461
12.0,2350,110,0.010286585,-0.0172649,0.0,0.58673284
12.0,2350,111,0.009583305,-0.01669235,0.0,0.5228824
12.0,2350,112,0.00890436,-0.016117100000000002,0.0,0.45200833
12.0,2350,113,0.008249820000000001,-0.015539150000000002,0.0,0.37355815
12.0,2350,114,0.0076197650000000006,-0.014958599999999999,0.0,0.2870619
12.0,2350,115,0.007014275,-0.0143755,0.0,0.19174271
12.0,2350,116,0.00643343,-0.0137898,0.0,0.087120235
12.0,2350,117,0.00587731,-0.0132016,0.0,-0.027305628
12.0,2350,118,0.00534598,-0.012610900000000001,0.0,-0.15218486
12.0,2350,119,0.004839505,-0.01201775,0.0,-0.28807991
12.0,2350,120,0.004357955,-0.011422149999999999,0.0,-0.43530882
12.0,2350,121,0.0039013900000000002,-0.010824150000000001,0.0,-0.59426566
12.0,2350,122,0.003469865,-0.010223804999999999,0.0,-0.76560028
12.0,2350,123,0.003063435,-0.009621069999999999,0.0,-0.94838231
12.0,2350,124,0.0026821550000000003,-0.009016045,0.0,-1.1441117
12.0,2350,125,0.0023260800000000003,-0.008408735,0.0,-1.3516385
12.0,2350,126,0.00199525,-0.007799165,0.0,-1.5705374
12.0,2350,127,0.0016897,-0.00718737,0.0,-1.8004013
12.0,2350,128,0.0014094749999999999,-0.006573374999999999,0.0,-2.0403279
12.0,2350,129,0.00115461,-0.0059572,0.0,-2.2890956
12.0,2350,130,0.0009251400000000001,-0.005338875,0.0,-2.545285
12.0,2350,131,0.0007210960000000001,-0.004718425,0.0,-2.8071797
12.0,2350,132,0.000542498,-0.004095875,0.0,-3.0729954
12.0,2350,133,0.00038937149999999996,-0.00347125,0.0,-3.3406855
12.0,2350,134,0.0002617365,-0.0028445750000000002,0.0,-3.608186
12.0,2350,135,0.000159609,-0.002215875,0.0,-3.8733067
12.0,2350,136,8.300205e-05,-0.001585165,0.0,-4.1341619
12.0,2350,137,3.192525e-05,-0.0009524705,0.0,-4.388986
12.0,2350,138,6.3852e-06,-0.0003178155,0.0,-4.6365965
12.0,2350,139,6.3852e-06,0.0003178155,0.0,-4.8763195
12.0,2350,140,3.192525e-05,0.0009524705000000001,0.0,-5.1081069
12.0,2350,141,8.300204999999999e-05,0.001585165,0.0,-5.327375
12.0,2350,142,0.000159609,0.002215875,0.0,-5.5306373
12.0,2350,143,0.0002617365,0.0028445750000000002,0.0,-5.7157651
12.0,2350,144,0.00038937149999999996,0.00347125,0.0,-5.8807238
12.0,2350,145,0.000542498,0.004095875,0.0,-6.0253023
12.0,2350,146,0.0007210960000000001,0.004718425,0.0,-6.1498437
12.0,2350,147,0.0009251400000000001,0.005338875,0.0,-6.2520526
12.0,2350,148,0.00115461,0.005957199999999999,0.0,-6.3328416
12.0,2350,149,0.001409475,0.006573374999999999,0.0,-6.3933895
12.0,2350,150,0.0016896999999999997,0.00718737,0.0,-6.4344634
12.0,2350,151,0.00199525,0.007799165,0.0,-6.457268
12.0,2350,152,0.0023260800000000003,0.008408735,0.0,-6.4633375
12.0,2350,153,0.0026821550000000003,0.009016045,0.0,-6.454153
12.0,2350,154,0.0030634349999999998,0.009621069999999999,0.0,-6.4313931
12.0,2350,155,0.003469865,0.010223804999999999,0.0,-6.3967092
12.0,2350,156,0.0039013900000000002,0.010824150000000001,0.0,-6.35236
12.0,2350,157,0.004357955,0.011422149999999999,0.0,-6.2991196
12.0,2350,158,0.004839505,0.01201775,0.0,-6.2397576
12.0,2350,159,0.00534598,0.012610900000000001,0.0,-6.1757454
12.0,2350,160,0.00587731,0.0132016,0.0,-6.1082246
12.0,2350,161,0.00643343,0.013789800000000001,0.0,-6.0396584
12.0,2350,162,0.007014275,0.0143755,0.0,-5.9716217
12.0,2350,163,0.0076197650000000006,0.014958599999999999,0.0,-5.9004367
12.0,2350,164,0.008249820000000001,0.01553915,0.0,-5.8073792
12.0,2350,165,0.00890436,0.016117100000000002,0.0,-5.6805956
12.0,2350,166,0.009583305,0.01669235,0.0,-5.543581
12.0,2350,167,0.010286585,0.0172649,0.0,-5.4184476
12.0,2350,168,0.011014050000000001,0.01783475,0.0,-5.3068012
12.0,2350,169,0.011765649999999999,0.018401849999999997,0.0,-5.20279
12.0,2350,170,0.01254135,0.0189661,0.0,-5.1032542
12.0,2350,171,0.01334095,0.01952755,0.0,-5.0078464
12.0,2350,172,0.01416435,0.0200862,0.0,-4.9150265
12.0,2350,173,0.015011549999999999,0.020641899999999998,0.0,-4.8249424
12.0,2350,174,0.01588235,0.021194650000000002,0.0,-4.7364767
12.0,2350,175,0.01677665,0.0217445,0.0,-4.649899
12.0,2350,176,0.0176944,0.02229135,0.0,-4.5656162
12.0,2350,177,0.018635350000000002,0.0228351,0.0,-4.4826207
12.0,2350,178,0.019599449999999997,0.023375800000000002,0.0,-4.4018212
12.0,2350,179,0.020586649999999998,0.023913399999999998,0.0,-4.3226587
12.0,2350,180,0.021596749999999998,0.02444785,0.0,-4.2454247
12.0,2350,181,0.02262965,0.02497915,0.0,-4.1701158
12.0,2350,182,0.0236852,0.02550725,0.0,-4.0964158
12.0,2350,183,0.02476325,0.0260321,0.0,-4.0250996
12.0,2350,184,0.025863699999999996,0.0265536,0.0,-3.9550773
12.0,2350,185,0.02698635,0.0270718,0.0,-3.8871523
12.0,2350,186,0.0281311,0.0275867,0.0,-3.8209794
12.0,2350,187,0.0292978,0.028098150000000002,0.0,-3.7566062
12.0,2350,188,0.0304863,0.028606200000000002,0.0,-3.6940034
12.0,2350,189,0.03169645,0.0291108,0.0,-3.6328278
12.0,2350,190,0.0329281,0.029611850000000002,0.0,-3.5733204
12.0,2350,191,0.0341811,0.0301094,0.0,-3.5156124
12.0,2350,192,0.03545525,0.0306034,0.0,-3.4593695
12.0,2350,193,0.0367504,0.031093799999999998,0.0,-3.4045606
12.0,2350,194,0.0380664,0.0315806,0.0,-3.3512275
12.0,2350,195,0.039403099999999996,0.0320637,0.0,-3.2993886
12.0,2350,196,0.04076035,0.032543100000000005,0.0,-3.2489753
12.0,2350,197,0.04213789999999999,0.03301875,0.0,-3.1997374
12.0,2350,198,0.0435356,0.03349065,0.0,-3.1518123
12.0,2350,199,0.0449533,0.0339588,0.0,-3.1051346
12.0,2350,200,0.04639075000000001,0.03442305,0.0,-3.0596559
12.0,2350,201,0.04784785,0.034883449999999996,0.0,-3.015429
12.0,2350,202,0.049324400000000004,0.035339999999999996,0.0,-2.9724558
12.0,2350,203,0.050820149999999994,0.0357926,0.0,-2.9302786
12.0,2350,204,0.052334950000000005,0.03624125,0.0,-2.889244
12.0,2350,205,0.053868650000000004,0.036685949999999995,0.0,-2.8492198
12.0,2350,206,0.055421,0.03712665,0.0,-2.81027
12.0,2350,207,0.0569918,0.037563299999999994,0.0,-2.772394
12.0,2350,208,0.058580900000000005,0.03799585,0.0,-2.7352526
12.0,2350,209,0.06018804999999999,0.038424349999999996,0.0,-2.6990527
12.0,2350,210,0.061813,0.03884875,0.0,-2.6636324
12.0,2350,211,0.0634556,0.039269,0.0,-2.6291143
12.0,2350,212,0.0651157,0.0396851,0.0,-2.5953862
12.0,2350,213,0.06679299999999999,0.04009695,0.0,-2.5625282
12.0,2350,214,0.0684873,0.0405046,0.0,-2.5303464
12.0,2350,215,0.0701984,0.04090805,0.0,-2.4990079
12.0,2350,216,0.07192604999999999,0.041307250000000004,0.0,-2.4682085
12.0,2350,217,0.0736701,0.0417022,0.0,-2.438191
12.0,2350,218,0.0754303,0.0420928,0.0,-2.4087687
12.0,2350,219,0.07720635,0.04247905,0.0,-2.3799296
12.0,2350,220,0.07899809999999999,0.042860999999999996,0.0,-2.3518419
12.0,2350,221,0.08080535,0.0432386,0.0,-2.3243094
12.0,2350,222,0.08262775,0.04361185,0.0,-2.2975016
12.0,2350,223,0.08446514999999999,0.0439807,0.0,-2.2711362
12.0,2350,224,0.08631734999999999,0.04434515,0.0,-2.245254
12.0,2350,225,0.08818405000000001,0.0447052,0.0,-2.2199716
12.0,2350,226,0.090065,0.045060800000000005,0.0,-2.1951243
12.0,2350,227,0.09196,0.04541194999999999,0.0,-2.1708394
12.0,2350,228,0.0938688,0.04575865,0.0,-2.1470211
12.0,2350,229,0.09579114999999999,0.0461009,0.0,-2.1237025
12.0,2350,230,0.09772685,0.04643865,0.0,-2.1008836
12.0,2350,231,0.0996755,0.0467719,0.0,-2.0784231
12.0,2350,232,0.101637,0.047100699999999995,0.0,-2.0564998
12.0,2350,233,0.10361100000000001,0.047425,0.0,-2.0348462
12.0,2350,234,0.1055975,0.04774475,0.0,-2.0136467
12.0,2350,235,0.107596,0.048060000000000005,0.0,-1.9927895
12.0,2350,236,0.10960600000000001,0.048370750000000004,0.0,-1.9723911
12.0,2350,237,0.111628,0.048677,0.0,-1.9522788
12.0,2350,238,0.1136615,0.04897875,0.0,-1.932672
12.0,2350,239,0.11570550000000002,0.04927595,0.0,-1.9133055
12.0,2350,240,0.11776,0.049568600000000004,0.0,-1.8944036
12.0,2350,241,0.1198255,0.049856750000000005,0.0,-1.8757355
12.0,2350,242,0.1219015,0.0501404,0.0,-1.8573576
12.0,2350,243,0.123987,0.0504195,0.0,-1.8393374
12.0,2350,244,0.126082,0.050694100000000006,0.0,-1.8215829
12.0,2350,245,0.128187,0.05096425,0.0,-1.8041928
12.0,2350,246,0.130301,0.05122985,0.0,-1.7870516
12.0,2350,247,0.1324235,0.051490949999999994,0.0,-1.770155
12.0,2350,248,0.13455499999999998,0.05174755,0.0,-1.7536417
12.0,2350,249,0.136695,0.0519997,0.0,-1.7373305
12.0,2350,250,0.138843,0.0522474,0.0,-1.7213164
12.0,2350,251,0.1409985,0.0524906,0.0,-1.7055609
12.0,2350,252,0.1431615,0.05272935,0.0,-1.6900338
12.0,2350,253,0.14533200000000002,0.0529637,0.0,-1.6747535
12.0,2350,254,0.14750950000000002,0.05319365,0.0,-1.6596854
12.0,2350,255,0.149694,0.05341915,0.0,-1.6448643
12.0,2350,256,0.1518845,0.05364025,0.0,-1.6302323
12.0,2350,257,0.15408100000000002,0.053857,0.0,-1.6158708
12.0,2350,258,0.156284,0.0540694,0.0,-1.6016896
12.0,2350,259,0.158492,0.054277450000000005,0.0,-1.5878163
12.0,2350,260,0.1607055,0.0544812,0.0,-1.5740193
12.0,2350,261,0.1629245,0.05468065,0.0,-1.5605644
12.0,2350,262,0.1651475,0.0548758,0.0,-1.5471906
12.0,2350,263,0.167375,0.055066699999999996,0.0,-1.5341068
12.0,2350,264,0.169607,0.055253399999999994,0.0,-1.5211003
12.0,2350,265,0.1718425,0.055435899999999996,0.0,-1.5083881
12.0,2350,266,0.1740815,0.0556142,0.0,-1.4958084
12.0,2350,267,0.1763245,0.05578835,0.0,-1.4833877
12.0,2350,268,0.1785705,0.055958350000000004,0.0,-1.4711376
12.0,2350,269,0.180819,0.05612425,0.0,-1.4590986
12.0,2350,270,0.18307,0.05628609999999999,0.0,-1.4471797
12.0,2350,271,0.18532300000000002,0.056443850000000004,0.0,-1.4355106
12.0,2350,272,0.1875775,0.0565976,0.0,-1.4239036
12.0,2350,273,0.189834,0.0567474,0.0,-1.4125689
12.0,2350,274,0.19209199999999998,0.05689325,0.0,-1.4013001
12.0,2350,275,0.19435049999999998,0.05703515,0.0,-1.3902556
12.0,2350,276,0.19661,0.05717315,0.0,-1.3792488
12.0,2350,277,0.19887,0.0573073,0.0,-1.3685288
12.0,2350,278,0.20133800000000002,0.0574492,0.0,-1.3566982
12.0,2350,279,0.2040135,0.0575982,0.0,-1.344365
12.0,2350,280,0.206689,0.057742,0.0,-1.3321984
12.0,2350,281,0.2093645,0.0578807,0.0,-1.3200971
12.0,2350,282,0.21204,0.05801435,0.0,-1.30832
12.0,2350,283,0.21471600000000002,0.05814299999999999,0.0,-1.2965947
12.0,2350,284,0.21739150000000002,0.05826674999999999,0.0,-1.285083
12.0,2350,285,0.220067,0.05838565,0.0,-1.273778
12.0,2350,286,0.22274249999999998,0.058499800000000005,0.0,-1.2625297
12.0,2350,287,0.225418,0.0586093,0.0,-1.2515463
12.0,2350,288,0.2280935,0.05871415,0.0,-1.2406075
12.0,2350,289,0.230769,0.05881445,0.0,-1.2298952
12.0,2350,290,0.233445,0.0589103,0.0,-1.219286
12.0,2350,291,0.2361205,0.059001700000000004,0.0,-1.2088028
12.0,2350,292,0.238796,0.0590887,0.0,-1.1985337
12.0,2350,293,0.24147149999999998,0.0591714,0.0,-1.1882717
12.0,2350,294,0.244147,0.0592499,0.0,-1.178278
12.0,2350,295,0.24682300000000001,0.0593242,0.0,-1.1683339
12.0,2350,296,0.24949849999999998,0.059394300000000004,0.0,-1.1585107
12.0,2350,297,0.252174,0.059460349999999995,0.0,-1.1488256
12.0,2350,298,0.2548495,0.0595224,0.0,-1.1392416
12.0,2350,299,0.257525,0.05958045,0.0,-1.1297936
12.0,2350,300,0.2602005,0.05963455,0.0,-1.1203934
12.0,2350,301,0.262876,0.05968475,0.0,-1.111161
12.0,2350,302,0.265552,0.05973115,0.0,-1.1019759
12.0,2350,303,0.2682275,0.0597738,0.0,-1.0929403
12.0,2350,304,0.270903,0.059812699999999996,0.0,-1.084003
12.0,2350,305,0.2735785,0.059847899999999996,0.0,-1.0751507
12.0,2350,306,0.276254,0.0598795,0.0,-1.0664116
12.0,2350,307,0.27893,0.05990745,0.0,-1.0577591
12.0,2350,308,0.2816055,0.059931849999999995,0.0,-1.0491897
12.0,2350,309,0.284281,0.05995275,0.0,-1.0407263
12.0,2350,310,0.2869565,0.05997015,0.0,-1.0323284
12.0,2350,311,0.289632,0.05998415,0.0,-1.0240279
12.0,2350,312,0.2923075,0.05999475,0.0,-1.015809
12.0,2350,313,0.294983,0.060002,0.0,-1.0076581
12.0,2350,314,0.297659,0.0600059,0.0,-0.99959147
12.0,2350,315,0.3003345,0.06000655,0.0,-0.99160764
12.0,2350,316,0.30301,0.060004,0.0,-0.98369493
12.0,2350,317,0.3056855,0.0599982,0.0,-0.97588178
12.0,2350,318,0.308361,0.05998925,0.0,-0.96810978
12.0,2350,319,0.311037,0.05997715,0.0,-0.96042818
12.0,2350,320,0.3137125,0.05996195,0.0,-0.95282978
12.0,2350,321,0.316388,0.0599437,0.0,-0.94526284
12.0,2350,322,0.3190635,0.05992245,0.0,-0.93781671
12.0,2350,323,0.321739,0.0598982,0.0,-0.93040409
12.0,2350,324,0.324415,0.059870950000000006,0.0,-0.92306551
12.0,2350,325,0.3270905,0.059840800000000006,0.0,-0.91579298
12.0,2350,326,0.329766,0.05980775000000001,0.0,-0.90857396
12.0,2350,327,0.3324415,0.0597718,0.0,-0.90142444
12.0,2350,328,0.335117,0.059733,0.0,-0.89431476
12.0,2350,329,0.3377925,0.05969145000000001,0.0,-0.88728592
12.0,2350,330,0.340468,0.0596471,0.0,-0.8803011
12.0,2350,331,0.343144,0.0596,0.0,-0.87339076
12.0,2350,332,0.3458195,0.0595502,0.0,-0.86653191
12.0,2350,333,0.348495,0.05949765,0.0,-0.85972276
12.0,2350,334,0.3511705,0.059442449999999994,0.0,-0.85296882
12.0,2350,335,0.353846,0.05938465,0.0,-0.84626695
12.0,2350,336,0.356522,0.05932425,0.0,-0.83964106
12.0,2350,337,0.3591975,0.05926125,0.0,-0.83306508
12.0,2350,338,0.361873,0.05919565,0.0,-0.82650148
12.0,2350,339,0.3645485,0.0591275,0.0,-0.82002643
12.0,2350,340,0.367224,0.059056899999999996,0.0,-0.81355875
12.0,2350,341,0.3698995,0.0589838,0.0,-0.80719808
12.0,2350,342,0.372575,0.05890825000000001,0.0,-0.80083041
12.0,2350,343,0.375251,0.0588303,0.0,-0.79454827
12.0,2350,344,0.3779265,0.05874985,0.0,-0.78830047
12.0,2350,345,0.380602,0.05866705,0.0,-0.78205829
12.0,2350,346,0.3832775,0.05858189999999999,0.0,-0.77592164
12.0,2350,347,0.385953,0.0584944,0.0,-0.76976475
12.0,2350,348,0.388629,0.0584046,0.0,-0.76370334
12.0,2350,349,0.3913045,0.0583125,0.0,-0.75768113
12.0,2350,350,0.39398,0.05821815,0.0,-0.75166551
12.0,2350,351,0.3966555,0.058121500000000006,0.0,-0.74573191
12.0,2350,352,0.399331,0.05802265,0.0,-0.73981106
12.0,2350,353,0.4020065,0.057921600000000004,0.0,-0.73395247
12.0,2350,354,0.404682,0.0578183,0.0,-0.72810887
12.0,2350,355,0.407358,0.057712849999999996,0.0,-0.72230876
12.0,2350,356,0.4100335,0.0576053,0.0,-0.71658076
12.0,2350,357,0.412709,0.057495599999999994,0.0,-0.71083
12.0,2350,358,0.4153845,0.0573838,0.0,-0.70518446
12.0,2350,359,0.41806,0.0572699,0.0,-0.69950879
12.0,2350,360,0.420736,0.057153899999999994,0.0,-0.69391515
12.0,2350,361,0.4234115,0.0570359,0.0,-0.68835099
12.0,2350,362,0.426087,0.056915850000000004,0.0,-0.68278411
12.0,2350,363,0.4287625,0.056793750000000004,0.0,-0.67730247
12.0,2350,364,0.431438,0.0566697,0.0,-0.67180289
12.0,2350,365,0.434114,0.05654365,0.0,-0.66637627
12.0,2350,366,0.4367895,0.05641565,0.0,-0.66097308
12.0,2350,367,0.439465,0.056285699999999994,0.0,-0.65557668
12.0,2350,368,0.4421405,0.056153800000000004,0.0,-0.650251
12.0,2350,369,0.444816,0.05602005,0.0,-0.64491478
12.0,2350,370,0.4474915,0.0558844,0.0,-0.63966932
12.0,2350,371,0.450167,0.05574685,0.0,-0.63439523
12.0,2350,372,0.452843,0.0556074,0.0,-0.62917554
12.0,2350,373,0.4555185,0.055466150000000006,0.0,-0.62400172
12.0,2350,374,0.458194,0.0553231,0.0,-0.6188188
12.0,2350,375,0.4608695,0.0551782,0.0,-0.61370984
12.0,2350,376,0.463545,0.0550315,0.0,-0.60857744
12.0,2350,377,0.466221,0.054883,0.0,-0.60351184
12.0,2350,378,0.4688965,0.054732750000000004,0.0,-0.59847107
12.0,2350,379,0.471572,0.05458075,0.0,-0.59341628
12.0,2350,380,0.4742475,0.054427,0.0,-0.58844785
12.0,2350,381,0.476923,0.05427155,0.0,-0.58344171
12.0,2350,382,0.4795985,0.0541144,0.0,-0.57853068
12.0,2350,383,0.482274,0.053955550000000005,0.0,-0.57358014
12.0,2350,384,0.48495,0.053794999999999996,0.0,-0.56869736
12.0,2350,385,0.4876255,0.0536328,0.0,-0.56383066
12.0,2350,386,0.490301,0.05346895,0.0,-0.55896684
12.0,2350,387,0.4929765,0.05330345,0.0,-0.55416188
12.0,2350,388,0.495652,0.05313635,0.0,-0.54934034
12.0,2350,389,0.498328,0.052967600000000004,0.0,-0.54457577
12.0,2350,390,0.5010035,0.052797250000000004,0.0,-0.53983925
12.0,2350,391,0.503679,0.0526253,0.0,-0.53507337
12.0,2350,392,0.5063545,0.05245175,0.0,-0.5303862
12.0,2350,393,0.5090300000000001,0.052276699999999995,0.0,-0.52567652
12.0,2350,394,0.5117055,0.0521001,0.0,-0.52104007
12.0,2350,395,0.514381,0.051921949999999994,0.0,-0.51637637
12.0,2350,396,0.5170570000000001,0.051742250000000004,0.0,-0.51175872
12.0,2350,397,0.5197325,0.051561,0.0,-0.50717397
12.0,2350,398,0.522408,0.0513783,0.0,-0.50255348
12.0,2350,399,0.5250835,0.051194100000000006,0.0,-0.49802684
12.0,2350,400,0.5277590000000001,0.051008399999999995,0.0,-0.49345751
12.0,2350,401,0.530435,0.05082125,0.0,-0.48893926
12.0,2350,402,0.5331105,0.0506326,0.0,-0.48446254
12.0,2350,403,0.5357860000000001,0.0504425,0.0,-0.47993115
12.0,2350,404,0.5384615,0.050251000000000004,0.0,-0.47550188
12.0,2350,405,0.541137,0.05005805,0.0,-0.47102052
12.0,2350,406,0.5438130000000001,0.049863649999999995,0.0,-0.46660146
12.0,2350,407,0.5464885,0.0496679,0.0,-0.46220464
12.0,2350,408,0.549164,0.04947075,0.0,-0.45777871
12.0,2350,409,0.5518395,0.04927215,0.0,-0.45343702
12.0,2350,410,0.5545150000000001,0.049072199999999996,0.0,-0.44903276
12.0,2350,411,0.5571905,0.048870899999999995,0.0,-0.44472093
12.0,2350,412,0.559866,0.0486682,0.0,-0.44037154
12.0,2350,413,0.5625420000000001,0.04846415,0.0,-0.43606442
12.0,2350,414,0.5652175,0.04825875,0.0,-0.43178455
12.0,2350,415,0.567893,0.048052,0.0,-0.4274655
